X,Y,Z
  0,  0,  0
-29,-15,  0
-28,-15,  0
-27,-16,  0
-26,-16,  0
-25,-17,  0
-24,-17,  0
-23,-17,  0
-23,-18,  0
-22,-18,  0
-21,-18,  0
-20,-19,  0
-19,-19,  0
-18,-19,  0
-18,-20,  0
-17,-20,  0
-16,-20,  0
-15,-20,  0
-15,-21,  0
-14,-21,  0
-13,-21,  0
-12,-22,  0
-11,-22,  0
-10,-22,  0
-10,-23,  0
 -9,-23,  0
 -8,-23,  0
 -8,-24,  0
 -7,-24,  0
 -6,-24,  0
 -5,-24,  0
 -5,-25,  0
 -4,-25,  0
 -3,-25,  0
 -2,-26,  0
 -1,-26,  0
  0,-26,  0
  0,-27,  0
  1,-27,  0
  2,-27,  0
-28,-14,  0
-27,-14,  0
  3,-27,  0
-27,-13,  0
  3,-26,  0
-26,-13,  0
-26,-12,  0
  4,-26,  0
-25,-12,  0
  4,-25,  0
-25,-11,  0
  5,-25,  0
-24,-11,  0
-24,-10,  0
  6,-25,  0
-23,-10,  0
  6,-24,  0
-23, -9,  0
-22, -9,  0
  7,-24,  0
-22, -8,  0
  7,-23,  0
-21, -8,  0
  8,-23,  0
-21, -7,  0
-20, -7,  0
-20, -6,  0
  9,-22,  0
-19, -6,  0
-19, -5,  0
 10,-22,  0
-18, -5,  0
 10,-21,  0
-18, -4,  0
 11,-21,  0
-17, -4,  0
-17, -3,  0
-16, -3,  0
 12,-20,  0
-16, -2,  0
-15, -2,  0
 13,-20,  0
-15, -1,  0
 13,-19,  0
-14,  0,  0
 14,-19,  0
-13,  0,  0
 14,-18,  0
-12,  0,  0
 15,-18,  0
-12,  1,  0
-11,  1,  0
 16,-18,  0
-11,  2,  0
 16,-17,  0
-10,  3,  0
 17,-17,  0
 -9,  3,  0
 -9,  4,  0
 18,-16,  0
 -8,  4,  0
 -8,  5,  0
 19,-16,  0
 -7,  6,  0
 19,-15,  0
 -6,  6,  0
 20,-15,  0
 -6,  7,  0
 -5,  7,  0
 20,-14,  0
 -4,  8,  0
 21,-14,  0
 -4,  9,  0
 -3,  9,  0
 22,-13,  0
 -2, 10,  0
 -2, 11,  0
 23,-13,  0
 -1, 11,  0
 23,-12,  0
  0, 12,  0
 24,-12,  0
  0, 13,  0
 25,-11,  0
  1, 14,  0
  1, 15,  0
 26,-11,  0
  2, 15,  0
 26,-10,  0
  3, 16,  0
 27,-10,  0
  4, 17,  0
  4, 18,  0
 28, -9,  0
  5, 18,  0
 29, -9,  0
  6, 19,  0
 29, -8,  0
  7, 20,  0
  7, 19,  0
  8, 18,  0
  9, 17,  0
  9, 16,  0
 10, 16,  0
 10, 15,  0
 11, 14,  0
 12, 14,  0
 12, 13,  0
 12, 12,  0
 13, 12,  0
 13, 11,  0
 14, 11,  0
 14, 10,  0
 15,  9,  0
 16,  8,  0
 17,  7,  0
 17,  6,  0
 18,  6,  0
 18,  5,  0
 19,  5,  0
 19,  4,  0
 20,  3,  0
 21,  2,  0
 21,  1,  0
 22,  1,  0
 22,  0,  0
 23,  0,  0
 24, -1,  0
 25, -2,  0
 25, -3,  0
 26, -3,  0
 26, -4,  0
 27, -4,  0
 27, -5,  0
 28, -6,  0
 28, -7,  0
 29, -7,  0
 30, -8,  0
  6, 20,  0
  1,-26,  0
-28,-13,  0
  5, 21,  0
-28,-12,  0
  1,-25,  0
-27,-12,  0
 27, -6,  0
-27,-11,  0
  1,-24,  0
  4, 21,  0
 26, -5,  0
-27,-10,  0
  0,-23,  0
  4, 22,  0
-27, -9,  0
  0,-22,  0
 25, -4,  0
-26, -9,  0
  3, 22,  0
-26, -8,  0
  0,-21,  0
 24, -3,  0
-26, -7,  0
  0,-20,  0
 24, -2,  0
  2, 23,  0
-25, -6,  0
 23, -2,  0
  0,-19,  0
 23, -1,  0
-25, -5,  0
  0,-18,  0
 22, -1,  0
-25, -4,  0
  1, 23,  0
  0,-17,  0
 21,  0,  0
-24, -4,  0
  1, 24,  0
-24, -3,  0
  0,-16,  0
 20,  0,  0
-24, -2,  0
  0, 24,  0
  0,-15,  0
 20,  1,  0
-24, -1,  0
 19,  1,  0
  0,-14,  0
-23, -1,  0
 -1,-14,  0
-23,  0,  0
 19,  2,  0
 -1,-13,  0
  0, 25,  0
 18,  2,  0
 -1,-12,  0
 18,  3,  0
 17,  3,  0
-23,  1,  0
 -1,-11,  0
-22,  1,  0
 17,  4,  0
-22,  2,  0
 -1, 25,  0
 16,  4,  0
 -1,-10,  0
 16,  5,  0
 -2,-10,  0
-22,  3,  0
 -2, -9,  0
 -1, 26,  0
 15,  5,  0
-22,  4,  0
 -2, -8,  0
 15,  6,  0
-21,  4,  0
 -2, 26,  0
 14,  6,  0
 -2, -7,  0
-21,  5,  0
 14,  7,  0
-20,  5,  0
-20,  4,  0
-19,  4,  0
-18,  3,  0
-17,  3,  0
-17,  2,  0
-16,  2,  0
-15,  1,  0
-14,  1,  0
-11,  0,  0
-11, -1,  0
-10, -1,  0
 -9, -2,  0
 -8, -2,  0
 -8, -3,  0
 -7, -3,  0
 -6, -4,  0
 -5, -4,  0
 -5, -5,  0
 -4, -5,  0
 -4, -6,  0
 -3, -6,  0
 -2, -6,  0
-20,  6,  0
 -1, -6,  0
-20,  7,  0
 -1, -5,  0
-19,  7,  0
-19,  8,  0
  0, -5,  0
-18,  8,  0
  0, -4,  0
-18,  9,  0
-17,  9,  0
-17, 10,  0
  0, -3,  0
  1, -3,  0
-16, 10,  0
-16, 11,  0
  1, -2,  0
-15, 11,  0
  2, -2,  0
-15, 12,  0
-14, 12,  0
  3, -1,  0
-14, 13,  0
-13, 13,  0
-13, 14,  0
  4,  0,  0
-12, 15,  0
  5,  0,  0
-11, 16,  0
  6,  0,  0
-10, 17,  0
  6,  1,  0
  7,  1,  0
-10, 18,  0
 -9, 18,  0
  7,  2,  0
 -9, 19,  0
  8,  2,  0
 -8, 19,  0
 -8, 20,  0
  9,  3,  0
 -7, 20,  0
