X,Y,Z
  0,  0,  0
-23,  4,  0
-23,  5,  0
-23,  6,  0
-23,  7,  0
-23,  8,  0
-23,  9,  0
-23, 10,  0
-23, 11,  0
-23, 12,  0
-23, 13,  0
-23, 14,  0
-23, 15,  0
-23, 16,  0
-23, 17,  0
-22,  4,  0
-22, 17,  0
-21, 17,  0
-21,  4,  0
-20, 18,  0
-21,  5,  0
-19, 18,  0
-20,  5,  0
-18, 18,  0
-17, 19,  0
-19,  5,  0
-16, 19,  0
-15, 19,  0
-18,  6,  0
-14, 19,  0
-13, 20,  0
-17,  6,  0
-12, 20,  0
-16,  6,  0
-11, 20,  0
-10, 20,  0
-16,  7,  0
 -9, 21,  0
-15,  7,  0
 -8, 21,  0
 -7, 21,  0
-14,  7,  0
 -6, 22,  0
-13,  8,  0
 -5, 22,  0
 -4, 22,  0
-12,  8,  0
 -3, 22,  0
 -2, 23,  0
-11,  8,  0
-11,  9,  0
 -1, 23,  0
-10,  9,  0
  0, 23,  0
 -9,  9,  0
  0, 24,  0
  1, 24,  0
 -8, 10,  0
  2, 24,  0
  3, 24,  0
 -7, 10,  0
  4, 25,  0
  5, 25,  0
 -6, 10,  0
 -6, 11,  0
  6, 25,  0
 -5, 11,  0
  7, 26,  0
 -4, 11,  0
  8, 26,  0
  9, 26,  0
 -3, 12,  0
 10, 26,  0
 10, 27,  0
 -2, 12,  0
 11, 27,  0
 12, 27,  0
 -1, 12,  0
 13, 27,  0
 -1, 13,  0
  0, 13,  0
  0, 14,  0
  0, 15,  0
  1, 15,  0
  1, 16,  0
  2, 16,  0
  2, 17,  0
  3, 17,  0
  3, 18,  0
  4, 18,  0
  4, 19,  0
  5, 19,  0
  5, 20,  0
  6, 20,  0
  6, 21,  0
  7, 21,  0
  7, 22,  0
  8, 22,  0
  8, 23,  0
  9, 23,  0
  9, 24,  0
 10, 24,  0
 10, 25,  0
 11, 25,  0
 11, 26,  0
 12, 26,  0
-23,  3,  0
  0, 12,  0
 13, 26,  0
-22,  3,  0
-22, 14,  0
 14, 26,  0
-22,  2,  0
  0, 11,  0
 14, 25,  0
-21, 13,  0
-22,  1,  0
-21, 12,  0
 14, 24,  0
-20, 11,  0
  0, 10,  0
 15, 23,  0
-21,  1,  0
-20, 10,  0
-21,  0,  0
 15, 22,  0
-19,  9,  0
  0,  9,  0
 16, 22,  0
-19,  8,  0
 16, 21,  0
-20,  0,  0
-18,  7,  0
  0,  8,  0
 16, 20,  0
-20, -1,  0
 17, 20,  0
-17,  5,  0
  1,  8,  0
 17, 19,  0
-20, -2,  0
-17,  4,  0
  1,  7,  0
-19, -2,  0
-16,  3,  0
 17, 18,  0
-16,  2,  0
 18, 18,  0
-19, -3,  0
-15,  2,  0
 18, 17,  0
-15,  1,  0
  1,  6,  0
-19, -4,  0
-15,  0,  0
  2,  6,  0
 18, 16,  0
-18, -4,  0
-14,  0,  0
 19, 15,  0
  2,  5,  0
-18, -5,  0
-13, -1,  0
 19, 14,  0
-13, -2,  0
-12, -3,  0
  2,  4,  0
 20, 13,  0
-17, -6,  0
  3,  4,  0
-12, -4,  0
 20, 12,  0
-17, -7,  0
-11, -5,  0
  3,  3,  0
-11, -6,  0
 21, 11,  0
-16, -7,  0
-10, -6,  0
-16, -8,  0
-10, -7,  0
  3,  2,  0
 21, 10,  0
-10, -8,  0
  4,  2,  0
-16, -9,  0
 -9, -9,  0
 22,  9,  0
-15, -9,  0
 -8,-10,  0
  4,  1,  0
 22,  8,  0
-15,-10,  0
 -8,-11,  0
 -8,-12,  0
 23,  7,  0
 -7,-12,  0
  4,  0,  0
-15,-11,  0
 -7,-13,  0
  5,  0,  0
 23,  6,  0
-14,-11,  0
 -6,-14,  0
 23,  5,  0
-14,-12,  0
 -6,-15,  0
 24,  5,  0
 24,  4,  0
 -5,-16,  0
-14,-13,  0
 -5,-17,  0
  5, -1,  0
 24,  3,  0
-13,-13,  0
 -4,-18,  0
  6, -1,  0
 25,  3,  0
 25,  2,  0
-13,-14,  0
 -4,-19,  0
  6, -2,  0
 -3,-20,  0
 25,  1,  0
-13,-15,  0
 -3,-21,  0
 26,  1,  0
-12,-15,  0
 -2,-21,  0
 26,  0,  0
 -2,-22,  0
  7, -3,  0
-12,-16,  0
 -2,-23,  0
 -1,-24,  0
 27,  0,  0
  7, -4,  0
 27, -1,  0
-11,-17,  0
 -1,-25,  0
  0,-26,  0
 27, -2,  0
-11,-18,  0
  7, -5,  0
 28, -2,  0
  0,-27,  0
  8, -5,  0
 28, -3,  0
  0,-28,  0
-10,-19,  0
  0,-29,  0
  8, -6,  0
 28, -4,  0
  1,-29,  0
 29, -4,  0
-10,-20,  0
 -9,-20,  0
 -9,-21,  0
 -8,-21,  0
 -7,-22,  0
 -6,-23,  0
 -5,-23,  0
 -5,-24,  0
 -4,-24,  0
 -4,-25,  0
 -3,-25,  0
 -3,-26,  0
 -2,-26,  0
 -2,-27,  0
 -1,-27,  0
 -1,-28,  0
  1,-30,  0
  2,-29,  0
 -9,-19,  0
  3,-28,  0
 -8,-18,  0
  4,-28,  0
  4,-27,  0
  5,-27,  0
 -7,-18,  0
  5,-26,  0
 -7,-17,  0
  6,-26,  0
  7,-25,  0
 -6,-17,  0
  8,-24,  0
 -6,-16,  0
  9,-23,  0
 10,-22,  0
 -4,-16,  0
 -4,-15,  0
 11,-21,  0
 -3,-15,  0
 12,-20,  0
 -3,-14,  0
 13,-19,  0
 -2,-14,  0
 14,-18,  0
 -1,-13,  0
 15,-18,  0
 15,-17,  0
 16,-17,  0
  0,-13,  0
 16,-16,  0
 17,-16,  0
  0,-12,  0
 17,-15,  0
 18,-15,  0
 18,-14,  0
 19,-14,  0
  1,-11,  0
 19,-13,  0
 20,-13,  0
  2,-11,  0
 21,-12,  0
  2,-10,  0
 21,-11,  0
  3,-10,  0
 22,-11,  0
 23,-10,  0
  4, -9,  0
 24, -9,  0
  5, -9,  0
  5, -8,  0
 25, -9,  0
 25, -8,  0
  6, -8,  0
 26, -8,  0
 26, -7,  0
  7, -7,  0
 27, -7,  0
 27, -6,  0
 28, -6,  0
  8, -7,  0
 28, -5,  0
 29, -5,  0
  9, -6,  0
 10, -6,  0
 11, -6,  0
 12, -6,  0
 13, -6,  0
 14, -6,  0
 15, -6,  0
 16, -6,  0
 17, -6,  0
 17, -5,  0
 18, -5,  0
 19, -5,  0
 20, -5,  0
 21, -5,  0
 22, -5,  0
 23, -5,  0
 24, -5,  0
 25, -5,  0
 26, -5,  0
 27, -5,  0
