X,Y,Z
  0,  0,  0
-27, 13,  0
-26, 13,  0
-26, 14,  0
-25, 14,  0
-24, 14,  0
-24, 15,  0
-23, 15,  0
-22, 15,  0
-22, 16,  0
-21, 16,  0
-20, 17,  0
-19, 17,  0
-18, 18,  0
-17, 18,  0
-17, 19,  0
-16, 19,  0
-15, 19,  0
-15, 20,  0
-14, 20,  0
-13, 21,  0
-12, 21,  0
-12, 22,  0
-11, 22,  0
-10, 22,  0
-10, 23,  0
 -9, 23,  0
 -8, 23,  0
 -8, 24,  0
 -7, 24,  0
 -6, 25,  0
 -5, 25,  0
 -5, 26,  0
 -4, 26,  0
 -3, 26,  0
 -3, 27,  0
 -2, 27,  0
 -1, 27,  0
 -1, 28,  0
  0, 28,  0
-27, 12,  0
  0, 27,  0
-27, 11,  0
-27, 10,  0
 -1, 26,  0
-27,  9,  0
 -1, 25,  0
-26,  9,  0
-26,  8,  0
 -1, 24,  0
-26,  7,  0
 -2, 23,  0
-26,  6,  0
 -2, 22,  0
-26,  5,  0
 -2, 21,  0
-26,  4,  0
 -2, 20,  0
-26,  3,  0
 -3, 20,  0
-25,  3,  0
 -3, 19,  0
-25,  2,  0
 -3, 18,  0
-25,  1,  0
-25,  0,  0
 -4, 17,  0
 -4, 16,  0
 -4, 15,  0
-25, -1,  0
 -4, 14,  0
-25, -2,  0
 -5, 14,  0
-24, -2,  0
 -5, 13,  0
-24, -3,  0
 -5, 12,  0
-24, -4,  0
 -5, 11,  0
-24, -5,  0
 -6, 11,  0
 -6, 10,  0
-24, -6,  0
 -6,  9,  0
-24, -7,  0
 -6,  8,  0
-24, -8,  0
 -7,  7,  0
-23, -8,  0
-23, -7,  0
-22, -7,  0
-22, -6,  0
-21, -6,  0
-21, -5,  0
-20, -5,  0
-20, -4,  0
-19, -4,  0
-19, -3,  0
-18, -3,  0
-18, -2,  0
-17, -2,  0
-16, -1,  0
-16,  0,  0
-15,  0,  0
-14,  0,  0
-13,  1,  0
-12,  1,  0
-12,  2,  0
-11,  2,  0
-11,  3,  0
-10,  4,  0
 -9,  4,  0
 -9,  5,  0
 -8,  5,  0
 -8,  6,  0
 -7,  6,  0
-26, 12,  0
 -6,  7,  0
-25, 11,  0
-22, -9,  0
 -6,  6,  0
-24, 11,  0
  1, 27,  0
-24, 10,  0
 -5,  6,  0
-23, 10,  0
  1, 26,  0
-21,-10,  0
-22,  9,  0
  2, 26,  0
 -4,  5,  0
-21,  8,  0
  3, 26,  0
-20,-10,  0
-20,  8,  0
  3, 25,  0
-20,-11,  0
-20,  7,  0
  4, 25,  0
-19,-11,  0
-19,  7,  0
 -3,  5,  0
-18,  6,  0
  5, 24,  0
-19,-12,  0
 -3,  4,  0
-17,  6,  0
-18,-12,  0
-17,  5,  0
 -2,  4,  0
-16,  5,  0
  6, 24,  0
-15,  4,  0
  6, 23,  0
-17,-13,  0
  7, 23,  0
 -2,  3,  0
-14,  3,  0
-16,-13,  0
 -1,  3,  0
-13,  3,  0
  8, 22,  0
-16,-14,  0
-15,-14,  0
-11,  1,  0
  9, 22,  0
  0,  2,  0
-10,  1,  0
  9, 21,  0
-15,-15,  0
-10,  0,  0
 10, 21,  0
-14,-15,  0
 -9,  0,  0
 -8,  0,  0
 11, 20,  0
-13,-15,  0
 -7,  0,  0
-13,-16,  0
  0,  1,  0
 -7, -1,  0
 12, 20,  0
 -6, -1,  0
 12, 19,  0
-12,-16,  0
  1,  1,  0
 -5, -2,  0
-12,-17,  0
 -4, -2,  0
 13, 19,  0
 -4, -3,  0
-11,-17,  0
  2,  0,  0
 -3, -3,  0
 14, 18,  0
 -2, -4,  0
-10,-18,  0
 -1, -5,  0
 15, 18,  0
 15, 17,  0
  3,  0,  0
  0, -6,  0
 16, 17,  0
 -9,-19,  0
  1, -7,  0
 -8,-19,  0
  4,  0,  0
 17, 16,  0
  2, -8,  0
 -8,-20,  0
  3, -8,  0
 18, 16,  0
 -7,-20,  0
  4, -1,  0
  4, -9,  0
 18, 15,  0
  5, -1,  0
 19, 15,  0
 -6,-21,  0
  5,-10,  0
  6,-10,  0
 20, 14,  0
  6, -1,  0
  7,-11,  0
 -5,-21,  0
  6, -2,  0
 21, 14,  0
 -5,-22,  0
  8,-12,  0
  7, -2,  0
  9,-13,  0
 21, 13,  0
 -4,-22,  0
 10,-13,  0
 22, 13,  0
 -4,-23,  0
 10,-14,  0
 -3,-23,  0
  7, -3,  0
 11,-14,  0
 23, 12,  0
  8, -3,  0
 12,-15,  0
 13,-15,  0
 24, 12,  0
 -2,-24,  0
 13,-16,  0
 24, 11,  0
  9, -3,  0
 14,-16,  0
 25, 11,  0
 -1,-24,  0
  9, -4,  0
 15,-17,  0
 -1,-25,  0
 16,-18,  0
 26, 10,  0
 17,-18,  0
  0,-25,  0
 10, -4,  0
 17,-19,  0
 18,-19,  0
 18,-18,  0
 19,-18,  0
 19,-17,  0
 19,-16,  0
 19,-15,  0
 20,-14,  0
 20,-13,  0
 20,-12,  0
 20,-11,  0
 21,-11,  0
 21,-10,  0
 21, -9,  0
 21, -8,  0
 22, -8,  0
 22, -7,  0
 22, -6,  0
 22, -5,  0
 23, -4,  0
 23, -3,  0
 23, -2,  0
 23, -1,  0
 24, -1,  0
 24,  0,  0
 24,  1,  0
 25,  2,  0
 25,  3,  0
 25,  4,  0
 25,  5,  0
 26,  5,  0
 26,  6,  0
 26,  7,  0
 26,  8,  0
 27,  8,  0
 27,  9,  0
 27, 10,  0
 17,-20,  0
 26,  9,  0
 16,-20,  0
 25,  8,  0
 15,-20,  0
 25,  7,  0
 24,  7,  0
 14,-21,  0
 24,  6,  0
 13,-21,  0
 23,  6,  0
 12,-21,  0
 22,  6,  0
 22,  5,  0
 12,-22,  0
 11,-22,  0
 21,  4,  0
 10,-22,  0
 20,  3,  0
  9,-22,  0
  9,-23,  0
 19,  3,  0
  8,-23,  0
 19,  2,  0
  7,-23,  0
 18,  2,  0
 18,  1,  0
 17,  1,  0
  6,-23,  0
 17,  0,  0
  6,-24,  0
 16,  0,  0
  5,-24,  0
 15,  0,  0
  4,-24,  0
 15, -1,  0
  3,-24,  0
 14, -1,  0
  3,-25,  0
 14, -2,  0
  2,-25,  0
 13, -2,  0
 12, -3,  0
  1,-25,  0
 12, -4,  0
 11, -4,  0
  0,-26,  0
 10, -5,  0
  0,-24,  0
  1,-24,  0
  1,-23,  0
  1,-22,  0
  2,-22,  0
  2,-21,  0
  2,-20,  0
  3,-20,  0
  3,-19,  0
  3,-18,  0
  4,-18,  0
  4,-17,  0
  4,-16,  0
  5,-16,  0
  5,-15,  0
  5,-14,  0
  6,-14,  0
  6,-13,  0
  6,-12,  0
  7,-12,  0
  7,-10,  0
  8,-10,  0
  8, -9,  0
  8, -8,  0
  9, -8,  0
  9, -7,  0
  9, -6,  0
 10, -6,  0
