X,Y,Z
  0,  0,  0
-14,-28,  0
-13,-28,  0
-12,-28,  0
-11,-28,  0
-10,-28,  0
-10,-27,  0
 -9,-27,  0
 -8,-27,  0
 -7,-27,  0
 -6,-27,  0
 -5,-27,  0
 -5,-26,  0
 -4,-26,  0
 -3,-26,  0
 -2,-26,  0
 -1,-26,  0
  0,-25,  0
  1,-25,  0
  2,-25,  0
  3,-25,  0
  4,-24,  0
  5,-24,  0
  6,-24,  0
  7,-24,  0
  8,-24,  0
  9,-23,  0
 10,-23,  0
 11,-23,  0
 12,-23,  0
 13,-23,  0
 14,-22,  0
 15,-22,  0
 16,-22,  0
 17,-22,  0
 18,-22,  0
 19,-21,  0
 20,-21,  0
 21,-21,  0
 22,-21,  0
 23,-20,  0
-14,-27,  0
-15,-27,  0
 23,-19,  0
-15,-26,  0
 23,-18,  0
-15,-25,  0
 23,-17,  0
-16,-24,  0
 23,-16,  0
-16,-23,  0
 23,-15,  0
-16,-22,  0
 23,-14,  0
-17,-21,  0
 23,-13,  0
-17,-20,  0
 23,-12,  0
-17,-19,  0
 23,-11,  0
-17,-18,  0
-18,-18,  0
 23,-10,  0
-18,-17,  0
 23, -9,  0
-18,-16,  0
 23, -8,  0
-18,-15,  0
 23, -7,  0
-19,-14,  0
 23, -6,  0
-19,-13,  0
 23, -5,  0
-19,-12,  0
 23, -4,  0
-20,-11,  0
 23, -3,  0
-20,-10,  0
 23, -2,  0
-20, -9,  0
 23, -1,  0
-21, -8,  0
 24,  0,  0
-21, -7,  0
-21, -6,  0
 24,  1,  0
-22, -6,  0
-22, -5,  0
 24,  2,  0
-22, -4,  0
 24,  3,  0
-22, -3,  0
 24,  4,  0
-23, -2,  0
 24,  5,  0
-23, -1,  0
 24,  6,  0
-23,  0,  0
 24,  7,  0
-24,  0,  0
 24,  8,  0
-24,  1,  0
 24,  9,  0
-24,  2,  0
 24, 10,  0
-25,  3,  0
 24, 11,  0
-25,  4,  0
-25,  5,  0
 24, 12,  0
 24, 13,  0
-26,  6,  0
 24, 14,  0
-26,  7,  0
 24, 15,  0
-26,  8,  0
-26,  9,  0
 24, 16,  0
-27, 10,  0
 24, 17,  0
-27, 11,  0
-26, 11,  0
-25, 11,  0
-24, 11,  0
-23, 11,  0
-22, 11,  0
-21, 11,  0
-20, 12,  0
-19, 12,  0
-18, 12,  0
-17, 12,  0
-16, 12,  0
-15, 12,  0
-14, 12,  0
-13, 13,  0
-12, 13,  0
-11, 13,  0
-10, 13,  0
 -9, 13,  0
 -8, 13,  0
 -7, 13,  0
 -6, 14,  0
 -5, 14,  0
 -4, 14,  0
 -3, 14,  0
 -2, 14,  0
 -1, 14,  0
  0, 14,  0
  0, 15,  0
  1, 15,  0
  2, 15,  0
  3, 15,  0
  4, 15,  0
  5, 15,  0
  6, 15,  0
  7, 16,  0
  8, 16,  0
  9, 16,  0
 10, 16,  0
 11, 16,  0
 12, 16,  0
 13, 16,  0
 14, 16,  0
 14, 17,  0
 15, 17,  0
 16, 17,  0
 17, 17,  0
 18, 17,  0
 19, 17,  0
 20, 17,  0
 21, 17,  0
 21, 18,  0
 22, 18,  0
 23, 18,  0
 24, 18,  0
 25, 18,  0
 22,-20,  0
 22,-19,  0
-14,-26,  0
 21,-19,  0
-14,-25,  0
 21,-18,  0
 20,-18,  0
-14,-24,  0
 20,-17,  0
-13,-24,  0
-13,-23,  0
-24, 12,  0
 20, 18,  0
 19,-16,  0
-13,-22,  0
-23, 12,  0
 19, 18,  0
 18,-15,  0
-13,-21,  0
 18, 18,  0
 18,-14,  0
-13,-20,  0
-22, 12,  0
 17,-14,  0
 17, 18,  0
-13,-19,  0
 17,-13,  0
-13,-18,  0
 16,-13,  0
-21, 13,  0
 16, 18,  0
 16,-12,  0
-12,-18,  0
-12,-17,  0
 15, 18,  0
 15,-11,  0
-12,-16,  0
-20, 13,  0
 14, 18,  0
-12,-15,  0
 15,-10,  0
 14,-10,  0
 13, 18,  0
-12,-14,  0
 14, -9,  0
-19, 13,  0
 13, -9,  0
-12,-13,  0
 13, -8,  0
 12, 18,  0
-19, 14,  0
-12,-12,  0
-18, 14,  0
 13, -7,  0
 12, -7,  0
 11, 18,  0
-11,-12,  0
-11,-11,  0
 12, -6,  0
-11,-10,  0
 10, 18,  0
 11, -6,  0
-17, 14,  0
-11, -9,  0
 11, -5,  0
  9, 18,  0
 10, -5,  0
-11, -8,  0
-10, -8,  0
 -9, -8,  0
 -8, -8,  0
 -7, -8,  0
 -6, -7,  0
 -5, -7,  0
 -4, -7,  0
 -3, -7,  0
 -2, -7,  0
 -1, -7,  0
 -1, -6,  0
  0, -6,  0
  1, -6,  0
  2, -6,  0
  3, -6,  0
  4, -6,  0
  4, -5,  0
  5, -5,  0
  6, -5,  0
  7, -5,  0
  8, -5,  0
  9, -5,  0
 10, -4,  0
-11, -7,  0
 10, -3,  0
-11, -6,  0
 10, -2,  0
-12, -6,  0
-12, -5,  0
 10, -1,  0
-12, -4,  0
 10,  0,  0
-12, -3,  0
-12, -2,  0
 10,  1,  0
-13, -2,  0
-13, -1,  0
 10,  2,  0
-13,  0,  0
 10,  3,  0
 10,  4,  0
-13,  1,  0
 10,  5,  0
-14,  2,  0
 10,  6,  0
-14,  3,  0
 10,  7,  0
  9,  7,  0
-14,  4,  0
