X,Y,Z
  0,  0,  0
 26, 48,  0
 25, 48,  0
 25, 48, -1
 24, 47, -2
 23, 47, -3
 23, 47, -3
 22, 46, -4
 22, 46, -5
 21, 46, -5
 20, 45, -6
 20, 45, -7
 19, 45, -8
 18, 44, -8
 18, 44, -9
 17, 44,-10
 17, 43,-10
 16, 43,-11
 15, 43,-12
 15, 42,-13
 14, 42,-13
 14, 42,-14
 13, 41,-15
 12, 41,-16
 12, 41,-16
 11, 40,-17
 10, 40,-18
 10, 40,-18
  9, 39,-19
  9, 39,-20
  8, 39,-21
  7, 38,-21
  7, 38,-22
  6, 38,-23
  6, 37,-23
  5, 37,-24
  4, 37,-25
  4, 36,-26
  3, 36,-26
  2, 36,-27
  2, 36,-28
  1, 35,-28
  1, 35,-29
  0, 35,-30
  0, 34,-31
  0, 34,-31
 -1, 34,-32
 -1, 33,-33
 -2, 33,-33
 -3, 33,-34
 -3, 32,-35
 -4, 32,-36
 -5, 32,-36
 -5, 31,-37
 -6, 31,-38
 -6, 31,-38
 -7, 30,-39
 -8, 30,-40
 -8, 30,-41
 -9, 29,-41
-10, 29,-42
-10, 29,-43
-11, 28,-43
-11, 28,-44
-12, 28,-45
 26, 47,  0
-12, 27,-45
 27, 46,  0
-11, 26,-45
 27, 46,  0
-11, 25,-45
 28, 45,  0
-10, 24,-45
 28, 44,  0
-10, 23,-45
 29, 43,  0
 -9, 22,-45
 29, 42,  0
 -9, 21,-45
 29, 41,  0
 -8, 21,-45
 30, 40,  0
 -8, 20,-45
 30, 39,  0
 -8, 19,-45
 31, 38,  0
 -7, 18,-45
 31, 37,  0
 -7, 17,-45
 32, 37,  0
 -6, 16,-45
 32, 36,  0
 -6, 15,-44
 33, 35,  0
 -5, 14,-44
 33, 34,  0
 -5, 13,-44
 33, 33,  0
 -4, 12,-44
 34, 32,  0
 -4, 12,-44
 34, 31,  0
 -4, 11,-44
 35, 30,  0
 -3, 10,-44
 35, 29,  0
 -3,  9,-44
 36, 29,  0
 -2,  8,-44
 36, 28,  0
 -2,  7,-44
 37, 27,  0
 -1,  6,-44
 37, 26,  0
 -1,  5,-44
 37, 25,  0
  0,  4,-44
 38, 24,  0
  0,  3,-44
 38, 23,  0
  0,  3,-44
 39, 22,  0
  0,  2,-44
 39, 21,  0
  0,  1,-44
 40, 20,  0
  1,  0,-44
 40, 20,  0
  1,  0,-44
 41, 19,  0
  2, -1,-44
 41, 18,  0
  2, -2,-44
 41, 17,  0
  3, -3,-44
 42, 16,  0
  3, -4,-44
 42, 15,  0
  3, -4,-44
 43, 14,  0
  4, -5,-44
 43, 13,  0
  4, -6,-44
 44, 12,  0
  5, -7,-44
 44, 11,  0
  5, -8,-44
 44, 11,  0
  6, -9,-44
 45, 10,  0
  6,-10,-44
 45,  9,  0
  6,-11,-44
 46,  8,  0
  7,-12,-44
 46,  7,  0
  7,-13,-44
 47,  6,  0
  8,-13,-44
 47,  5,  1
  8,-14,-44
 48,  4,  1
  9,-15,-44
 48,  3,  1
  9,-16,-44
 48,  3,  1
 10,-17,-44
 49,  2,  1
 10,-18,-43
 49,  1,  1
 10,-19,-43
 50,  0,  1
 11,-20,-43
 50,  0,  1
 11,-21,-43
 51, -1,  1
 12,-21,-43
 51, -2,  1
 12,-22,-43
 52, -3,  1
 13,-23,-43
 52, -4,  1
 13,-24,-43
 52, -5,  1
 14,-25,-43
 53, -5,  1
 14,-26,-43
 53, -6,  1
 14,-27,-43
 54, -7,  1
 53, -8,  0
 53, -8,  0
 52, -8,  0
 51, -9, -1
 51, -9, -2
 50, -9, -2
 49,-10, -3
 49,-10, -4
 48,-10, -5
 48,-10, -5
 47,-11, -6
 46,-11, -7
 46,-11, -7
 45,-12, -8
 45,-12, -9
 44,-12,-10
 43,-13,-10
 43,-13,-11
 42,-13,-12
 41,-14,-12
 41,-14,-13
 40,-14,-14
 40,-15,-15
 39,-15,-15
 38,-15,-16
 38,-16,-17
 37,-16,-17
 37,-16,-18
 36,-17,-19
 35,-17,-20
 35,-17,-20
 34,-18,-21
 33,-18,-22
 33,-18,-22
 32,-19,-23
 32,-19,-24
 31,-19,-25
 30,-20,-25
 30,-20,-26
 29,-20,-27
 28,-21,-27
 28,-21,-28
 27,-21,-29
 27,-22,-30
 26,-22,-30
 25,-22,-31
 25,-23,-32
 24,-23,-32
 24,-23,-33
 23,-24,-34
 22,-24,-35
 22,-24,-35
 21,-25,-36
 20,-25,-37
 20,-25,-37
 19,-25,-38
 19,-26,-39
 18,-26,-40
 17,-26,-40
 17,-27,-41
 16,-27,-42
 16,-27,-42
 15,-28,-43
 25, 48,  0
-13, 27,-44
 53, -8,  2
 14,-28,-42
 25, 48,  1
-13, 27,-43
 52, -8,  2
 14,-28,-42
 24, 47,  1
-14, 27,-43
 52, -8,  3
 13,-29,-41
 23, 47,  2
-15, 26,-42
 51, -8,  4
 12,-29,-40
 23, 47,  3
-15, 26,-41
 51, -9,  4
 12,-29,-40
 22, 46,  3
-16, 26,-41
 50, -9,  5
 11,-30,-39
 21, 46,  4
-17, 26,-40
 49, -9,  6
 10,-30,-38
 21, 46,  5
-17, 25,-39
 49,-10,  6
 10,-30,-38
 20, 46,  6
-18, 25,-39
 48,-10,  7
  9,-30,-37
 19, 45,  6
-18, 25,-38
 47,-10,  8
  8,-31,-36
 19, 45,  7
-19, 24,-37
 47,-11,  9
  8,-31,-36
 18, 45,  8
-20, 24,-36
 46,-11,  9
  7,-31,-35
 17, 44,  8
-20, 24,-36
 45,-11, 10
  6,-32,-34
 17, 44,  9
-21, 23,-35
 45,-11, 11
  6,-32,-33
 16, 44, 10
-22, 23,-34
 44,-12, 11
  5,-32,-33
 15, 43, 10
-22, 23,-34
 43,-12, 12
  5,-33,-32
 15, 43, 11
-23, 23,-33
 43,-12, 13
  4,-33,-31
 14, 43, 12
-24, 22,-32
 42,-13, 13
  3,-33,-31
 14, 43, 12
-24, 22,-32
 41,-13, 14
  3,-33,-30
 13, 42, 13
-25, 22,-31
 41,-13, 15
  2,-34,-29
 12, 42, 14
-26, 21,-30
 40,-14, 16
  1,-34,-29
 12, 42, 15
-26, 21,-30
 39,-14, 16
  1,-34,-28
 11, 41, 15
-27, 21,-29
 39,-14, 17
  0,-35,-27
 10, 41, 16
-28, 20,-28
 38,-14, 18
  0,-35,-26
 10, 41, 17
-28, 20,-27
 38,-15, 18
  0,-35,-26
  9, 40, 17
-29, 20,-27
 37,-15, 19
 -1,-36,-25
  8, 40, 18
-30, 20,-26
 36,-15, 20
 -2,-36,-24
  8, 40, 19
-30, 19,-25
 36,-16, 20
 -2,-36,-24
  7, 40, 19
-31, 19,-25
 35,-16, 21
 -3,-36,-23
  6, 39, 20
-32, 19,-24
 34,-16, 22
 -4,-37,-22
  6, 39, 21
-32, 18,-23
 34,-17, 23
 -4,-37,-22
  5, 39, 22
-33, 18,-23
 33,-17, 23
 -5,-37,-21
  4, 38, 22
-33, 18,-22
 32,-17, 24
 -6,-38,-20
  4, 38, 23
-34, 17,-21
 32,-17, 25
 -6,-38,-19
  3, 38, 24
-35, 17,-20
 31,-18, 25
 -7,-38,-19
  2, 37, 24
-35, 17,-20
 30,-18, 26
 -8,-39,-18
  2, 37, 25
-36, 17,-19
 30,-18, 27
 -8,-39,-17
  1, 37, 26
-37, 16,-18
 29,-19, 27
 -9,-39,-17
  1, 37, 26
-37, 16,-18
 28,-19, 28
 -9,-39,-16
  0, 36, 27
-38, 16,-17
 28,-19, 29
-10,-40,-15
  0, 36, 28
-39, 15,-16
 27,-20, 30
-11,-40,-15
  0, 36, 29
-39, 15,-16
 26,-20, 30
-11,-40,-14
 -1, 35, 29
-40, 15,-15
 26,-20, 31
-12,-41,-13
 -2, 35, 30
-41, 14,-14
 25,-20, 32
-13,-41,-13
 -2, 35, 31
-41, 14,-13
 25,-21, 32
-13,-41,-12
 -3, 34, 31
-42, 14,-13
 24,-21, 33
-14,-42,-11
 -4, 34, 32
-43, 14,-12
 23,-21, 34
-15,-42,-10
 -4, 34, 33
-43, 13,-11
 23,-22, 34
-15,-42,-10
 -5, 34, 33
-44, 13,-11
 22,-22, 35
-16,-43, -9
 -6, 33, 34
-45, 13,-10
 21,-22, 36
-17,-43, -8
 -6, 33, 35
-45, 12, -9
 21,-23, 36
-17,-43, -8
 -7, 33, 36
-46, 12, -9
 20,-23, 37
-18,-43, -7
 -8, 32, 36
-46, 12, -8
 19,-23, 38
-19,-44, -6
 -8, 32, 37
-47, 11, -7
 19,-23, 39
-19,-44, -6
 -9, 32, 38
-48, 11, -7
 18,-24, 39
-20,-44, -5
-10, 31, 38
-48, 11, -6
 17,-24, 40
-21,-45, -4
-10, 31, 39
-49, 11, -5
 17,-24, 41
-21,-45, -3
-11, 31, 40
-50, 10, -4
 16,-25, 41
-22,-45, -3
-11, 30, 40
-50, 10, -4
 15,-25, 42
-22,-46, -2
-12, 30, 41
-51, 10, -3
 15,-25, 43
-23,-46, -1
-13, 30, 42
-52,  9, -2
 14,-26, 43
-24,-46, -1
-13, 30, 42
-52,  9, -2
 13,-26, 44
-24,-46,  0
-14, 29, 43
-15, 29, 42
-15, 29, 42
-16, 28, 41
-17, 28, 40
-17, 28, 40
-18, 27, 39
-18, 27, 38
-19, 27, 37
-20, 26, 37
-20, 26, 36
-21, 26, 35
-21, 25, 35
-22, 25, 34
-23, 25, 33
-23, 24, 32
-24, 24, 32
-25, 24, 31
-25, 23, 30
-26, 23, 30
-26, 23, 29
-27, 22, 28
-28, 22, 27
-28, 22, 27
-29, 21, 26
-30, 21, 25
-30, 21, 25
-31, 20, 24
-31, 20, 23
-32, 20, 22
-33, 20, 22
-33, 19, 21
-34, 19, 20
-34, 19, 20
-35, 18, 19
-36, 18, 18
-36, 18, 17
-37, 17, 17
-38, 17, 16
-38, 17, 15
-39, 16, 15
-39, 16, 14
-40, 16, 13
-41, 15, 12
-41, 15, 12
-42, 15, 11
-42, 14, 10
-43, 14, 10
-44, 14,  9
-44, 13,  8
-45, 13,  7
-46, 13,  7
-46, 12,  6
-47, 12,  5
-47, 12,  5
-48, 11,  4
-49, 11,  3
-49, 11,  2
-50, 10,  2
-50, 10,  1
-51, 10,  0
-52,  9,  0
-52,  9,  0
-53,  9, -1
-14, 28, 43
-53,  8, -1
-13, 28, 43
-52,  7, -1
-13, 27, 43
-52,  6, -1
-12, 26, 43
-51,  5, -1
-12, 25, 43
-51,  4, -1
-11, 24, 43
-50,  3, -1
-11, 23, 43
-50,  2, -1
-11, 22, 43
-49,  2, -1
-10, 21, 43
