X,Y,Z
  0,  0,  0
-20,-41,-29
-19,-41,-29
-18,-41,-29
-17,-41,-28
-17,-41,-28
-16,-41,-27
-15,-41,-27
-14,-41,-26
-13,-41,-26
-12,-41,-25
-11,-41,-25
-10,-41,-24
 -9,-41,-24
 -9,-41,-24
 -8,-41,-23
 -7,-41,-23
 -6,-41,-22
 -5,-41,-22
 -4,-41,-21
 -3,-41,-21
 -2,-41,-20
 -1,-41,-20
 -1,-41,-19
  0,-41,-19
  0,-41,-19
  1,-41,-18
  2,-41,-18
  3,-41,-17
  4,-41,-17
  5,-41,-16
  6,-41,-16
  6,-41,-15
  7,-41,-15
  8,-41,-14
  9,-41,-14
 10,-41,-14
 11,-41,-13
 12,-41,-13
 13,-41,-12
 14,-41,-12
 14,-41,-11
 15,-41,-11
 16,-41,-10
 17,-41,-10
 18,-41, -9
 19,-41, -9
 20,-41, -9
 21,-41, -8
 22,-41, -8
 23,-41, -7
 23,-41, -7
 24,-41, -6
 25,-41, -6
 26,-41, -5
 27,-41, -5
 28,-41, -4
 29,-41, -4
 30,-41, -4
 31,-41, -3
 31,-41, -3
 32,-41, -2
 33,-41, -2
 34,-41, -1
 35,-41, -1
-20,-40,-30
 35,-40, -1
-20,-39,-30
 35,-39, -2
-20,-39,-30
 36,-39, -2
-19,-38,-31
 36,-38, -2
-19,-37,-31
 36,-37, -3
-19,-36,-32
 36,-36, -3
-19,-35,-32
 36,-35, -3
-19,-34,-32
 36,-34, -4
-19,-33,-33
 37,-33, -4
-18,-32,-33
 37,-32, -4
-18,-31,-33
 37,-31, -5
-18,-30,-34
 37,-30, -5
-18,-29,-34
 37,-29, -5
-18,-28,-34
 37,-28, -6
-18,-27,-35
 38,-27, -6
-17,-27,-35
 38,-27, -6
-17,-26,-35
 38,-26, -7
-17,-25,-36
 38,-25, -7
-17,-24,-36
 38,-24, -7
-17,-23,-36
 38,-23, -8
-17,-22,-37
 39,-22, -8
-16,-21,-37
 39,-21, -8
-16,-20,-37
 39,-20, -9
-16,-19,-38
 39,-19, -9
-16,-18,-38
 39,-18, -9
-16,-17,-38
 40,-17,-10
-15,-16,-39
 40,-16,-10
-15,-15,-39
 40,-15,-10
-15,-15,-39
 40,-15,-11
-15,-14,-40
 40,-14,-11
-15,-13,-40
 40,-13,-11
-15,-12,-40
 41,-12,-12
-14,-11,-41
 41,-11,-12
-14,-10,-41
 41,-10,-12
-14, -9,-41
 41, -9,-13
-14, -8,-42
 41, -8,-13
-14, -7,-42
 41, -7,-13
-14, -6,-42
 42, -6,-14
-13, -5,-43
 42, -5,-14
-13, -4,-43
 42, -4,-14
-13, -3,-43
 42, -3,-15
-13, -3,-44
 42, -3,-15
-13, -2,-44
 42, -2,-16
-13, -1,-44
 43, -1,-16
-12,  0,-45
 43,  0,-16
-12,  0,-45
 43,  0,-17
-12,  1,-45
 43,  1,-17
-12,  2,-46
 43,  2,-17
-12,  3,-46
 43,  3,-18
-11,  4,-47
 44,  4,-18
-11,  5,-47
 44,  5,-18
-11,  6,-47
