X,Y,Z
 -4,-39,  0
 -5,-40,  0
 -6,-40,  0
 -7,-41,  0
 -8,-42,  0
 -9,-42,  0
-10,-43,  0
-11,-43,  0
-12,-44,  0
-13,-45,  0
-14,-45,  0
-15,-46,  0
-16,-46,  0
-17,-47,  0
-18,-48,  0
-19,-48,  0
-20,-49,  0
-21,-50,  0
-22,-51,  0
-23,-52,  0
-25,-52,  0
-26,-53,  0
-27,-54,  0
-29,-55,  0
-30,-56,  0
-32,-57,  0
-33,-58,  0
-35,-59,  0
-36,-60,  0
-38,-61,  0
-40,-62,  0
 -5,-38,  0
-40,-60,  0
 -5,-37,  0
-40,-59,  0
 -5,-36,  0
-40,-57,  0
 -6,-35,  0
-40,-55,  0
 -6,-34,  0
-40,-53,  0
 -6,-33,  0
-40,-52,  0
 -6,-32,  0
-40,-50,  0
 -7,-31,  0
-40,-48,  0
 -7,-30,  0
-40,-47,  0
-40,-45,  0
 -7,-29,  0
-40,-44,  0
 -8,-28,  0
-40,-42,  0
 -8,-27,  0
-40,-41,  0
 -8,-26,  0
-41,-39,  0
 -8,-25,  0
-41,-38,  0
 -9,-24,  0
-41,-37,  0
-41,-35,  0
 -9,-23,  0
-41,-34,  0
 -9,-22,  0
-41,-33,  0
-10,-21,  0
-41,-31,  0
-10,-20,  0
-41,-30,  0
-41,-29,  0
-10,-19,  0
-41,-28,  0
-11,-18,  0
-41,-27,  0
-11,-17,  0
-41,-26,  0
-41,-24,  0
-11,-16,  0
-41,-23,  0
-11,-15,  0
-41,-22,  0
-12,-15,  0
-41,-21,  0
-12,-14,  0
-41,-20,  0
-12,-13,  0
-13,-13,  0
-14,-14,  0
-15,-14,  0
-16,-14,  0
-17,-14,  0
-18,-14,  0
-18,-15,  0
-19,-15,  0
-20,-15,  0
-21,-15,  0
-22,-15,  0
-23,-15,  0
-24,-16,  0
-25,-16,  0
-26,-16,  0
-27,-16,  0
-28,-16,  0
-29,-17,  0
-30,-17,  0
-31,-17,  0
-33,-17,  0
-34,-18,  0
-35,-18,  0
-36,-18,  0
-37,-18,  0
