X,Y,Z
 22,-16,  0
 23,-16,  0
 24,-16,  0
 25,-17,  0
 26,-17,  0
 27,-17,  0
 28,-17,  0
 28,-18,  0
 29,-18,  0
 30,-18,  0
 31,-18,  0
 32,-19,  0
 33,-19,  0
 34,-19,  0
 35,-19,  0
 36,-20,  0
 37,-20,  0
 38,-20,  0
 39,-21,  0
 40,-21,  0
 41,-21,  0
 42,-22,  0
 44,-22,  0
 45,-22,  0
 46,-23,  0
 47,-23,  0
 49,-24,  0
 50,-24,  0
 52,-24,  0
 53,-25,  0
 21,-16,  0
 53,-26,  0
 21,-17,  0
 53,-27,  0
 20,-17,  0
 52,-27,  0
 52,-28,  0
 19,-18,  0
 51,-29,  0
 51,-30,  0
 18,-19,  0
 51,-31,  0
 17,-19,  0
 50,-32,  0
 17,-20,  0
 50,-33,  0
 16,-20,  0
 49,-34,  0
 15,-21,  0
 49,-35,  0
 49,-36,  0
 14,-21,  0
 48,-37,  0
 14,-22,  0
 48,-38,  0
 13,-22,  0
 47,-39,  0
 13,-23,  0
 47,-40,  0
 12,-23,  0
 47,-41,  0
 46,-42,  0
 11,-24,  0
 46,-43,  0
 10,-24,  0
 45,-44,  0
 10,-25,  0
 45,-45,  0
  9,-25,  0
 44,-46,  0
  9,-26,  0
 44,-47,  0
  8,-26,  0
 43,-48,  0
  7,-27,  0
 43,-50,  0
 42,-51,  0
  6,-28,  0
  7,-28,  0
  8,-29,  0
  9,-29,  0
  9,-30,  0
 10,-30,  0
 11,-31,  0
 12,-31,  0
 12,-32,  0
 13,-33,  0
 14,-33,  0
 15,-34,  0
 16,-34,  0
 17,-35,  0
 18,-36,  0
 19,-37,  0
 20,-37,  0
 21,-38,  0
 22,-39,  0
 24,-40,  0
 25,-41,  0
 26,-42,  0
 28,-43,  0
 29,-44,  0
 31,-45,  0
 32,-46,  0
 34,-47,  0
 36,-48,  0
 38,-49,  0
 39,-51,  0
 42,-52,  0
 22,-15,  0
 53,-24,  0
  6,-27,  0
 41,-51,  0
 22,-14,  0
 53,-23,  0
  6,-26,  0
 41,-49,  0
 53,-22,  0
  6,-25,  0
 41,-48,  0
 22,-13,  0
 53,-21,  0
  5,-24,  0
 41,-47,  0
 21,-12,  0
 53,-20,  0
  5,-23,  0
 41,-45,  0
 53,-19,  0
 41,-44,  0
 21,-11,  0
 53,-18,  0
  5,-22,  0
 41,-42,  0
 53,-17,  0
  5,-21,  0
 40,-41,  0
 21,-10,  0
 53,-16,  0
  5,-20,  0
 40,-39,  0
 21, -9,  0
 53,-15,  0
  4,-19,  0
 40,-37,  0
 21, -8,  0
 53,-14,  0
  4,-18,  0
 40,-36,  0
 53,-13,  0
  4,-17,  0
 40,-34,  0
 21, -7,  0
 53,-12,  0
 40,-33,  0
 21, -6,  0
 52,-11,  0
  4,-16,  0
 39,-31,  0
 20, -6,  0
 52, -9,  0
  3,-15,  0
 39,-29,  0
 20, -5,  0
 52, -8,  0
  3,-14,  0
 39,-28,  0
 20, -4,  0
 52, -7,  0
  3,-13,  0
 39,-26,  0
 52, -6,  0
  3,-12,  0
 39,-24,  0
 20, -3,  0
 52, -5,  0
  3,-11,  0
 38,-23,  0
 20, -2,  0
 52, -4,  0
  3,-10,  0
 38,-21,  0
 52, -3,  0
  2,-10,  0
 38,-19,  0
 20, -1,  0
 52, -2,  0
  2, -9,  0
 38,-18,  0
 20,  0,  0
 52, -1,  0
  2, -8,  0
 38,-16,  0
 19,  0,  0
 52,  0,  0
  2, -7,  0
 38,-14,  0
 52,  1,  0
  2, -6,  0
 37,-12,  0
 19,  1,  0
 52,  2,  0
  1, -5,  0
 37,-10,  0
