X,Y,Z
  0,  0,  0
 41,-36,  5
 40,-36,  4
 40,-35,  4
 40,-34,  3
 40,-34,  2
 40,-33,  1
 40,-33,  0
 40,-32,  0
 40,-31,  0
 39,-31, -1
 39,-30, -2
 39,-30, -3
 39,-29, -3
 39,-28, -4
 39,-28, -5
 39,-27, -6
 38,-27, -6
 38,-26, -7
 38,-25, -8
 38,-25, -9
 38,-24,-10
 38,-24,-10
 38,-23,-11
 38,-22,-12
 37,-22,-13
 37,-21,-14
 37,-21,-14
 37,-20,-15
 37,-19,-16
 37,-19,-17
 37,-18,-17
 37,-18,-18
 36,-17,-19
 36,-16,-20
 36,-16,-21
 36,-15,-21
 36,-15,-22
 36,-14,-23
 36,-13,-24
 35,-13,-25
 35,-12,-25
 35,-12,-26
 35,-11,-27
 35,-10,-28
 35,-10,-28
 35, -9,-29
 35, -9,-30
 34, -8,-31
 34, -7,-32
 34, -7,-32
 34, -6,-33
 34, -6,-34
 34, -5,-35
 34, -4,-36
 34, -4,-36
 33, -3,-37
 33, -2,-38
 33, -2,-39
 33, -1,-39
 33, -1,-40
 33,  0,-41
 33,  0,-42
 32,  0,-43
 32,  1,-43
 40,-37,  5
 31,  1,-43
 39,-37,  5
 30,  0,-43
 38,-37,  5
 29,  0,-43
 37,-37,  5
 28,  0,-43
 36,-37,  5
 27,  0,-43
 35,-38,  5
 26,  0,-43
 34,-38,  5
 26,  0,-43
 33,-38,  5
 25,  0,-43
 32,-38,  5
 24,  0,-43
 31,-39,  5
 23,  0,-43
 30,-39,  5
 22, -1,-43
 29,-39,  5
 21, -1,-44
 28,-39,  5
 20, -1,-44
 27,-39,  5
 19, -1,-44
 26,-40,  5
 18, -2,-44
 25,-40,  5
 17, -2,-44
 24,-40,  5
 16, -2,-44
 23,-40,  5
 15, -2,-44
 22,-40,  5
 14, -2,-44
 21,-41,  5
 13, -3,-44
 20,-41,  5
 12, -3,-44
 19,-41,  5
 11, -3,-44
 18,-41,  5
 10, -3,-44
 17,-42,  5
  9, -4,-44
 16,-42,  5
  8, -4,-44
 15,-42,  5
  7, -4,-44
 14,-42,  5
  6, -4,-44
 13,-42,  5
  5, -4,-44
 12,-43,  5
  4, -5,-44
 11,-43,  5
  3, -5,-44
 10,-43,  5
