X,Y,Z
-25.0,-25.0,2.7201055544468495
-25.0,-24.074074074074073,0.9804697295048519
-25.0,-23.14814814814815,-0.7926939057253678
-25.0,-22.22222222222222,-2.538750849042507
-25.0,-21.296296296296298,-4.197993529487149
-25.0,-20.37037037037037,-5.713683047185086
-25.0,-19.444444444444443,-7.0339893975212
-25.0,-18.51851851851852,-8.113763832396181
-25.0,-17.59259259259259,-8.916082751501802
-25.0,-16.666666666666664,-9.413510329232299
-25.0,-15.74074074074074,-9.589036700870379
-25.0,-14.814814814814815,-9.436659626151231
-25.0,-13.88888888888889,-8.961589739834622
-25.0,-12.962962962962964,-8.180072370606137
-25.0,-12.037037037037036,-7.118832021327961
-25.0,-11.11111111111111,-5.8141585070041515
-25.0,-10.185185185185185,-4.3106660005764965
-25.0,-9.25925925925926,-2.659767421800025
-25.0,-8.333333333333332,-0.9179163384786709
-25.0,-7.407407407407408,0.855323500589896
-25.0,-6.481481481481481,2.5993149873637833
-25.0,-5.555555555555557,4.254421180534896
-25.0,-4.62962962962963,5.764044630144717
-25.0,-3.7037037037037024,7.076562764784814
-25.0,-2.7777777777777786,8.147093159538002
-25.0,-1.8518518518518512,8.939028320156423
-25.0,-0.9259259259259274,9.425287500517296
-25.0,0.0,9.589242746631385
-25.0,0.9259259259259274,9.425287500517296
-25.0,1.8518518518518512,8.939028320156423
-25.0,2.7777777777777786,8.147093159538002
-25.0,3.7037037037037024,7.076562764784814
-25.0,4.62962962962963,5.764044630144717
-25.0,5.555555555555557,4.254421180534896
-25.0,6.481481481481481,2.5993149873637833
-25.0,7.407407407407405,0.8553235005899046
-25.0,8.333333333333336,-0.9179163384786772
-25.0,9.25925925925926,-2.659767421800025
-25.0,10.185185185185183,-4.310666000576493
-25.0,11.111111111111114,-5.814158507004155
-25.0,12.037037037037038,-7.1188320213279646
-25.0,12.962962962962962,-8.180072370606133
-25.0,13.888888888888886,-8.961589739834618
-25.0,14.814814814814817,-9.436659626151231
-25.0,15.74074074074074,-9.589036700870379
-25.0,16.666666666666664,-9.413510329232299
-25.0,17.592592592592595,-8.9160827515018
-25.0,18.51851851851852,-8.113763832396181
-25.0,19.444444444444443,-7.0339893975212
-25.0,20.370370370370374,-5.713683047185079
-25.0,21.296296296296298,-4.197993529487149
-25.0,22.22222222222222,-2.538750849042507
-25.0,23.148148148148145,-0.7926939057253762
-25.0,24.074074074074076,0.9804697295048602
-24.074074074074073,-25.0,2.8217552855499406
-24.074074074074073,-24.074074074074073,1.0171096621706839
-24.074074074074073,-23.14814814814815,-0.8223166982057237
-24.074074074074073,-22.22222222222222,-2.6336233957056425
-24.074074074074073,-21.296296296296298,-4.354871600908778
-24.074074074074073,-20.37037037037037,-5.92720209404897
-24.074074074074073,-19.444444444444443,-7.296847994927881
-24.074074074074073,-18.51851851851852,-8.416973356912141
-24.074074074074073,-17.59259259259259,-9.249274753077406
-24.074074074074073,-16.666666666666664,-9.765291087202636
-24.074074074074073,-15.74074074074074,-9.94737683976229
-24.074074074074073,-14.814814814814815,-9.789305468126553
-24.074074074074073,-13.88888888888889,-9.296482327301012
-24.074074074074073,-12.962962962962964,-8.485759830240411
-24.074074074074073,-12.037037037037036,-7.384861168451708
-24.074074074074073,-11.11111111111111,-6.031432299141201
-24.074074074074073,-10.185185185185185,-4.471754616831664
-24.074074074074073,-9.25925925925926,-2.7591623304941892
-24.074074074074073,-8.333333333333332,-0.9522186650295481
-24.074074074074073,-7.407407407407408,0.8872867469054596
-24.074074074074073,-6.481481481481481,2.696450802216929
-24.074074074074073,-5.555555555555557,4.413407940550027
-24.074074074074073,-4.62962962962963,5.9794456780057335
-24.074074074074073,-3.7037037037037024,7.3410123193245465
-24.074074074074073,-2.7777777777777786,8.451548193492474
-24.074074074074073,-1.8518518518518512,9.273077792457725
-24.074074074074073,-0.9259259259259274,9.77750836872244
-24.074074074074073,0.0,9.947590585406916
-24.074074074074073,0.9259259259259274,9.77750836872244
-24.074074074074073,1.8518518518518512,9.273077792457725
-24.074074074074073,2.7777777777777786,8.451548193492474
-24.074074074074073,3.7037037037037024,7.3410123193245465
-24.074074074074073,4.62962962962963,5.9794456780057335
-24.074074074074073,5.555555555555557,4.413407940550027
-24.074074074074073,6.481481481481481,2.696450802216929
-24.074074074074073,7.407407407407405,0.8872867469054684
-24.074074074074073,8.333333333333336,-0.9522186650295545
-24.074074074074073,9.25925925925926,-2.7591623304941892
-24.074074074074073,10.185185185185183,-4.471754616831659
-24.074074074074073,11.111111111111114,-6.031432299141205
-24.074074074074073,12.037037037037038,-7.384861168451709
-24.074074074074073,12.962962962962962,-8.485759830240408
-24.074074074074073,13.888888888888886,-9.296482327301009
-24.074074074074073,14.814814814814817,-9.789305468126555
-24.074074074074073,15.74074074074074,-9.94737683976229
-24.074074074074073,16.666666666666664,-9.765291087202636
-24.074074074074073,17.592592592592595,-9.249274753077405
-24.074074074074073,18.51851851851852,-8.416973356912141
-24.074074074074073,19.444444444444443,-7.296847994927881
-24.074074074074073,20.370370370370374,-5.927202094048964
-24.074074074074073,21.296296296296298,-4.354871600908778
-24.074074074074073,22.22222222222222,-2.6336233957056425
-24.074074074074073,23.148148148148145,-0.8223166982057324
-24.074074074074073,24.074074074074076,1.0171096621706925
-23.14814814814815,-25.0,2.8269132300667357
-23.14814814814815,-24.074074074074073,1.018968857839365
-23.14814814814815,-23.14814814814815,-0.823819827809591
-23.14814814814815,-22.22222222222222,-2.6384374500719963
-23.14814814814815,-21.296296296296298,-4.3628319602674654
-23.14814814814815,-20.37037037037037,-5.938036548651571
-23.14814814814815,-19.444444444444443,-7.310186053439923
-23.14814814814815,-18.51851851851852,-8.432358915609106
-23.14814814814815,-17.59259259259259,-9.266181692612976
-23.14814814814815,-16.666666666666664,-9.783141263607401
-23.14814814814815,-15.74074074074074,-9.965559854458814
-23.14814814814815,-14.814814814814815,-9.807199540912073
-23.14814814814815,-13.88888888888889,-9.313475558532344
-23.14814814814815,-12.962962962962964,-8.50127112514659
-23.14814814814815,-12.037037037037036,-7.398360108053652
-23.14814814814815,-11.11111111111111,-6.042457278279219
-23.14814814814815,-10.185185185185185,-4.479928629058895
-23.14814814814815,-9.25925925925926,-2.764205860061193
-23.14814814814815,-8.333333333333332,-0.95395924511005
-23.14814814814815,-7.407407407407408,0.8889086365974759
-23.14814814814815,-6.481481481481481,2.701379700091711
-23.14814814814815,-5.555555555555557,4.421475299687764
-23.14814814814815,-4.62962962962963,5.990375629729855
-23.14814814814815,-3.7037037037037024,7.354431106713406
-23.14814814814815,-2.7777777777777786,8.466996952244267
-23.14814814814815,-1.8518518518518512,9.290028242058497
-23.14814814814815,-0.9259259259259274,9.795380877347347
-23.14814814814815,0.0,9.9657739908135
-23.14814814814815,0.9259259259259274,9.795380877347347
-23.14814814814815,1.8518518518518512,9.290028242058497
-23.14814814814815,2.7777777777777786,8.466996952244267
-23.14814814814815,3.7037037037037024,7.354431106713406
-23.14814814814815,4.62962962962963,5.990375629729855
-23.14814814814815,5.555555555555557,4.421475299687764
-23.14814814814815,6.481481481481481,2.701379700091711
-23.14814814814815,7.407407407407405,0.8889086365974848
-23.14814814814815,8.333333333333336,-0.9539592451100565
-23.14814814814815,9.25925925925926,-2.764205860061193
-23.14814814814815,10.185185185185183,-4.479928629058891
-23.14814814814815,11.111111111111114,-6.042457278279222
-23.14814814814815,12.037037037037038,-7.398360108053655
-23.14814814814815,12.962962962962962,-8.501271125146586
-23.14814814814815,13.888888888888886,-9.31347555853234
-23.14814814814815,14.814814814814817,-9.807199540912075
-23.14814814814815,15.74074074074074,-9.965559854458814
-23.14814814814815,16.666666666666664,-9.783141263607401
-23.14814814814815,17.592592592592595,-9.266181692612976
-23.14814814814815,18.51851851851852,-8.432358915609106
-23.14814814814815,19.444444444444443,-7.310186053439923
-23.14814814814815,20.370370370370374,-5.938036548651564
-23.14814814814815,21.296296296296298,-4.3628319602674654
-23.14814814814815,22.22222222222222,-2.6384374500719963
-23.14814814814815,23.148148148148145,-0.8238198278095998
-23.14814814814815,24.074074074074076,1.0189688578393739
-22.22222222222222,-25.0,2.7354030086761476
-22.22222222222222,-24.074074074074073,0.9859837400864607
-22.22222222222222,-23.14814814814815,-0.7971518940269074
-22.22222222222222,-22.22222222222222,-2.553028392371415
-22.22222222222222,-21.296296296296298,-4.221602397814789
-22.22222222222222,-20.37037037037037,-5.745815919658412
-22.22222222222222,-19.444444444444443,-7.073547469332803
-22.22222222222222,-18.51851851851852,-8.159394389140754
-22.22222222222222,-17.59259259259259,-8.9662254261391
-22.22222222222222,-16.666666666666664,-9.466450459869158
-22.22222222222222,-15.74074074074074,-9.642963964757186
-22.22222222222222,-14.814814814814815,-9.489729944864605
-22.22222222222222,-13.88888888888889,-9.01198833875765
-22.22222222222222,-12.962962962962964,-8.226075836345592
-22.22222222222222,-12.037037037037036,-7.158867234974099
-22.22222222222222,-11.11111111111111,-5.8468564379713435
-22.22222222222222,-10.185185185185185,-4.334908521508748
-22.22222222222222,-9.25925925925926,-2.6747255436747617
-22.22222222222222,-8.333333333333332,-0.9230785584341601
-22.22222222222222,-7.407407407407408,0.8601337080761926
-22.22222222222222,-6.481481481481481,2.6139331340683185
-22.22222222222222,-5.555555555555557,4.278347389271536
-22.22222222222222,-4.62962962962963,5.796460728395434
-22.22222222222222,-3.7037037037037024,7.116360262649586
-22.22222222222222,-2.7777777777777786,8.192911155279422
-22.22222222222222,-1.8518518518518512,8.98930003713389
-22.22222222222222,-0.9259259259259274,9.478293864149554
-22.22222222222222,0.0,9.643171169287783
-22.22222222222222,0.9259259259259274,9.478293864149554
-22.22222222222222,1.8518518518518512,8.98930003713389
-22.22222222222222,2.7777777777777786,8.192911155279422
-22.22222222222222,3.7037037037037024,7.116360262649586
-22.22222222222222,4.62962962962963,5.796460728395434
-22.22222222222222,5.555555555555557,4.278347389271536
-22.22222222222222,6.481481481481481,2.6139331340683185
-22.22222222222222,7.407407407407405,0.8601337080762012
-22.22222222222222,8.333333333333336,-0.9230785584341665
-22.22222222222222,9.25925925925926,-2.6747255436747617
-22.22222222222222,10.185185185185183,-4.334908521508744
-22.22222222222222,11.111111111111114,-5.846856437971347
-22.22222222222222,12.037037037037038,-7.158867234974102
-22.22222222222222,12.962962962962962,-8.226075836345588
-22.22222222222222,13.888888888888886,-9.011988338757646
-22.22222222222222,14.814814814814817,-9.489729944864605
-22.22222222222222,15.74074074074074,-9.642963964757186
-22.22222222222222,16.666666666666664,-9.466450459869158
-22.22222222222222,17.592592592592595,-8.966225426139099
-22.22222222222222,18.51851851851852,-8.159394389140754
-22.22222222222222,19.444444444444443,-7.073547469332803
-22.22222222222222,20.370370370370374,-5.745815919658407
-22.22222222222222,21.296296296296298,-4.221602397814789
-22.22222222222222,22.22222222222222,-2.553028392371415
-22.22222222222222,23.148148148148145,-0.7971518940269161
-22.22222222222222,24.074074074074076,0.985983740086469
-21.296296296296298,-25.0,2.550353873867966
-21.296296296296298,-24.074074074074073,0.9192822568098747
-21.296296296296298,-23.14814814814815,-0.743224824475363
-21.296296296296298,-22.22222222222222,-2.3803168417697003
-21.296296296296298,-21.296296296296298,-3.936012351762361
-21.296296296296298,-20.37037037037037,-5.357113318496015
-21.296296296296298,-19.444444444444443,-6.595024255359249
-21.296296296296298,-18.51851851851852,-7.607413979862791
-21.296296296296298,-17.59259259259259,-8.35966315639693
-21.296296296296298,-16.666666666666664,-8.826048127288884
-21.296296296296298,-15.74074074074074,-8.990620550274945
-21.296296296296298,-14.814814814814815,-8.847752762602758
-21.296296296296298,-13.88888888888889,-8.402330222677847
-21.296296296296298,-12.962962962962964,-7.669584448585161
-21.296296296296298,-12.037037037037036,-6.67457216626328
-21.296296296296298,-11.11111111111111,-5.451318478203624
-21.296296296296298,-10.185185185185185,-4.041653352587209
-21.296296296296298,-9.25925925925926,-2.4937812198817193
