X,Y,Z
  0,  0,  0
 20, 26,  0
 20, 25,  0
 20, 24,  0
 20, 23,  0
 20, 22,  0
 20, 21,  0
 20, 20,  0
 21, 19,  0
 21, 18,  0
 21, 17,  0
 21, 16,  0
 21, 15,  0
 21, 14,  0
 21, 13,  0
 21, 12,  0
 22, 12,  0
 22, 11,  0
 22, 10,  0
 22,  9,  0
 22,  8,  0
 22,  7,  0
 22,  6,  0
 22,  5,  0
 23,  4,  0
 23,  3,  0
 23,  2,  0
 23,  1,  0
 23,  0,  0
 19, 26,  0
 18, 26,  0
 22,  0,  0
 17, 26,  0
 21,  0,  0
 16, 26,  0
 15, 26,  0
 20,  0,  0
 14, 25,  0
 19,  0,  0
 13, 25,  0
 12, 25,  0
 18,  0,  0
 11, 25,  0
 17,  0,  0
 10, 25,  0
 16,  0,  0
  9, 25,  0
 16,  1,  0
  8, 25,  0
 15,  1,  0
  7, 25,  0
  6, 25,  0
 14,  1,  0
  6, 24,  0
  5, 24,  0
 13,  1,  0
  4, 24,  0
 12,  1,  0
  3, 24,  0
 11,  2,  0
  2, 24,  0
  1, 24,  0
 10,  2,  0
  0, 24,  0
  9,  2,  0
  8,  2,  0
 -1, 24,  0
  7,  2,  0
 -2, 23,  0
  7,  3,  0
 -3, 23,  0
  6,  3,  0
 -4, 23,  0
  5,  3,  0
 -5, 23,  0
  4,  3,  0
 -6, 23,  0
  3,  3,  0
 -7, 23,  0
  2,  3,  0
 -8, 23,  0
  2,  4,  0
 -8, 22,  0
 -7, 21,  0
 -7, 20,  0
 -6, 19,  0
 -6, 18,  0
 -5, 18,  0
 -5, 17,  0
 -4, 16,  0
 -4, 15,  0
 -3, 14,  0
 -3, 13,  0
 -2, 13,  0
 -2, 12,  0
 -2, 11,  0
 -1, 11,  0
 -1, 10,  0
 -1,  9,  0
  0,  9,  0
  0,  8,  0
  0,  7,  0
  0,  6,  0
  1,  6,  0
  1,  5,  0
  1,  4,  0
  1,  3,  0
 19, 25,  0
 23, -1,  0
 -9, 22,  0
 18, 24,  0
 22, -2,  0
-10, 21,  0
  1,  2,  0
 18, 23,  0
 22, -3,  0
  0,  2,  0
 17, 23,  0
-10, 20,  0
 17, 22,  0
-11, 20,  0
  0,  1,  0
 22, -4,  0
 16, 21,  0
 21, -4,  0
-12, 19,  0
 16, 20,  0
 21, -5,  0
  0,  0,  0
 15, 20,  0
 15, 19,  0
-12, 18,  0
 21, -6,  0
-13, 18,  0
 14, 18,  0
 20, -6,  0
 20, -7,  0
-13, 17,  0
 -1,  0,  0
 14, 17,  0
-14, 17,  0
 13, 17,  0
 13, 16,  0
 20, -8,  0
 -1, -1,  0
 19, -8,  0
-15, 16,  0
 12, 15,  0
 19, -9,  0
 -2, -2,  0
 12, 14,  0
-16, 15,  0
 11, 14,  0
 19,-10,  0
 11, 13,  0
 18,-10,  0
 10, 12,  0
 18,-11,  0
-17, 14,  0
 -2, -3,  0
 -3, -3,  0
 10, 11,  0
  9, 11,  0
 18,-12,  0
-18, 13,  0
  9, 10,  0
 17,-12,  0
 -3, -4,  0
  8, 10,  0
 17,-13,  0
  8,  9,  0
-19, 12,  0
 -4, -4,  0
  8,  8,  0
 17,-14,  0
 -4, -5,  0
  7,  8,  0
-19, 11,  0
  7,  7,  0
 16,-14,  0
-20, 11,  0
  6,  6,  0
 16,-15,  0
