X,Y,Z
  0,  0,  0
-47, 28, -6
-46, 28, -6
-45, 28, -7
-44, 28, -8
-44, 28, -8
-43, 28, -9
-42, 28, -9
-41, 28,-10
-40, 28,-11
-39, 29,-11
-39, 29,-12
-38, 29,-12
-37, 29,-13
-36, 29,-13
-35, 29,-14
-35, 29,-15
-34, 29,-15
-33, 29,-16
-32, 29,-16
-31, 29,-17
-31, 29,-18
-30, 30,-18
-29, 30,-19
-28, 30,-19
-27, 30,-20
-27, 30,-21
-26, 30,-21
-25, 30,-22
-24, 30,-22
-23, 30,-23
-23, 30,-23
-22, 30,-24
-21, 30,-25
-20, 31,-25
-19, 31,-26
-19, 31,-26
-18, 31,-27
-17, 31,-28
-16, 31,-28
-15, 31,-29
-15, 31,-29
-14, 31,-30
-13, 31,-30
-12, 31,-31
-11, 31,-32
-10, 31,-32
-10, 32,-33
 -9, 32,-33
 -8, 32,-34
 -7, 32,-35
 -6, 32,-35
 -6, 32,-36
 -5, 32,-36
 -4, 32,-37
 -3, 32,-38
 -2, 32,-38
 -2, 32,-39
 -1, 32,-39
  0, 33,-40
  0, 33,-40
  1, 33,-41
  1, 33,-42
  2, 33,-42
  3, 33,-43
-46, 28, -5
  4, 33,-42
-46, 28, -4
  4, 33,-41
-45, 28, -3
  5, 33,-40
-44, 28, -3
  5, 33,-40
-44, 28, -2
  6, 33,-39
-43, 28, -1
  7, 33,-38
-43, 28,  0
  7, 33,-37
-42, 28,  0
  8, 33,-36
-41, 28,  0
  8, 33,-36
-41, 28,  1
  9, 33,-35
-40, 28,  2
  9, 33,-34
-40, 28,  3
 10, 33,-33
-39, 28,  4
 11, 33,-32
-39, 28,  4
 11, 33,-31
-38, 28,  5
 12, 33,-31
-37, 28,  6
 12, 33,-30
-37, 28,  7
 13, 33,-29
-36, 28,  8
 14, 33,-28
-36, 28,  9
 14, 34,-27
-35, 28,  9
 15, 34,-27
-34, 28, 10
 15, 34,-26
-34, 28, 11
 16, 34,-25
-33, 28, 12
 17, 34,-24
-33, 29, 13
 17, 34,-23
-32, 29, 13
 18, 34,-23
-31, 29, 14
 18, 34,-22
-31, 29, 15
 19, 34,-21
-30, 29, 16
 19, 34,-20
-30, 29, 17
 20, 34,-19
-29, 29, 17
 21, 34,-19
-29, 29, 18
 21, 34,-18
-28, 29, 19
 22, 34,-17
-27, 29, 20
 22, 34,-16
-27, 29, 21
 23, 34,-15
-26, 29, 21
 24, 34,-14
-26, 29, 22
 24, 34,-14
-25, 29, 23
 25, 34,-13
-24, 29, 24
 25, 34,-12
-24, 29, 25
 26, 34,-11
-23, 29, 26
 26, 34,-10
-23, 29, 26
 27, 34,-10
-22, 29, 27
