X,Y,Z
-12,-27,  0
-11,-26,  0
-10,-26,  0
 -9,-25,  0
 -8,-25,  0
 -7,-25,  0
 -6,-24,  0
 -5,-24,  0
 -4,-23,  0
 -3,-23,  0
 -2,-23,  0
 -2,-22,  0
 -1,-22,  0
  0,-22,  0
  0,-21,  0
  1,-21,  0
  2,-21,  0
  2,-20,  0
  3,-20,  0
-11,-27,  0
  4,-20,  0
-10,-27,  0
  4,-21,  0
  5,-21,  0
 -9,-28,  0
  6,-21,  0
 -8,-28,  0
  7,-21,  0
  8,-21,  0
 -7,-29,  0
 -6,-29,  0
  9,-21,  0
 -5,-29,  0
 10,-22,  0
 -5,-30,  0
 11,-22,  0
 -4,-30,  0
 12,-22,  0
 -3,-30,  0
 -3,-31,  0
 13,-22,  0
 -2,-31,  0
 -1,-31,  0
 14,-22,  0
  0,-32,  0
 15,-22,  0
 16,-22,  0
 16,-23,  0
  1,-33,  0
 17,-23,  0
  2,-33,  0
 18,-23,  0
  3,-34,  0
  4,-33,  0
  5,-32,  0
  6,-32,  0
  6,-31,  0
  7,-31,  0
  8,-30,  0
  9,-30,  0
 10,-29,  0
 11,-29,  0
 11,-28,  0
 12,-28,  0
 13,-27,  0
 14,-27,  0
 14,-26,  0
 15,-26,  0
 16,-25,  0
 17,-25,  0
 17,-24,  0
 18,-24,  0
 19,-23,  0
-12,-26,  0
  3,-32,  0
 19,-22,  0
-12,-25,  0
  3,-19,  0
  3,-31,  0
-12,-24,  0
  3,-30,  0
 19,-21,  0
-12,-23,  0
  2,-18,  0
  2,-29,  0
 19,-20,  0
  2,-17,  0
  2,-28,  0
 18,-19,  0
-12,-22,  0
  2,-27,  0
 18,-18,  0
-12,-21,  0
  2,-16,  0
  2,-26,  0
-12,-20,  0
  2,-25,  0
 18,-17,  0
  2,-15,  0
  2,-23,  0
 18,-16,  0
-13,-19,  0
  2,-22,  0
 18,-15,  0
-13,-18,  0
  2,-14,  0
  2,-13,  0
  1,-20,  0
 18,-14,  0
-13,-17,  0
  1,-19,  0
 17,-13,  0
-13,-16,  0
  2,-12,  0
  1,-18,  0
 17,-12,  0
-13,-15,  0
  1,-17,  0
  2,-11,  0
  1,-16,  0
 17,-11,  0
-13,-14,  0
  1,-15,  0
 17,-10,  0
-13,-13,  0
  2,-10,  0
  1,-14,  0
-13,-12,  0
  1,-10,  0
  0,-13,  0
 17, -9,  0
  1, -9,  0
  0,-12,  0
 17, -8,  0
-13,-11,  0
  1, -8,  0
  0,-11,  0
 16, -7,  0
-13,-10,  0
  0,-10,  0
  1, -7,  0
  0, -9,  0
 16, -6,  0
-13, -9,  0
  0, -8,  0
 16, -5,  0
-13, -8,  0
  1, -6,  0
  0, -7,  0
-14, -8,  0
  0, -6,  0
 16, -4,  0
-14, -7,  0
  1, -5,  0
  0, -5,  0
 16, -3,  0
-14, -6,  0
  0, -4,  0
 16, -2,  0
  1, -4,  0
  0, -3,  0
-14, -5,  0
  0, -2,  0
 15, -1,  0
-14, -4,  0
-13, -4,  0
-12, -4,  0
-11, -4,  0
-10, -4,  0
 -9, -4,  0
 -8, -4,  0
 -7, -4,  0
 -6, -4,  0
 -5, -4,  0
 -4, -4,  0
 -4, -3,  0
 -3, -3,  0
 -2, -3,  0
 -1, -3,  0
  1, -3,  0
  2, -3,  0
  3, -3,  0
-11, -3,  0
  4, -3,  0
  4, -2,  0
-10, -3,  0
  5, -2,  0
 -9, -3,  0
  6, -2,  0
 -8, -3,  0
  7, -2,  0
  8, -2,  0
 -7, -2,  0
  9, -2,  0
 -6, -2,  0
  9, -1,  0
 10, -1,  0
 -5, -2,  0
 11, -1,  0
 -4, -2,  0
 12, -1,  0
 -3, -1,  0
 -2, -1,  0
 13, -1,  0
 -1, -1,  0
 14, -1,  0
 15,  0,  0
  0, -1,  0
  1, -1,  0
  2, -1,  0
  3, -1,  0
  4, -1,  0
  5, -1,  0
  6, -1,  0
  7,  0,  0
  8,  0,  0
  9,  0,  0
 10,  0,  0
 11,  0,  0
 12,  0,  0
 13,  0,  0
 14,  0,  0
-40,-64,  0
-38,-63,  0
-35,-61,  0
-33,-59,  0
-31,-58,  0
-29,-57,  0
-27,-55,  0
-25,-54,  0
-23,-53,  0
-21,-51,  0
-20,-50,  0
-18,-49,  0
-16,-48,  0
-15,-47,  0
-14,-46,  0
-12,-45,  0
-11,-44,  0
-10,-44,  0
 -8,-43,  0
 -7,-42,  0
 -6,-41,  0
 -5,-41,  0
 -4,-40,  0
 -3,-39,  0
 -2,-39,  0
 -1,-38,  0
  0,-37,  0
  1,-36,  0
  2,-35,  0
-40,-66,  0
  4,-35,  0
-40,-68,  0
  5,-35,  0
-40,-70,  0
  5,-36,  0
-40,-72,  0
  6,-36,  0
-40,-74,  0
  7,-36,  0
-40,-76,  0
  8,-37,  0
-39,-78,  0
  9,-37,  0
-39,-81,  0
 10,-38,  0
-39,-84,  0
 11,-38,  0
-39,-87,  0
 12,-39,  0
-38,-90,  0
 14,-39,  0
-38,-94,  0
 15,-40,  0
-38,-98,  0
 16,-40,  0
-38,-103,  0
 17,-41,  0
-37,-108,  0
 19,-42,  0
-37,-113,  0
 20,-42,  0
-36,-119,  0
 22,-43,  0
-36,-126,  0
 23,-44,  0
-35,-135,  0
 25,-44,  0
-34,-144,  0
 26,-45,  0
-34,-155,  0
 28,-46,  0
-33,-167,  0
 30,-47,  0
-31,-183,  0
 32,-48,  0
-30,-201,  0
 34,-49,  0
-28,-224,  0
 36,-50,  0
-26,-254,  0
 38,-51,  0
-23,-293,  0
 41,-52,  0
-19,-347,  0
 43,-53,  0
-13,-427,  0
 46,-54,  0
 -3,-557,  0
 49,-56,  0
 16,-805,  0
 27,-568,  0
 34,-438,  0
 38,-357,  0
 40,-301,  0
 42,-260,  0
 44,-229,  0
 45,-205,  0
 46,-185,  0
 47,-169,  0
 47,-155,  0
 48,-144,  0
 48,-134,  0
 49,-125,  0
 49,-117,  0
 50,-110,  0
 50,-104,  0
 50,-99,  0
 50,-94,  0
 51,-90,  0
 51,-86,  0
 51,-82,  0
 51,-79,  0
 51,-75,  0
 51,-73,  0
 52,-70,  0
 52,-67,  0
 52,-65,  0
 52,-63,  0
 52,-61,  0
 52,-59,  0
 52,-57,  0
-41,-62,  0
  3,-33,  0
 11,-714,  0
 52,-55,  0
-41,-60,  0
  7,-636,  0
 51,-52,  0
-41,-57,  0
  3,-569,  0
 50,-50,  0
-41,-55,  0
  2,-30,  0
  0,-510,  0
 50,-47,  0
-41,-53,  0
 -2,-458,  0
 49,-45,  0
-41,-50,  0
 -4,-412,  0
 49,-42,  0
-41,-48,  0
 -6,-371,  0
 48,-40,  0
-41,-46,  0
 -8,-334,  0
 48,-38,  0
-41,-44,  0
  2,-24,  0
-10,-300,  0
 47,-35,  0
-41,-42,  0
-11,-270,  0
 47,-33,  0
-41,-40,  0
  1,-22,  0
-13,-242,  0
 46,-31,  0
-41,-37,  0
-14,-217,  0
 46,-29,  0
-41,-35,  0
-15,-193,  0
 45,-27,  0
-41,-33,  0
-17,-172,  0
 45,-24,  0
-41,-31,  0
-18,-152,  0
 44,-22,  0
-41,-29,  0
-19,-133,  0
 44,-20,  0
-41,-27,  0
-19,-116,  0
 43,-18,  0
