X,Y,Z
  0,  0,  0
 52, 17, -3
 51, 17, -2
 51, 17, -1
 50, 17,  0
 50, 17,  0
 49, 17,  0
 49, 17,  1
 48, 17,  2
 47, 17,  3
 47, 17,  4
 46, 17,  4
 46, 18,  5
 45, 18,  6
 45, 18,  7
 44, 18,  8
 43, 18,  8
 43, 18,  9
 42, 18, 10
 42, 18, 11
 41, 18, 12
 40, 18, 13
 40, 18, 13
 39, 18, 14
 39, 18, 15
 38, 18, 16
 38, 18, 17
 37, 18, 17
 36, 18, 18
 36, 19, 19
 35, 19, 20
 35, 19, 21
 34, 19, 21
 34, 19, 22
 33, 19, 23
 32, 19, 24
 32, 19, 25
 31, 19, 26
 31, 19, 26
 30, 19, 27
 29, 19, 28
 29, 19, 29
 28, 19, 30
 28, 19, 30
 27, 19, 31
 27, 20, 32
 26, 20, 33
 25, 20, 34
 25, 20, 34
 24, 20, 35
 24, 20, 36
 23, 20, 37
 23, 20, 38
 22, 20, 39
 21, 20, 39
 21, 20, 40
 20, 20, 41
 20, 20, 42
 19, 20, 43
 18, 20, 43
 18, 20, 44
 17, 20, 45
 17, 21, 46
 16, 21, 47
 16, 21, 47
 51, 17, -3
 15, 21, 47
 51, 18, -4
 14, 21, 46
 50, 18, -4
 13, 22, 46
 49, 18, -5
 13, 22, 45
 48, 19, -6
 12, 22, 45
 47, 19, -6
 11, 23, 44
 47, 19, -7
 10, 23, 44
 46, 20, -7
 10, 23, 43
 45, 20, -8
  9, 24, 42
 44, 20, -8
  8, 24, 42
 44, 21, -9
  7, 24, 41
 43, 21,-10
  7, 25, 41
 42, 21,-10
  6, 25, 40
 41, 22,-11
  5, 25, 40
 41, 22,-11
  4, 26, 39
 40, 22,-12
  3, 26, 39
 39, 23,-12
  3, 26, 38
 38, 23,-13
  2, 27, 37
 38, 23,-13
  1, 27, 37
 37, 24,-14
  0, 27, 36
 36, 24,-15
  0, 28, 36
 35, 24,-15
  0, 28, 35
 35, 25,-16
 -1, 28, 35
 34, 25,-16
 -2, 29, 34
 33, 25,-17
 -2, 29, 33
 32, 26,-17
 -3, 29, 33
 32, 26,-18
 -4, 30, 32
 31, 26,-18
 -5, 30, 32
 30, 27,-19
 -5, 30, 31
 29, 27,-20
 -6, 31, 31
 29, 27,-20
 -7, 31, 30
 28, 28,-21
 -8, 31, 30
 27, 28,-21
 -8, 32, 29
 26, 28,-22
 -9, 32, 28
 26, 29,-22
-10, 32, 28
 25, 29,-23
-11, 33, 27
 24, 29,-24
-11, 33, 27
 23, 30,-24
-12, 33, 26
 23, 30,-25
-13, 34, 26
 22, 30,-25
-14, 34, 25
 21, 31,-26
-14, 34, 24
 20, 31,-26
-15, 35, 24
 20, 31,-27
-16, 35, 23
 19, 32,-27
-17, 35, 23
 18, 32,-28
-17, 36, 22
 17, 32,-29
-18, 36, 22
 17, 33,-29
-19, 36, 21
 16, 33,-30
-20, 37, 21
 15, 33,-30
-20, 37, 20
 14, 34,-31
-21, 37, 19
 13, 34,-31
-22, 38, 19
 13, 34,-32
-23, 38, 18
 12, 35,-33
-23, 38, 18
 11, 35,-33
-24, 39, 17
 10, 35,-34
-25, 39, 17
 10, 36,-34
-26, 39, 16
  9, 36,-35
-26, 40, 15
  8, 36,-35
-27, 40, 15
  7, 37,-36
-28, 41, 14
  7, 37,-36
-29, 41, 14
  6, 37,-37
-30, 41, 13
  5, 38,-38
-30, 42, 13
  4, 38,-38
  4, 38,-37
  3, 38,-37
  3, 38,-36
  2, 38,-35
  2, 38,-34
  1, 38,-33
