X,Y,Z
  0,  0,  0
-15,  7, 52
-15,  6, 52
-15,  5, 51
-15,  4, 51
-15,  4, 50
-15,  3, 50
-15,  2, 49
-15,  1, 49
-15,  0, 48
-16,  0, 48
-16, -1, 47
-16, -2, 47
-16, -2, 46
-16, -3, 46
-16, -4, 45
-16, -5, 45
-16, -6, 44
-16, -7, 44
-16, -8, 43
-16, -8, 43
-16, -9, 42
-16,-10, 42
-17,-11, 41
-17,-12, 41
-17,-13, 40
-17,-14, 40
-17,-14, 39
-17,-15, 39
-17,-16, 38
-17,-17, 38
-17,-18, 37
-17,-19, 37
-17,-20, 36
-17,-20, 35
-17,-21, 35
-17,-22, 34
-18,-23, 34
-18,-24, 33
-18,-25, 33
-18,-26, 32
-18,-26, 32
-18,-27, 31
-18,-28, 31
-18,-29, 30
-18,-30, 30
-18,-31, 29
-18,-32, 29
-18,-32, 28
-18,-33, 28
-18,-34, 27
-19,-35, 27
-19,-36, 26
-19,-37, 26
-19,-38, 25
-19,-38, 25
-19,-39, 24
-19,-40, 24
-19,-41, 23
-19,-42, 23
-19,-43, 22
-19,-44, 22
-19,-44, 21
-19,-45, 21
-20,-46, 20
-15,  7, 51
-20,-46, 19
-16,  8, 51
-20,-45, 19
-16,  8, 50
-21,-45, 18
-16,  9, 49
-21,-44, 17
-17,  9, 48
-21,-44, 16
-17, 10, 48
-22,-43, 16
-17, 10, 47
-22,-43, 15
-18, 11, 46
-22,-42, 14
-18, 11, 45
-23,-42, 13
-19, 12, 44
-23,-41, 12
-19, 12, 44
-24,-41, 12
-19, 13, 43
-24,-40, 11
-20, 13, 42
-24,-40, 10
-20, 14, 41
-25,-39,  9
-20, 14, 40
-25,-39,  8
-21, 15, 40
-25,-38,  8
-21, 15, 39
-26,-38,  7
-22, 16, 38
-26,-37,  6
-22, 16, 37
-27,-37,  5
-22, 17, 37
-27,-36,  5
-23, 17, 36
-27,-36,  4
-23, 18, 35
-28,-35,  3
-23, 18, 34
-28,-35,  2
-24, 19, 33
-28,-34,  1
-24, 19, 33
-29,-34,  1
-25, 20, 32
-29,-33,  0
-25, 20, 31
-30,-33,  0
-25, 21, 30
-30,-32, -1
-26, 21, 29
-30,-32, -2
-26, 22, 29
-31,-31, -2
-26, 22, 28
-31,-31, -3
-27, 23, 27
-31,-30, -4
-27, 23, 26
-32,-30, -5
-28, 24, 26
-32,-29, -5
-28, 24, 25
-33,-29, -6
-28, 25, 24
-33,-28, -7
-29, 25, 23
-33,-28, -8
-29, 26, 22
-34,-27, -9
-29, 26, 22
-34,-27, -9
-30, 27, 21
-34,-26,-10
-30, 27, 20
-35,-26,-11
-30, 28, 19
-35,-25,-12
-31, 28, 18
-35,-25,-12
-31, 29, 18
-36,-24,-13
-32, 29, 17
-36,-24,-14
-32, 30, 16
-37,-23,-15
-32, 30, 15
-37,-23,-16
-33, 31, 15
-37,-22,-16
-33, 31, 14
-38,-22,-17
-33, 32, 13
-38,-21,-18
-34, 32, 12
-38,-21,-19
-34, 33, 11
-39,-20,-20
-35, 33, 11
-39,-20,-20
-35, 34, 10
-40,-19,-21
-35, 34,  9
-40,-19,-22
-36, 35,  8
-40,-18,-23
-36, 35,  7
-41,-18,-23
-36, 36,  7
-41,-17,-24
-37, 36,  6
-41,-17,-25
-37, 37,  5
-42,-16,-26
-38, 37,  4
-42,-16,-27
-38, 38,  4
-43,-15,-27
-38, 38,  3
-38, 37,  2
-38, 36,  2
-38, 36,  1
-39, 35,  1
-39, 34,  0
-39, 33,  0
-39, 32,  0
-39, 31,  0
-39, 30, -1
-39, 30, -1
-39, 29, -2
-39, 28, -2
-39, 27, -3
-39, 26, -3
-39, 25, -4
-39, 24, -4
-40, 24, -5
-40, 23, -5
-40, 22, -6
-40, 21, -6
-40, 20, -7
-40, 19, -7
-40, 18, -8
-40, 18, -8
-40, 17, -9
-40, 16, -9
-40, 15,-10
-40, 14,-10
-40, 13,-11
-40, 12,-11
-41, 12,-12
-41, 11,-12
-41, 10,-13
-41,  9,-13
-41,  8,-14
-41,  7,-14
-41,  6,-15
-41,  6,-16
-41,  5,-16
-41,  4,-17
-41,  3,-17
-41,  2,-18
-41,  1,-18
-42,  0,-19
-42,  0,-19
-42,  0,-20
-42, -1,-20
-42, -2,-21
-42, -3,-21
-42, -4,-22
-42, -5,-22
-42, -5,-23
-42, -6,-23
-42, -7,-24
-42, -8,-24
-42, -9,-25
-42,-10,-25
-43,-11,-26
-43,-11,-26
-43,-12,-27
-43,-13,-27
-43,-14,-28
-43,-15,-28
-14,  7, 52
-19,-46, 20
-37, 38,  2
-42,-15,-29
-13,  7, 52
-18,-46, 20
-36, 38,  2
-41,-15,-29
-12,  7, 51
-17,-46, 19
-35, 39,  2
-40,-15,-29
-11,  7, 51
-16,-46, 19
-35, 39,  1
-39,-14,-30
-10,  8, 50
-15,-46, 18
-34, 39,  1
-38,-14,-30
 -9,  8, 50
-14,-45, 18
-33, 39,  1
-37,-14,-30
 -8,  8, 50
-13,-45, 18
-32, 39,  0
-36,-14,-31
 -7,  8, 49
-12,-45, 17
-31, 39,  0
-36,-14,-31
 -7,  8, 49
-11,-45, 17
-30, 39,  0
-35,-14,-31
 -6,  8, 49
-10,-45, 17
-29, 39,  0
-34,-14,-32
 -5,  8, 48
 -9,-45, 16
-28, 40,  0
-33,-13,-32
 -4,  9, 48
 -8,-45, 16
-27, 40,  0
-32,-13,-32
 -3,  9, 48
 -7,-44, 16
-26, 40, -1
-31,-13,-33
 -2,  9, 47
 -7,-44, 15
-25, 40, -1
-30,-13,-33
 -1,  9, 47
 -6,-44, 15
-24, 40, -2
-29,-13,-34
  0,  9, 47
 -5,-44, 15
-23, 40, -2
-28,-13,-34
  0,  9, 46
 -4,-44, 14
-23, 40, -2
-27,-13,-34
  1,  9, 46
 -3,-44, 14
-22, 41, -3
-26,-13,-35
  2,  9, 45
 -2,-44, 14
-21, 41, -3
-25,-12,-35
  3, 10, 45
 -1,-44, 13
-20, 41, -3
-24,-12,-35
  4, 10, 45
  0,-43, 13
-19, 41, -4
-23,-12,-36
  4, 10, 44
  0,-43, 12
-18, 41, -4
-23,-12,-36
  5, 10, 44
  1,-43, 12
-17, 41, -4
-22,-12,-36
  6, 10, 44
  2,-43, 12
-16, 41, -5
-21,-12,-37
  7, 10, 43
  3,-43, 11
-15, 41, -5
-20,-12,-37
  8, 10, 43
  4,-43, 11
-14, 42, -5
-19,-12,-37
  9, 10, 43
  4,-43, 11
-13, 42, -6
-18,-11,-38
 10, 11, 42
  5,-43, 10
-12, 42, -6
-17,-11,-38
 11, 11, 42
  6,-42, 10
-11, 42, -7
-16,-11,-38
 12, 11, 42
  7,-42, 10
-11, 42, -7
-15,-11,-39
 13, 11, 41
  8,-42,  9
-10, 42, -7
-14,-11,-39
 14, 11, 41
  9,-42,  9
 -9, 42, -8
-13,-11,-40
 15, 11, 41
 10,-42,  9
 -8, 42, -8
-12,-11,-40
 16, 11, 40
 11,-42,  8
 -7, 43, -8
-11,-10,-40
 17, 12, 40
 12,-42,  8
 -6, 43, -9
-11,-10,-41
 17, 12, 39
 13,-41,  7
 -5, 43, -9
-10,-10,-41
 18, 12, 39
 14,-41,  7
 -4, 43, -9
 -9,-10,-41
 19, 12, 39
 15,-41,  7
 -3, 43,-10
 -8,-10,-42
 20, 12, 38
 16,-41,  6
 -2, 43,-10
 -7,-10,-42
 21, 12, 38
 17,-41,  6
 -1, 43,-10
 -6,-10,-42
 22, 12, 38
 17,-41,  6
  0, 44,-11
 -5,-10,-43
 23, 12, 37
 18,-41,  5
  0, 44,-11
 -4, -9,-43
 24, 13, 37
 19,-41,  5
  1, 44,-12
 -3, -9,-43
 25, 13, 37
 20,-40,  5
  1, 44,-12
 -2, -9,-44
 26, 13, 36
 21,-40,  4
  2, 44,-12
 -1, -9,-44
 27, 13, 36
 22,-40,  4
  3, 44,-13
  0, -9,-45
 28, 13, 36
 23,-40,  4
  4, 44,-13
  0, -9,-45
 29, 13, 35
 24,-40,  3
  5, 44,-13
  1, -9,-45
 29, 13, 35
 25,-40,  3
  6, 45,-14
  1, -9,-46
 30, 13, 34
 26,-40,  3
  7, 45,-14
  2, -8,-46
 31, 14, 34
 27,-40,  2
  8, 45,-14
  3, -8,-46
 32, 14, 34
 28,-39,  2
  9, 45,-15
  4, -8,-47
 33, 14, 33
 29,-39,  1
 10, 45,-15
  5, -8,-47
