X,Y,Z
  0,  0,  0
-20,-24,  0
-20,-23,  0
-19,-23,  0
-19,-22,  0
-19,-21,  0
-18,-21,  0
-18,-20,  0
-18,-19,  0
-17,-19,  0
-17,-18,  0
-17,-17,  0
-16,-17,  0
-16,-16,  0
-16,-15,  0
-15,-15,  0
-15,-14,  0
-15,-13,  0
-19,-24,  0
-14,-13,  0
-18,-24,  0
-13,-13,  0
-17,-24,  0
-16,-24,  0
-15,-24,  0
-12,-13,  0
-14,-24,  0
-13,-24,  0
-11,-13,  0
-12,-24,  0
-11,-24,  0
-10,-13,  0
-10,-24,  0
 -9,-23,  0
 -9,-13,  0
 -8,-23,  0
 -8,-13,  0
 -7,-23,  0
 -6,-23,  0
 -5,-23,  0
 -7,-13,  0
 -4,-23,  0
 -6,-13,  0
 -3,-23,  0
 -2,-23,  0
 -5,-13,  0
 -1,-23,  0
  0,-23,  0
 -4,-13,  0
 -4,-12,  0
  1,-22,  0
 -3,-12,  0
  2,-22,  0
  3,-22,  0
 -2,-12,  0
  4,-22,  0
  5,-22,  0
 -1,-12,  0
  6,-22,  0
  7,-22,  0
  0,-12,  0
  8,-22,  0
  9,-22,  0
 10,-22,  0
  1,-12,  0
 11,-22,  0
 12,-22,  0
  2,-12,  0
 13,-22,  0
 14,-21,  0
  3,-12,  0
 15,-21,  0
 16,-21,  0
  4,-12,  0
 17,-21,  0
 18,-21,  0
  5,-12,  0
 19,-21,  0
 20,-21,  0
  6,-12,  0
 21,-21,  0
  7,-12,  0
 22,-21,  0
 23,-21,  0
  8,-12,  0
 24,-21,  0
 24,-20,  0
 23,-20,  0
 22,-19,  0
 21,-19,  0
 20,-18,  0
 19,-18,  0
 19,-17,  0
 18,-17,  0
 17,-17,  0
 17,-16,  0
 16,-16,  0
 15,-16,  0
 15,-15,  0
 14,-15,  0
 13,-15,  0
 13,-14,  0
 12,-14,  0
 11,-13,  0
 10,-13,  0
 10,-12,  0
  9,-12,  0
-15,-12,  0
 24,-19,  0
  9,-11,  0
-20,-22,  0
 24,-18,  0
-20,-21,  0
-15,-11,  0
  9,-10,  0
-20,-20,  0
 24,-17,  0
-20,-19,  0
-15,-10,  0
 24,-16,  0
  9, -9,  0
-20,-18,  0
 24,-15,  0
-20,-17,  0
-15, -9,  0
 24,-14,  0
-20,-16,  0
  9, -8,  0
-20,-15,  0
-15, -8,  0
