X,Y,Z
 -2,-90,  7
 -4,-90,  6
 -6,-90,  6
 -8,-90,  5
-10,-90,  4
-12,-90,  3
-13,-90,  3
-15,-90,  2
-17,-90,  1
-19,-90,  1
-21,-90,  0
-23,-90,  0
-25,-90,  0
-27,-90, -1
-29,-90, -2
-30,-90, -2
-32,-90, -3
-34,-90, -4
-36,-90, -4
-38,-90, -5
-40,-90, -6
-42,-90, -6
-44,-90, -7
-45,-90, -8
-47,-90, -9
-49,-90, -9
-51,-90,-10
-53,-90,-11
-55,-90,-11
-57,-90,-12
-59,-90,-13
-60,-90,-13
 -3,-88,  8
-61,-88,-12
 -3,-87,  9
-61,-87,-11
 -4,-85, 11
-62,-85,-10
 -4,-84, 12
-62,-84, -8
 -4,-82, 13
-63,-82, -7
 -5,-80, 14
-63,-80, -6
 -5,-79, 15
-64,-79, -5
 -6,-77, 17
-64,-77, -4
 -6,-76, 18
-64,-76, -2
 -7,-74, 19
-65,-74, -1
 -7,-73, 20
-65,-73,  0
 -7,-71, 21
-66,-71,  0
 -8,-70, 23
-66,-70,  1
 -8,-68, 24
-67,-68,  3
 -9,-67, 25
-67,-67,  4
 -9,-65, 26
-67,-65,  5
-10,-64, 27
-68,-64,  6
-10,-62, 29
-68,-62,  7
-11,-61, 30
-69,-61,  9
-11,-59, 31
-69,-59, 10
-11,-57, 32
-70,-57, 11
-12,-56, 33
-70,-56, 12
-12,-54, 35
-71,-54, 13
-13,-53, 36
-71,-53, 15
-13,-51, 37
-71,-51, 16
-14,-50, 38
-72,-50, 17
-14,-48, 40
-72,-48, 18
-15,-47, 41
-73,-47, 20
-15,-45, 42
-73,-45, 21
-15,-44, 43
-74,-44, 22
-16,-42, 44
-18,-42, 44
-20,-42, 43
-21,-42, 42
-23,-42, 42
-25,-42, 41
-27,-42, 40
-29,-42, 40
-31,-42, 39
-33,-42, 38
-35,-42, 38
-37,-42, 37
-38,-42, 36
-40,-42, 35
-42,-42, 35
-44,-42, 34
-46,-42, 33
-48,-42, 33
-50,-42, 32
-52,-42, 31
-53,-42, 31
-55,-42, 30
-57,-42, 29
-59,-42, 29
-61,-42, 28
-63,-42, 27
-65,-42, 27
-67,-42, 26
-68,-42, 25
-70,-42, 25
-72,-42, 24
-74,-42, 23
 -2,-88,  5
-60,-88,-15
-15,-41, 43
-74,-41, 22
 -1,-87,  4
-59,-87,-16
-15,-40, 41
-73,-40, 20
 -1,-86,  3
-59,-86,-18
-14,-38, 40
-73,-38, 19
  0,-85,  1
-58,-85,-19
-14,-37, 39
-72,-37, 17
  0,-83,  0
-58,-83,-20
-13,-36, 37
-71,-36, 16
  0,-82, -1
-57,-82,-22
-13,-34, 36
-71,-34, 15
  0,-81, -2
-57,-81,-23
-12,-33, 34
-70,-33, 13
  1,-79, -4
-56,-79,-25
-12,-32, 33
-70,-32, 12
  2,-78, -5
-56,-78,-26
-11,-31, 31
-69,-31, 10
  2,-77, -6
-55,-77,-28
-11,-29, 30
-69,-29,  9
  3,-76, -8
-55,-76,-29
-10,-28, 29
-68,-28,  7
  3,-74, -9
-54,-74,-31
-10,-27, 27
-68,-27,  6
  4,-73,-11
-54,-73,-32
 -9,-25, 26
-67,-25,  4
  4,-72,-12
-53,-72,-33
 -8,-24, 24
-67,-24,  3
  5,-70,-14
-53,-70,-35
 -8,-23, 23
-66,-23,  2
  5,-69,-15
-52,-69,-36
 -7,-22, 21
-66,-22,  0
  6,-68,-17
-52,-68,-38
 -7,-20, 20
-65,-20,  0
  6,-67,-18
-51,-67,-39
 -6,-19, 18
-65,-19, -2
  7,-65,-19
-51,-65,-41
 -6,-18, 17
-64,-18, -3
  7,-64,-21
-50,-64,-42
 -5,-16, 16
-64,-16, -5
  8,-63,-22
