X,Y,Z
 17,-16,  0
 18,-16,  0
 19,-16,  0
 20,-17,  0
 21,-17,  0
 22,-17,  0
 23,-17,  0
 24,-18,  0
 25,-18,  0
 26,-18,  0
 27,-18,  0
 28,-19,  0
 29,-19,  0
 30,-19,  0
 31,-19,  0
 32,-19,  0
 33,-20,  0
 34,-20,  0
 35,-20,  0
 36,-20,  0
 37,-21,  0
 38,-21,  0
 39,-21,  0
 40,-21,  0
 41,-22,  0
 42,-22,  0
 43,-22,  0
 45,-23,  0
 44,-24,  0
 16,-17,  0
 44,-25,  0
 15,-18,  0
 44,-26,  0
 44,-27,  0
 14,-19,  0
 44,-28,  0
 44,-29,  0
 13,-20,  0
 43,-29,  0
 43,-30,  0
 12,-20,  0
 43,-31,  0
 12,-21,  0
 43,-32,  0
 11,-21,  0
 43,-33,  0
 11,-22,  0
 43,-34,  0
 10,-22,  0
 43,-35,  0
 10,-23,  0
 42,-35,  0
  9,-23,  0
 42,-36,  0
 42,-37,  0
  9,-24,  0
 42,-38,  0
  8,-24,  0
 42,-39,  0
  8,-25,  0
 42,-40,  0
  7,-25,  0
 41,-41,  0
  7,-26,  0
 41,-42,  0
  6,-26,  0
 41,-43,  0
  5,-27,  0
 41,-45,  0
 41,-46,  0
  4,-28,  0
  5,-28,  0
  6,-29,  0
  7,-29,  0
  8,-30,  0
  9,-30,  0
 10,-31,  0
 11,-32,  0
 12,-32,  0
 13,-33,  0
 14,-33,  0
 15,-34,  0
 16,-34,  0
 17,-35,  0
 18,-35,  0
 19,-36,  0
 21,-36,  0
 22,-37,  0
 23,-38,  0
 24,-38,  0
 26,-39,  0
 27,-40,  0
 29,-41,  0
 30,-41,  0
 32,-42,  0
 33,-43,  0
 35,-44,  0
 37,-45,  0
 38,-46,  0
 40,-47,  0
 17,-15,  0
 45,-22,  0
  4,-27,  0
 40,-46,  0
 45,-21,  0
  4,-26,  0
 40,-44,  0
 17,-14,  0
 45,-20,  0
  4,-25,  0
 40,-43,  0
 17,-13,  0
 45,-19,  0
  4,-24,  0
 40,-42,  0
 45,-18,  0
 40,-40,  0
 17,-12,  0
 45,-17,  0
  4,-23,  0
 40,-39,  0
  3,-22,  0
 40,-38,  0
 17,-11,  0
 45,-16,  0
  3,-21,  0
 40,-36,  0
 17,-10,  0
 44,-15,  0
  3,-20,  0
 40,-35,  0
 44,-14,  0
  3,-19,  0
 40,-33,  0
 17, -9,  0
 44,-13,  0
 40,-32,  0
 17, -8,  0
 44,-12,  0
  3,-18,  0
 40,-31,  0
 16, -8,  0
 44,-11,  0
  3,-17,  0
 40,-29,  0
 16, -7,  0
 44,-10,  0
  3,-16,  0
 40,-28,  0
 16, -6,  0
 44, -9,  0
  2,-15,  0
 40,-26,  0
 44, -8,  0
  2,-14,  0
 40,-25,  0
 16, -5,  0
  2,-13,  0
 40,-23,  0
 16, -4,  0
 44, -7,  0
  2,-12,  0
 39,-22,  0
 44, -6,  0
  2,-11,  0
 39,-20,  0
 16, -3,  0
 44, -5,  0
 39,-19,  0
 44, -4,  0
  2,-10,  0
 39,-17,  0
 16, -2,  0
 44, -3,  0
  2, -9,  0
 39,-16,  0
 16, -1,  0
 44, -2,  0
  1, -8,  0
 39,-14,  0
 44, -1,  0
  1, -7,  0
 39,-12,  0
 16,  0,  0
 44,  0,  0
  1, -6,  0
 39,-11,  0
  1, -5,  0
 39, -9,  0
 16,  1,  0
 44,  1,  0
  1, -4,  0
 39, -8,  0
 15,  1,  0
 44,  2,  0
  1, -3,  0
 39, -6,  0
 15,  2,  0
 44,  3,  0
  1, -2,  0
 39, -4,  0
 15,  3,  0
 44,  4,  0
  0, -1,  0
 39, -3,  0
 16,  3,  0
 17,  3,  0
 18,  3,  0
 19,  3,  0
 20,  4,  0
 21,  4,  0
 22,  4,  0
 23,  4,  0
 24,  4,  0
 25,  4,  0
 26,  4,  0
 27,  4,  0
 28,  4,  0
 29,  4,  0
 30,  4,  0
 31,  4,  0
 32,  4,  0
 33,  4,  0
 34,  4,  0
 36,  4,  0
 37,  5,  0
 38,  5,  0
 39,  5,  0
 40,  5,  0
 41,  5,  0
 43,  5,  0
 44,  5,  0
 14,  3,  0
 13,  3,  0
 43,  4,  0
 13,  2,  0
 12,  2,  0
 43,  3,  0
 11,  2,  0
 10,  2,  0
 42,  3,  0
  9,  1,  0
 42,  2,  0
  8,  1,  0
  7,  1,  0
 41,  1,  0
  6,  1,  0
  6,  0,  0
  5,  0,  0
 41,  0,  0
  4,  0,  0
 40,  0,  0
  3,  0,  0
  2,  0,  0
 39,  0,  0
  1,  0,  0
  0,  0,  0
  7,  0,  0
  8,  0,  0
  9,  0,  0
 10,  0,  0
 11,  0,  0
 12,  0,  0
 14,  0,  0
 15,  0,  0
 17, -1,  0
 18, -1,  0
 20, -1,  0
 21, -1,  0
 23, -1,  0
 24, -1,  0
 26, -1,  0
 27, -1,  0
 29, -1,  0
 31, -1,  0
 33, -1,  0
 35, -1,  0
 37, -1,  0
 39, -1,  0
-11,-20,  0
-10,-20,  0
 -9,-21,  0
 -8,-21,  0
 -8,-22,  0
 -7,-22,  0
 -6,-22,  0
 -6,-23,  0
 -5,-23,  0
 -4,-23,  0
 -4,-24,  0
 -3,-24,  0
 -2,-24,  0
 -2,-25,  0
 -1,-25,  0
  0,-26,  0
  0,-27,  0
  1,-27,  0
  2,-27,  0
  2,-28,  0
  3,-28,  0
-12,-20,  0
  2,-29,  0
-13,-21,  0
  1,-30,  0
-14,-21,  0
  0,-31,  0
-14,-22,  0
-15,-22,  0
 -1,-32,  0
-16,-22,  0
 -1,-33,  0
-16,-23,  0
 -2,-33,  0
-17,-23,  0
 -3,-34,  0
-18,-23,  0
 -4,-35,  0
-18,-24,  0
-19,-24,  0
 -5,-36,  0
-20,-25,  0
 -6,-37,  0
 -7,-38,  0
-21,-25,  0
 -8,-39,  0
-22,-26,  0
 -9,-39,  0
-23,-26,  0
-10,-40,  0
-24,-27,  0
-11,-41,  0
-12,-42,  0
-25,-28,  0
-13,-43,  0
-26,-28,  0
-14,-44,  0
-27,-29,  0
-15,-45,  0
-28,-29,  0
-16,-46,  0
-29,-30,  0
-17,-47,  0
-30,-30,  0
-19,-48,  0
-31,-31,  0
-20,-49,  0
-32,-31,  0
-21,-51,  0
-32,-32,  0
-23,-52,  0
-34,-32,  0
-24,-53,  0
-35,-33,  0
-34,-33,  0
-34,-34,  0
-34,-35,  0
-33,-36,  0
-33,-37,  0
-33,-38,  0
-32,-38,  0
-32,-39,  0
-32,-40,  0
-31,-41,  0
-31,-42,  0
-31,-43,  0
-30,-43,  0
-30,-44,  0
-30,-45,  0
-29,-46,  0
-29,-47,  0
-29,-48,  0
-28,-48,  0
-28,-49,  0
-28,-50,  0
-27,-51,  0
-27,-52,  0
-26,-53,  0
-26,-55,  0
-11,-19,  0
  3,-27,  0
-35,-32,  0
  3,-26,  0
-35,-31,  0
-11,-18,  0
  3,-25,  0
-35,-30,  0
-11,-17,  0
-27,-50,  0
  2,-24,  0
-36,-29,  0
-27,-48,  0
-12,-16,  0
  2,-23,  0
-36,-28,  0
-28,-47,  0
  2,-22,  0
-36,-27,  0
-28,-46,  0
-12,-15,  0
  2,-21,  0
-36,-26,  0
-28,-45,  0
-12,-14,  0
  2,-20,  0
-37,-26,  0
