X,Y,Z
  0,  0,  0
-51,-19, -8
-50,-19, -7
-50,-19, -6
-49,-19, -5
-49,-18, -4
-49,-18, -3
-48,-18, -2
-48,-18, -2
-47,-18, -1
-47,-18,  0
-46,-17,  0
-46,-17,  1
-46,-17,  2
-45,-17,  3
-45,-17,  4
-44,-17,  5
-44,-17,  5
-44,-16,  6
-43,-16,  7
-43,-16,  8
-42,-16,  9
-42,-16, 10
-41,-16, 11
-41,-15, 12
-41,-15, 13
-40,-15, 14
-40,-15, 14
-39,-15, 15
-39,-15, 16
-39,-14, 17
-38,-14, 18
-38,-14, 19
-37,-14, 20
-37,-14, 21
-36,-14, 22
-36,-14, 22
-36,-13, 23
-35,-13, 24
-35,-13, 25
-34,-13, 26
-34,-13, 27
-34,-13, 28
-33,-12, 29
-33,-12, 30
-32,-12, 30
-32,-12, 31
-31,-12, 32
-31,-12, 33
-31,-11, 34
-30,-11, 35
-30,-11, 36
-29,-11, 37
-29,-11, 38
-28,-11, 39
-28,-11, 39
-28,-10, 40
-27,-10, 41
-27,-10, 42
-26,-10, 43
-26,-10, 44
-26,-10, 45
-25, -9, 46
-25, -9, 47
-24, -9, 47
-50,-19, -8
-23,-10, 47
-49,-20, -8
-23,-10, 47
-48,-20, -9
-22,-10, 47
-47,-21, -9
-21,-11, 46
-46,-21, -9
-20,-11, 46
-46,-22,-10
-19,-12, 46
-45,-22,-10
-18,-12, 45
-44,-23,-10
-18,-13, 45
-43,-23,-11
-17,-13, 45
-42,-23,-11
-16,-13, 44
-41,-24,-11
-15,-14, 44
-41,-24,-12
-14,-14, 44
-40,-25,-12
-13,-15, 43
-39,-25,-12
-12,-15, 43
-38,-26,-13
-12,-16, 43
-37,-26,-13
-11,-16, 42
-36,-26,-13
-10,-16, 42
-36,-27,-14
 -9,-17, 42
-35,-27,-14
 -8,-17, 41
-34,-28,-14
 -7,-18, 41
-33,-28,-15
 -7,-18, 41
-32,-29,-15
 -6,-19, 40
-31,-29,-15
 -5,-19, 40
-30,-29,-15
 -4,-20, 40
-30,-30,-16
 -3,-20, 40
-29,-30,-16
 -2,-20, 39
-28,-31,-16
 -2,-21, 39
-27,-31,-17
 -1,-21, 39
-26,-32,-17
  0,-22, 38
-25,-32,-17
  0,-22, 38
-25,-33,-18
  1,-23, 38
-24,-33,-18
  2,-23, 37
-23,-33,-18
  3,-23, 37
-22,-34,-19
  3,-24, 37
-21,-34,-19
  4,-24, 36
-20,-35,-19
  5,-25, 36
-19,-35,-20
  6,-25, 36
-19,-36,-20
  7,-26, 35
-18,-36,-20
  8,-26, 35
-17,-36,-21
  8,-26, 35
-16,-37,-21
  9,-27, 34
-15,-37,-21
 10,-27, 34
-14,-38,-22
 11,-28, 34
-14,-38,-22
 12,-28, 33
-13,-39,-22
 13,-29, 33
-12,-39,-22
 13,-29, 33
-11,-39,-23
 14,-29, 33
-10,-40,-23
 15,-30, 32
 -9,-40,-23
 16,-30, 32
 -9,-41,-24
 17,-31, 32
 -8,-41,-24
 18,-31, 31
 -7,-42,-24
 19,-32, 31
 -6,-42,-25
 19,-32, 31
 -5,-42,-25
 20,-33, 30
 -4,-43,-25
 21,-33, 30
 -3,-43,-26
 22,-33, 30
 -3,-44,-26
 23,-34, 29
 -2,-44,-26
 24,-34, 29
 -1,-45,-27
 24,-35, 29
  0,-45,-27
 25,-35, 28
