X,Y,Z
  0,  0,  0
-53, -1,-14
-52,  0,-14
-52,  0,-15
-51,  0,-15
-50,  0,-16
-49,  1,-16
-49,  1,-17
-48,  2,-17
-47,  2,-18
-47,  3,-18
-46,  4,-19
-45,  4,-19
-44,  5,-20
-44,  5,-20
-43,  6,-21
-42,  6,-21
-42,  7,-21
-41,  7,-22
-40,  8,-22
-39,  8,-23
-39,  9,-23
-38,  9,-24
-37, 10,-24
-37, 10,-25
-36, 11,-25
-35, 11,-26
-34, 12,-26
-34, 13,-27
-33, 13,-27
-32, 14,-27
-32, 14,-28
-31, 15,-28
-30, 15,-29
-29, 16,-29
-29, 16,-30
-28, 17,-30
-27, 17,-31
-27, 18,-31
-26, 18,-32
-25, 19,-32
-24, 19,-33
-24, 20,-33
-23, 20,-33
-22, 21,-34
-22, 21,-34
-21, 22,-35
-20, 23,-35
-19, 23,-36
-19, 24,-36
-18, 24,-37
-17, 25,-37
-17, 25,-38
-16, 26,-38
-15, 26,-39
-15, 27,-39
-14, 27,-40
-13, 28,-40
-12, 28,-40
-12, 29,-41
-11, 29,-41
-10, 30,-42
-10, 30,-42
 -9, 31,-43
 -8, 31,-43
-53,  0,-13
 -8, 32,-42
-52,  0,-12
 -7, 32,-41
-52,  0,-11
 -7, 32,-41
-52,  0,-10
 -7, 33,-40
-51,  0,-10
 -6, 33,-39
-51,  0, -9
 -6, 33,-38
-51,  0, -8
 -6, 34,-37
-50,  1, -7
 -5, 34,-36
-50,  1, -6
 -5, 34,-35
-49,  1, -5
 -5, 35,-34
-49,  2, -4
 -4, 35,-33
-49,  2, -3
 -4, 35,-33
-48,  2, -3
 -4, 35,-32
-48,  3, -2
 -3, 36,-31
-48,  3, -1
 -3, 36,-30
-47,  3,  0
 -2, 36,-29
-47,  3,  0
 -2, 37,-28
-47,  4,  1
 -2, 37,-27
-46,  4,  2
 -1, 37,-26
-46,  4,  3
 -1, 38,-26
-46,  5,  4
 -1, 38,-25
-45,  5,  4
  0, 38,-24
-45,  5,  5
  0, 38,-23
-45,  6,  6
  0, 39,-22
-44,  6,  7
  0, 39,-21
-44,  6,  8
  0, 39,-20
-44,  6,  9
  0, 40,-19
-43,  7, 10
  1, 40,-18
-43,  7, 11
  1, 40,-18
-42,  7, 12
  1, 41,-17
-42,  8, 12
  2, 41,-16
-42,  8, 13
  2, 41,-15
-41,  8, 14
  2, 42,-14
-41,  9, 15
  3, 42,-13
-41,  9, 16
  3, 42,-12
-40,  9, 17
  4, 42,-11
-40, 10, 18
  4, 43,-10
-40, 10, 19
  4, 43,-10
-39, 10, 20
  5, 43, -9
-39, 10, 20
  5, 44, -8
-39, 11, 21
  5, 44, -7
-38, 11, 22
  6, 44, -6
-38, 11, 23
  6, 45, -5
-38, 12, 24
  6, 45, -4
-37, 12, 25
  7, 45, -3
-37, 12, 26
  7, 45, -2
-36, 13, 27
  7, 46, -2
-36, 13, 27
  8, 46, -1
-36, 13, 28
  8, 46,  0
-35, 13, 29
