X,Y,Z
-36,-75, 32
-35,-75, 34
-33,-75, 35
-32,-75, 37
-31,-75, 38
-29,-75, 40
-28,-75, 41
-27,-75, 43
-25,-75, 44
-24,-75, 46
-23,-75, 47
-21,-75, 49
-20,-75, 50
-19,-75, 52
-17,-75, 53
-16,-75, 55
-15,-75, 56
-13,-75, 58
-12,-75, 59
-11,-75, 61
 -9,-75, 62
 -8,-75, 64
 -7,-75, 65
 -5,-75, 67
 -4,-75, 68
 -3,-75, 70
 -1,-75, 71
  0,-75, 73
  0,-75, 74
  2,-75, 76
  3,-75, 77
  4,-75, 79
-35,-75, 31
  6,-75, 77
-33,-75, 30
  7,-75, 76
-32,-74, 29
  9,-74, 75
-30,-74, 27
 10,-74, 73
-29,-73, 26
 12,-73, 72
-27,-73, 25
 13,-73, 71
-26,-72, 23
 15,-72, 69
-25,-72, 22
 16,-72, 68
-23,-72, 21
 17,-72, 67
-22,-71, 19
 19,-71, 65
-20,-71, 18
 20,-71, 64
-19,-70, 17
 22,-70, 63
-17,-70, 15
 23,-70, 62
-16,-70, 14
 25,-70, 60
-14,-69, 13
 26,-69, 59
-13,-69, 12
 28,-69, 58
-11,-68, 10
 29,-68, 56
-10,-68,  9
 31,-68, 55
 -9,-68,  8
 32,-68, 54
 -7,-67,  6
 33,-67, 52
 -6,-67,  5
 35,-67, 51
 -4,-66,  4
 36,-66, 50
 -3,-66,  2
 38,-66, 48
 -1,-65,  1
 39,-65, 47
  0,-65,  0
 41,-65, 46
  1,-65, -1
 42,-65, 45
  2,-64, -2
 44,-64, 43
  4,-64, -3
 45,-64, 42
  5,-63, -4
 47,-63, 41
  6,-63, -6
 48,-63, 39
  8,-63, -7
  9,-63, -6
 11,-63, -4
 12,-63, -3
 13,-63, -1
 15,-63,  0
 16,-63,  1
 17,-63,  2
 19,-63,  4
 20,-63,  5
 21,-63,  7
 23,-63,  8
 24,-63, 10
 25,-63, 11
 27,-63, 13
 28,-63, 14
 29,-63, 16
 31,-63, 17
 32,-63, 19
 33,-63, 20
 35,-63, 22
 36,-63, 23
 37,-63, 25
 39,-63, 26
 40,-63, 28
 41,-63, 29
 43,-63, 31
 44,-63, 32
 45,-63, 34
 47,-63, 35
 48,-63, 36
 49,-63, 38
-36,-73, 33
  4,-73, 79
  8,-61, -7
 49,-61, 38
-37,-71, 33
  4,-71, 79
  7,-59, -7
 49,-59, 39
-37,-70, 33
  3,-70, 79
  7,-57, -6
 48,-57, 39
-37,-68, 34
  3,-68, 80
  7,-55, -6
 48,-55, 39
-38,-66, 34
  3,-66, 80
  6,-53, -6
 48,-53, 39
-38,-64, 34
  2,-64, 80
  6,-51, -5
 48,-51, 40
-38,-62, 34
  2,-62, 81
  6,-49, -5
 47,-49, 40
-39,-60, 35
  2,-60, 81
  5,-47, -5
 47,-47, 40
-39,-58, 35
  2,-58, 81
  5,-45, -5
 47,-45, 40
-39,-56, 35
  1,-56, 81
  5,-43, -4
 46,-43, 41
-40,-54, 36
  1,-54, 82
