X,Y,Z
-25,-86, -9
-26,-86, -7
-26,-86, -5
-27,-86, -3
-28,-86, -1
-28,-86,  0
-29,-86,  1
-30,-86,  3
-31,-86,  5
-31,-86,  7
-32,-86,  9
-33,-86, 11
-33,-86, 13
-34,-86, 15
-35,-86, 17
-35,-86, 18
-36,-86, 20
-37,-86, 22
-37,-86, 24
-38,-86, 26
-39,-86, 28
-39,-86, 30
-40,-86, 32
-41,-86, 33
-41,-86, 35
-42,-86, 37
-43,-86, 39
-44,-86, 41
-44,-86, 43
-45,-86, 45
-46,-86, 47
-46,-86, 48
-23,-85, -8
-45,-85, 49
-22,-84, -8
-43,-84, 50
-20,-83, -7
-41,-83, 50
-18,-82, -6
-40,-82, 51
-17,-81, -6
-38,-81, 51
-15,-80, -5
-36,-80, 52
-13,-79, -5
-35,-79, 53
-12,-78, -4
-33,-78, 53
-10,-78, -3
-31,-78, 54
 -8,-77, -3
-30,-77, 55
 -7,-76, -2
-28,-76, 55
 -5,-75, -2
-26,-75, 56
 -3,-74, -1
-25,-74, 56
 -2,-73,  0
-23,-73, 57
  0,-72,  0
-21,-72, 58
  1,-71,  0
-20,-71, 58
  2,-70,  1
-18,-70, 59
  4,-69,  1
-16,-69, 59
  6,-68,  2
-15,-68, 60
  7,-67,  2
-13,-67, 61
  9,-66,  3
-11,-66, 61
 11,-66,  4
-10,-66, 62
 12,-65,  4
 -8,-65, 62
 14,-64,  5
 -6,-64, 63
 16,-63,  5
 -5,-63, 64
 17,-62,  6
 -3,-62, 64
 19,-61,  7
 -1,-61, 65
 21,-60,  7
  0,-60, 65
 22,-59,  8
  1,-59, 66
 24,-58,  8
  3,-58, 67
 26,-57,  9
 25,-57, 11
 24,-57, 13
 24,-57, 15
 23,-57, 17
 22,-57, 18
 21,-57, 20
 21,-57, 22
 20,-57, 24
 19,-57, 26
 19,-57, 28
 18,-57, 30
 17,-57, 32
 17,-57, 33
 16,-57, 35
 15,-57, 37
 15,-57, 39
 14,-57, 41
 13,-57, 43
 13,-57, 45
 12,-57, 47
 11,-57, 48
 11,-57, 50
 10,-57, 52
  9,-57, 54
  9,-57, 56
  8,-57, 58
  7,-57, 60
  6,-57, 62
  6,-57, 64
  5,-57, 65
  4,-57, 67
-26,-84, -9
-47,-84, 48
 25,-55,  9
  4,-55, 67
-27,-82, -9
-48,-82, 48
 24,-54,  8
  3,-54, 67
-28,-80,-10
-49,-80, 48
 23,-52,  8
  2,-52, 66
-29,-79,-10
-50,-79, 47
 22,-50,  8
  1,-50, 66
-29,-77,-10
-51,-77, 47
 21,-48,  7
  0,-48, 66
-30,-75,-11
-51,-75, 47
 20,-47,  7
  0,-47, 65
-31,-73,-11
-52,-73, 46
 20,-45,  7
 -1,-45, 65
-32,-72,-11
-53,-72, 46
 19,-43,  6
 -2,-43, 65
-33,-70,-12
-54,-70, 46
 18,-41,  6
 -2,-41, 64
-34,-68,-12
-55,-68, 45
 17,-39,  6
 -3,-39, 64
-35,-66,-12
-56,-66, 45
 16,-38,  6
 -4,-38, 64
-35,-65,-13
-57,-65, 45
 15,-36,  5
 -5,-36, 63
-36,-63,-13
-58,-63, 44
 14,-34,  5
 -6,-34, 63
-37,-61,-13
-58,-61, 44
 13,-32,  5
 -7,-32, 63
-38,-59,-14
-59,-59, 44
 13,-31,  4
 -8,-31, 63
-39,-57,-14
-60,-57, 43
 12,-29,  4
 -8,-29, 62
-40,-56,-14
-61,-56, 43
 11,-27,  4
 -9,-27, 62
-41,-54,-14
-62,-54, 43
 10,-25,  3
-10,-25, 62
-42,-52,-15
-63,-52, 42
  9,-23,  3
-11,-23, 61
-42,-50,-15
-64,-50, 42
  8,-22,  3
-12,-22, 61
-43,-49,-15
-65,-49, 42
  7,-20,  2
-13,-20, 61
-44,-47,-16
-65,-47, 42
  7,-18,  2
-14,-18, 60
-45,-45,-16
-66,-45, 41
  6,-16,  2
-15,-16, 60
-46,-43,-16
-67,-43, 41
  5,-15,  1
-15,-15, 60
-47,-41,-17
-68,-41, 41
  4,-13,  1
-16,-13, 59
-48,-40,-17
-69,-40, 40
  3,-11,  1
-17,-11, 59
-49,-38,-17
-70,-38, 40
  2, -9,  0
-18, -9, 59
-49,-36,-18
-71,-36, 40
  1, -8,  0
-19, -8, 58
-50,-34,-18
-71,-34, 39
  0, -6,  0
-20, -6, 58
-51,-33,-18
-72,-33, 39
  0, -4,  0
-21, -4, 58
-52,-31,-19
-53,-31,-17
-53,-31,-15
-54,-31,-13
-55,-31,-11
-55,-31, -9
-56,-31, -7
-57,-31, -5
-57,-31, -4
-58,-31, -2
-59,-31,  0
-60,-31,  1
-60,-31,  3
-61,-31,  5
-62,-31,  7
-62,-31,  9
-63,-31, 10
-64,-31, 12
-64,-31, 14
-65,-31, 16
-66,-31, 18
-66,-31, 20
-67,-31, 22
-68,-31, 24
-68,-31, 26
-69,-31, 27
-70,-31, 29
-70,-31, 31
-71,-31, 33
-72,-31, 35
-72,-31, 37
-73,-31, 39
-50,-30,-18
-72,-30, 39
-49,-29,-17
-70,-29, 40
-47,-28,-17
-68,-28, 40
-45,-27,-16
-67,-27, 41
-44,-26,-16
-65,-26, 42
-42,-25,-15
-63,-25, 42
-40,-24,-14
-62,-24, 43
-39,-23,-14
-60,-23, 44
-37,-23,-13
-58,-23, 44
-35,-22,-13
-57,-22, 45
-34,-21,-12
-55,-21, 45
-32,-20,-11
-53,-20, 46
-30,-19,-11
-52,-19, 47
-29,-18,-10
-50,-18, 47
-27,-17, -9
-48,-17, 48
-25,-16, -9
-47,-16, 48
-24,-15, -8
-45,-15, 49
-22,-14, -8
-43,-14, 50
-20,-13, -7
-42,-13, 50
-19,-12, -6
-40,-12, 51
-17,-11, -6
-38,-11, 51
-15,-11, -5
-37,-11, 52
-14,-10, -5
-35,-10, 53
-12, -9, -4
-33, -9, 53
-10, -8, -3
-32, -8, 54
 -9, -7, -3
-30, -7, 54
 -7, -6, -2
-28, -6, 55
 -5, -5, -2
-27, -5, 56
 -4, -4, -1
-25, -4, 56
 -2, -3,  0
-23, -3, 57
  0, -2,  0
 -1, -2,  1
 -2, -2,  3
 -2, -2,  5
 -3, -2,  7
 -4, -2,  9
 -4, -2, 10
 -5, -2, 12
 -6, -2, 14
 -6, -2, 16
 -7, -2, 18
 -8, -2, 20
 -9, -2, 22
 -9, -2, 24
-10, -2, 26
-11, -2, 27
-11, -2, 29
-12, -2, 31
-13, -2, 33
-13, -2, 35
-14, -2, 37
-15, -2, 39
-15, -2, 41
-16, -2, 42
