X,Y,Z
 46,-97,287
 48,-95,284
 49,-94,280
 51,-92,277
 53,-91,274
 54,-89,270
 56,-88,267
 58,-86,264
 59,-85,261
 61,-83,257
 63,-82,254
 65,-80,251
 66,-79,247
 68,-77,244
 70,-75,241
 71,-74,238
 73,-72,234
 75,-71,231
 76,-69,228
 78,-68,224
 80,-66,221
 81,-65,218
 83,-63,215
 85,-62,211
 42,-96,285
 81,-61,210
 39,-95,284
 78,-60,208
 35,-95,282
 74,-60,207
 31,-94,281
 70,-59,205
 28,-93,279
 67,-58,204
 24,-93,278
 63,-57,202
 21,-92,276
 59,-57,201
 17,-91,275
 56,-56,199
 13,-90,273
 52,-55,197
 10,-90,272
 49,-55,196
  6,-89,270
 45,-54,194
  2,-88,268
 41,-53,193
  0,-88,267
 38,-52,191
 -4,-87,265
 34,-52,190
 -7,-86,264
 30,-51,188
-11,-85,262
 27,-50,187
-15,-85,261
 23,-50,185
-18,-84,259
 20,-49,184
-22,-83,258
 16,-48,182
-26,-83,256
 12,-47,181
-29,-82,255
  9,-47,179
-33,-81,253
  5,-46,178
-36,-80,252
-35,-79,248
-33,-77,245
-31,-76,242
-30,-74,238
-28,-73,235
-26,-71,232
-25,-70,229
-23,-68,225
-21,-67,222
-20,-65,219
-18,-64,215
-16,-62,212
-14,-61,209
-13,-59,206
-11,-58,202
 -9,-56,199
 -8,-54,196
 -6,-53,192
 -4,-51,189
 -3,-50,186
 -1,-48,183
  0,-47,179
  1,-45,176
 46,-93,289
 85,-58,213
-36,-77,253
  1,-42,178
 46,-90,290
 85,-54,215
-36,-73,255
  1,-38,179
 46,-86,292
 85,-51,216
-36,-70,257
  1,-34,181
 46,-82,294
 85,-47,218
-36,-66,258
  1,-31,183
 46,-79,295
 85,-44,220
-36,-62,260
  1,-27,184
 46,-75,297
 85,-40,221
-36,-59,262
  1,-23,186
 46,-72,299
 85,-36,223
-36,-55,263
  1,-20,188
 46,-68,300
 85,-33,225
-36,-51,265
  1,-16,190
 46,-64,302
 85,-29,226
-36,-48,267
  1,-13,191
 46,-61,304
 85,-25,228
-36,-44,269
  1, -9,193
 46,-57,305
 85,-22,230
-36,-41,270
  1, -5,195
 46,-53,307
 85,-18,232
-36,-37,272
  1, -2,196
 46,-50,309
 85,-15,233
-36,-33,274
  1,  1,198
 46,-46,311
 85,-11,235
