X,Y,Z
 20, -7,  0
 20, -8,  0
 19, -8,  0
 19, -9,  0
 18, -9,  0
 17,-10,  0
 16,-10,  0
 16,-11,  0
 15,-11,  0
 14,-12,  0
 13,-12,  0
 13,-13,  0
 12,-13,  0
 11,-14,  0
 10,-15,  0
  9,-15,  0
 20, -6,  0
  8,-14,  0
 19, -6,  0
 19, -5,  0
  7,-13,  0
 18, -5,  0
  7,-12,  0
 17, -4,  0
  6,-11,  0
 16, -3,  0
  5,-10,  0
 16, -2,  0
  5, -9,  0
 15, -2,  0
  4, -9,  0
 15, -1,  0
  4, -8,  0
 14, -1,  0
  3, -8,  0
  3, -7,  0
 14,  0,  0
 13,  0,  0
  2, -6,  0
 12,  0,  0
  2, -5,  0
  1, -5,  0
 12,  1,  0
  1, -4,  0
 11,  1,  0
 11,  2,  0
 10,  1,  0
  9,  1,  0
  9,  0,  0
  8,  0,  0
  7,  0,  0
  6,  0,  0
  6, -1,  0
  5, -1,  0
  4, -1,  0
  4, -2,  0
  3, -2,  0
  2, -2,  0
  2, -3,  0
  1, -3,  0
  0, -4,  0
 21, -7,  0
  0, -3,  0
 11,  3,  0
 21, -6,  0
  0, -2,  0
 22, -6,  0
 10,-14,  0
 12,  3,  0
 12,  4,  0
 22, -5,  0
  0, -1,  0
 23, -5,  0
 10,-13,  0
 12,  5,  0
 23, -4,  0
  0,  0,  0
 11,-13,  0
 12,  6,  0
 24, -4,  0
 24, -3,  0
 11,-12,  0
 13,  6,  0
 13,  7,  0
 25, -2,  0
 13,  8,  0
  0,  1,  0
 11,-11,  0
  1,  1,  0
 12,-11,  0
 13,  9,  0
  1,  2,  0
 26, -1,  0
 14,  9,  0
 12,-10,  0
 14, 10,  0
  1,  3,  0
 26,  0,  0
 27,  0,  0
 14, 11,  0
  1,  4,  0
 25, -1,  0
 24, -1,  0
 24, -2,  0
 23, -2,  0
 23, -3,  0
 22, -3,  0
 21, -3,  0
 21, -4,  0
 20, -4,  0
 18, -6,  0
 17, -6,  0
 17, -7,  0
 16, -7,  0
 15, -7,  0
 15, -8,  0
 14, -8,  0
 13, -9,  0
 12, -9,  0
 26,  1,  0
 11, -8,  0
 25,  1,  0
 11, -7,  0
 25,  2,  0
 10, -6,  0
 24,  2,  0
 23,  3,  0
  9, -5,  0
  8, -4,  0
 22,  4,  0
  7, -3,  0
 21,  5,  0
  7, -2,  0
 20,  6,  0
  6, -2,  0
 19,  6,  0
 19,  7,  0
  5,  0,  0
 18,  7,  0
  4,  0,  0
 18,  8,  0
 17,  8,  0
  3,  1,  0
 17,  9,  0
 16,  9,  0
  2,  2,  0
 16, 10,  0
 15, 10,  0
 15, 11,  0
 13, 10,  0
 12, 10,  0
 11, 10,  0
 11,  9,  0
 10,  9,  0
  9,  8,  0
  8,  8,  0
  7,  8,  0
  7,  7,  0
  6,  7,  0
  5,  6,  0
  4,  6,  0
  3,  5,  0
  2,  5,  0
 -5,-26,  0
 -6,-26,  0
 -6,-27,  0
 -7,-27,  0
 -8,-28,  0
 -9,-29,  0
-10,-29,  0
-10,-30,  0
-11,-30,  0
-12,-31,  0
-13,-31,  0
-13,-32,  0
-14,-32,  0
-15,-33,  0
-16,-34,  0
-17,-35,  0
-18,-35,  0
-19,-36,  0
-20,-36,  0
-20,-37,  0
-21,-38,  0
-22,-38,  0
 -5,-25,  0
-22,-37,  0
 -6,-25,  0
-23,-36,  0
 -6,-24,  0
-23,-35,  0
 -6,-23,  0
 -7,-22,  0
-24,-34,  0
-24,-33,  0
 -7,-21,  0
-24,-32,  0
 -8,-20,  0
-24,-31,  0
-25,-30,  0
 -8,-19,  0
 -9,-19,  0
-25,-29,  0
 -9,-18,  0
-25,-28,  0
 -9,-17,  0
-26,-27,  0
-10,-17,  0
-10,-16,  0
-26,-26,  0
-10,-15,  0
-26,-25,  0
-11,-15,  0
-27,-24,  0
-11,-14,  0
-27,-23,  0
-12,-13,  0
-27,-22,  0
-12,-12,  0
-28,-21,  0
-13,-12,  0
-14,-12,  0
-14,-13,  0
-15,-13,  0
-16,-13,  0
-16,-14,  0
-17,-14,  0
-18,-15,  0
-19,-15,  0
-19,-16,  0
-20,-16,  0
-21,-16,  0
-21,-17,  0
-22,-17,  0
-23,-18,  0
-24,-18,  0
-25,-19,  0
-26,-19,  0
-26,-20,  0
-27,-20,  0
-28,-20,  0
-13,-11,  0
-23,-38,  0
-29,-20,  0
-24,-38,  0
-24,-39,  0
-13,-10,  0
-30,-20,  0
-30,-19,  0
-25,-39,  0
-14,-10,  0
-31,-19,  0
-26,-39,  0
-14, -9,  0
-32,-19,  0
-27,-39,  0
-14, -8,  0
-33,-18,  0
-15, -8,  0
-28,-40,  0
-34,-18,  0
-15, -7,  0
-29,-40,  0
-35,-18,  0
-30,-40,  0
-35,-17,  0
 -7,-24,  0
-16, -6,  0
-36,-17,  0
-31,-40,  0
-31,-41,  0
-37,-17,  0
-32,-41,  0
-16, -5,  0
-38,-16,  0
-33,-41,  0
-17, -5,  0
 -7,-23,  0
 -8,-24,  0
 -9,-25,  0
-10,-25,  0
-11,-26,  0
-12,-27,  0
-13,-28,  0
-14,-28,  0
-15,-29,  0
-16,-30,  0
-18,-30,  0
-19,-31,  0
-20,-32,  0
-21,-33,  0
-22,-33,  0
-23,-34,  0
-25,-35,  0
-26,-36,  0
-27,-37,  0
-28,-38,  0
-29,-38,  0
-31,-39,  0
-32,-40,  0
 -8,-22,  0
-34,-40,  0
 -8,-21,  0
-34,-38,  0
 -9,-20,  0
-34,-37,  0
-35,-36,  0
-10,-19,  0
-35,-35,  0
-10,-18,  0
-35,-33,  0
-11,-17,  0
-35,-32,  0
-11,-16,  0
-36,-31,  0
-12,-15,  0
-36,-30,  0
-12,-14,  0
-36,-29,  0
-36,-28,  0
-13,-13,  0
-37,-26,  0
-37,-25,  0
-14,-11,  0
-37,-24,  0
-37,-23,  0
-37,-22,  0
-15, -9,  0
-38,-21,  0
-38,-20,  0
-16, -7,  0
-38,-19,  0
-38,-18,  0
-39,-17,  0
-18, -5,  0
-19, -5,  0
-19, -6,  0
-20, -6,  0
-21, -7,  0
-22, -7,  0
-23, -8,  0
-24, -8,  0
-25, -9,  0
-26, -9,  0
-27,-10,  0
-28,-10,  0
-29,-11,  0
-30,-11,  0
-31,-12,  0
-32,-12,  0
-33,-13,  0
-34,-13,  0
-35,-14,  0
-36,-14,  0
-37,-15,  0
-38,-15,  0
-39,-16,  0
 20,  7,  0
 18,  6,  0
 17,  6,  0
 17,  5,  0
 16,  5,  0
 15,  5,  0
 15,  4,  0
 14,  4,  0
 13,  3,  0
 12,  2,  0
 20,  8,  0
 19,  8,  0
 10,  3,  0
 19,  9,  0
 10,  4,  0
 18,  9,  0
  9,  4,  0
 18, 10,  0
  9,  5,  0
 17, 10,  0
  8,  5,  0
 17, 11,  0
  8,  6,  0
 16, 11,  0
  7,  6,  0
 15, 12,  0
  6,  8,  0
 14, 13,  0
  5,  8,  0
  5,  9,  0
 13, 13,  0
 13, 14,  0
  4,  9,  0
  4, 10,  0
 12, 14,  0
 11, 14,  0
 11, 13,  0
 10, 13,  0
  9, 13,  0
  9, 12,  0
  8, 12,  0
  7, 12,  0
  7, 11,  0
  6, 11,  0
  5, 11,  0
 12, 15,  0
 21,  8,  0
 13, 15,  0
  4, 11,  0
 21,  9,  0
 13, 16,  0
  4, 12,  0
 21, 10,  0
 22, 10,  0
 13, 17,  0
  4, 13,  0
 22, 11,  0
 13, 18,  0
  4, 14,  0
 22, 12,  0
 14, 19,  0
 23, 12,  0
  4, 15,  0
 23, 13,  0
 14, 20,  0
  4, 16,  0
 23, 14,  0
 14, 21,  0
  4, 17,  0
 24, 14,  0
 24, 15,  0
 14, 22,  0
 15, 22,  0
  4, 18,  0
 24, 16,  0
 15, 23,  0
  5, 18,  0
 25, 16,  0
  5, 19,  0
 25, 17,  0
 15, 24,  0
  5, 20,  0
 24, 17,  0
 23, 16,  0
 22, 16,  0
 21, 15,  0
 20, 15,  0
 19, 14,  0
 18, 14,  0
 17, 13,  0
 16, 13,  0
 14, 12,  0
 25, 18,  0
 24, 18,  0
 23, 19,  0
 12, 13,  0
 22, 19,  0
 22, 20,  0
 11, 15,  0
 21, 20,  0
 10, 15,  0
 21, 21,  0
 10, 16,  0
 20, 21,  0
  9, 16,  0
 19, 22,  0
  9, 17,  0
  8, 17,  0
 18, 22,  0
  7, 18,  0
 18, 23,  0
 17, 23,  0
  6, 19,  0
 16, 24,  0
 14, 24,  0
 13, 24,  0
 13, 23,  0
 12, 23,  0
 11, 23,  0
 10, 22,  0
  9, 22,  0
  8, 21,  0
  7, 21,  0
  6, 21,  0
  6, 20,  0
 -1, -4,  0
 -2, -5,  0
 -3, -5,  0
 -3, -6,  0
 -4, -6,  0
 -5, -6,  0
 -5, -7,  0
 -6, -7,  0
 -7, -8,  0
 -8, -8,  0
 -9, -9,  0
-10, -9,  0
-10,-10,  0
-11,-10,  0
-12,-10,  0
-12,-11,  0
-13, -9,  0
 -1, -2,  0
 -1, -1,  0
 -2,  0,  0
-14, -7,  0
-15, -6,  0
 -3,  0,  0
-15, -5,  0
 -3,  1,  0
-16, -4,  0
 -4,  1,  0
 -4,  2,  0
-16, -3,  0
 -5,  2,  0
 -5,  3,  0
-17, -2,  0
 -5,  4,  0
-17, -1,  0
 -6,  4,  0
-18,  0,  0
 -6,  5,  0
 -7,  4,  0
 -8,  4,  0
 -9,  3,  0
-10,  3,  0
-11,  3,  0
-11,  2,  0
-12,  2,  0
-13,  2,  0
-13,  1,  0
-14,  1,  0
-15,  1,  0
-15,  0,  0
-16,  0,  0
-17,  0,  0
 -6,  6,  0
-19,  0,  0
 -7,  6,  0
-19,  1,  0
 -7,  7,  0
 -7,  8,  0
-19,  2,  0
-20,  2,  0
 -7,  9,  0
-20,  3,  0
 -7, 10,  0
-20,  4,  0
-21,  4,  0
 -7, 11,  0
-21,  5,  0
  0,  2,  0
 -7, 12,  0
-22,  6,  0
 -8, 12,  0
  0,  3,  0
 -8, 13,  0
-22,  7,  0
-23,  7,  0
  0,  4,  0
 -8, 14,  0
-23,  8,  0
 -1,  4,  0
 -2,  3,  0
 -3,  2,  0
 -5,  1,  0
 -6,  1,  0
 -7,  0,  0
 -8,  0,  0
 -9,  0,  0
-10,  0,  0
-11, -1,  0
-12, -1,  0
-13, -2,  0
-14, -2,  0
-15, -3,  0
  0,  5,  0
-17, -3,  0
 -1,  6,  0
-18, -1,  0
 -2,  7,  0
 -2,  8,  0
 -3,  8,  0
 -3,  9,  0
 -4,  9,  0
 -4, 10,  0
 -5, 10,  0
 -5, 11,  0
 -6, 12,  0
-22,  5,  0
 -7, 13,  0
 -7, 14,  0
 -9, 14,  0
-10, 14,  0
-10, 13,  0
-11, 13,  0
-12, 13,  0
-13, 12,  0
-14, 12,  0
-15, 12,  0
-15, 11,  0
-16, 11,  0
-17, 11,  0
-17, 10,  0
-18, 10,  0
-19, 10,  0
-20, 10,  0
-20,  9,  0
-21,  9,  0
-22,  9,  0
-22,  8,  0
