X,Y,Z
  6,-18,  0
  6,-17,  0
  7,-16,  0
  7,-15,  0
  7,-14,  0
  8,-13,  0
  8,-12,  0
  9,-11,  0
  9,-10,  0
 10, -9,  0
 10, -8,  0
 10, -7,  0
 11, -6,  0
 11, -5,  0
  5,-18,  0
 10, -5,  0
  4,-18,  0
  9, -5,  0
  3,-18,  0
  9, -4,  0
  2,-18,  0
  8, -4,  0
  2,-19,  0
  1,-19,  0
  7, -4,  0
  7, -3,  0
  0,-19,  0
  0,-18,  0
  1,-17,  0
  1,-16,  0
  2,-15,  0
  2,-14,  0
  2,-13,  0
  3,-12,  0
  3,-11,  0
  4,-10,  0
  4, -9,  0
  5, -8,  0
  5, -7,  0
  5, -6,  0
  6, -5,  0
  6, -4,  0
  5,-17,  0
  6, -3,  0
  5, -3,  0
  4,-17,  0
 -1,-18,  0
  5, -2,  0
  4,-16,  0
  4, -2,  0
  3,-16,  0
 -2,-17,  0
  3, -2,  0
 -3,-17,  0
 -3,-16,  0
  2, -1,  0
 -4,-16,  0
  1, -1,  0
  1,-15,  0
 -5,-15,  0
  0, -1,  0
  0,-14,  0
 -6,-15,  0
  0,  0,  0
 -6,-14,  0
  4, -3,  0
 -7,-14,  0
 -1,  0,  0
  0,-13,  0
 -8,-13,  0
 -2,  0,  0
 -1,-13,  0
 -9,-13,  0
 -3,  0,  0
 -2,-13,  0
  2, -2,  0
 -2,-12,  0
 -9,-12,  0
 -4,  0,  0
-10,-12,  0
 -4,  1,  0
 -3,-12,  0
 -3,-11,  0
 -3,-10,  0
 -2,-10,  0
 -2, -9,  0
 -2, -8,  0
 -1, -7,  0
 -1, -6,  0
  0, -5,  0
  0, -4,  0
  0, -3,  0
  0, -2,  0
 -4,-12,  0
 -5,-12,  0
 -6,-12,  0
 -7,-12,  0
 -7,-11,  0
 -8,-11,  0
 -9,-11,  0
-10,-11,  0
 -5,  1,  0
-11,-11,  0
-10,-10,  0
-10, -9,  0
-10, -8,  0
 -9, -8,  0
 -9, -7,  0
 -8, -6,  0
 -8, -5,  0
 -8, -4,  0
 -7, -4,  0
 -7, -3,  0
 -7, -2,  0
 -6, -1,  0
 -6,  0,  0
 -5,  0,  0
 17,  7,  0
 17,  8,  0
 17,  9,  0
 18,  9,  0
 18, 10,  0
