X,Y,Z
-98,-96,234
-95,-96,231
-93,-96,228
-90,-96,225
-88,-96,222
-85,-96,219
-83,-96,216
-80,-96,213
-77,-96,210
-75,-96,207
-72,-96,204
-70,-96,200
-67,-96,197
-65,-96,194
-62,-96,191
-59,-96,188
-57,-96,185
-54,-96,182
-52,-96,179
-49,-96,176
-47,-96,173
-44,-96,170
-41,-96,167
-39,-96,164
-98,-92,234
-39,-92,164
-98,-88,234
-39,-88,164
-98,-84,234
-39,-84,164
-98,-80,234
-39,-80,164
-98,-76,234
-39,-76,164
-98,-72,234
-39,-72,164
-98,-68,234
-39,-68,164
-98,-64,234
-39,-64,164
-98,-60,234
-39,-60,164
-98,-56,234
-39,-56,164
-98,-52,234
-39,-52,164
-98,-48,234
-39,-48,164
-98,-44,234
-39,-44,164
-98,-40,234
-39,-40,164
-98,-36,234
-39,-36,164
-98,-32,234
-39,-32,164
-98,-28,234
-39,-28,164
-98,-24,234
-39,-24,164
-98,-20,234
-39,-20,164
-98,-16,234
-39,-16,164
-98,-12,234
-39,-12,164
-98, -8,234
-39, -8,164
-98, -4,234
-95, -4,231
-93, -4,228
-90, -4,225
-88, -4,222
-85, -4,219
-83, -4,216
-80, -4,213
-77, -4,210
-75, -4,207
-72, -4,204
-70, -4,200
-67, -4,197
-65, -4,194
-62, -4,191
-59, -4,188
-57, -4,185
-54, -4,182
-52, -4,179
-49, -4,176
-47, -4,173
-44, -4,170
-41, -4,167
-39, -4,164
-95,-96,237
-36,-96,166
-95, -4,237
-36, -4,166
-92,-96,239
-33,-96,169
-92, -4,239
-33, -4,169
-89,-96,242
-30,-96,171
-89, -4,242
-30, -4,171
-86,-96,244
-27,-96,174
-86, -4,244
-27, -4,174
-83,-96,247
-24,-96,177
-83, -4,247
-24, -4,177
-80,-96,250
-20,-96,179
-80, -4,250
-20, -4,179
-77,-96,252
-17,-96,182
-77, -4,252
-17, -4,182
-73,-96,255
-14,-96,184
-73, -4,255
-14, -4,184
-70,-96,257
-11,-96,187
-70, -4,257
-11, -4,187
-67,-96,260
 -8,-96,189
-67, -4,260
 -8, -4,189
-64,-96,262
 -5,-96,192
-64, -4,262
 -5, -4,192
-61,-96,265
 -2,-96,195
-61, -4,265
 -2, -4,195
-58,-96,268
  0,-96,197
-58, -4,268
  0, -4,197
-55,-96,270
  3,-96,200
-55, -4,270
  3, -4,200
-52,-96,273
  6,-96,202
-52, -4,273
  6, -4,202
-49,-96,275
  9,-96,205
-49, -4,275
  9, -4,205
-46,-96,278
 12,-96,207
-46, -4,278
 12, -4,207
-43,-96,280
 15,-96,210
-43, -4,280
 15, -4,210
-40,-96,283
 18,-96,213
-40, -4,283
 18, -4,213
-37,-96,286
 21,-96,215
-37, -4,286
 21, -4,215
-34,-96,288
 25,-96,218
-34, -4,288
 25, -4,218
-31,-96,291
 28,-96,220
-31, -4,291
 28, -4,220
-28,-96,293
-25,-96,290
-22,-96,287
-20,-96,284
-17,-96,281
-15,-96,278
-12,-96,275
-10,-96,272
 -7,-96,269
 -4,-96,266
 -2,-96,263
  0,-96,260
  2,-96,257
  5,-96,253
  7,-96,250
 10,-96,247
 13,-96,244
 15,-96,241
 18,-96,238
 20,-96,235
 23,-96,232
 25,-96,229
 28,-96,226
 31,-96,223
-28,-92,293
 31,-92,223
-28,-88,293
 31,-88,223
-28,-84,293
 31,-84,223
-28,-80,293
 31,-80,223
-28,-76,293
 31,-76,223
-28,-72,293
 31,-72,223
-28,-68,293
 31,-68,223
-28,-64,293
 31,-64,223
-28,-60,293
 31,-60,223
-28,-56,293
 31,-56,223
-28,-52,293
 31,-52,223
-28,-48,293
 31,-48,223
-28,-44,293
 31,-44,223
-28,-40,293
 31,-40,223
-28,-36,293
 31,-36,223
-28,-32,293
 31,-32,223
-28,-28,293
 31,-28,223
-28,-24,293
 31,-24,223
-28,-20,293
 31,-20,223
-28,-16,293
 31,-16,223
-28,-12,293
 31,-12,223
-28, -8,293
 31, -8,223
-28, -4,293
-25, -4,290
-22, -4,287
-20, -4,284
-17, -4,281
-15, -4,278
-12, -4,275
-10, -4,272
 -7, -4,269
 -4, -4,266
 -2, -4,263
  0, -4,260
  2, -4,257
  5, -4,253
  7, -4,250
 10, -4,247
 13, -4,244
 15, -4,241
 18, -4,238
 20, -4,235
 23, -4,232
 25, -4,229
 28, -4,226
 31, -4,223
 24,-96, 87
 27,-96, 84
 30,-96, 81
 32,-96, 78
 35,-96, 75
 37,-96, 72
 40,-96, 69
 42,-96, 66
 45,-96, 63
 48,-96, 60
 50,-96, 56
 53,-96, 53
 55,-96, 50
 58,-96, 47
 60,-96, 44
 63,-96, 41
 66,-96, 38
 68,-96, 35
 71,-96, 32
 73,-96, 29
 76,-96, 26
 78,-96, 23
 81,-96, 20
 84,-96, 17
 24,-92, 87
 84,-92, 17
 24,-88, 87
 84,-88, 17
 24,-84, 87
 84,-84, 17
 24,-80, 87
 84,-80, 17
 24,-76, 87
 84,-76, 17
 24,-72, 87
 84,-72, 17
 24,-68, 87
 84,-68, 17
 24,-64, 87
 84,-64, 17
 24,-60, 87
 84,-60, 17
 24,-56, 87
 84,-56, 17
 24,-52, 87
 84,-52, 17
 24,-48, 87
 84,-48, 17
 24,-44, 87
 84,-44, 17
 24,-40, 87
 84,-40, 17
 24,-36, 87
 84,-36, 17
 24,-32, 87
 84,-32, 17
 24,-28, 87
 84,-28, 17
 24,-24, 87
 84,-24, 17
 24,-20, 87
 84,-20, 17
 24,-16, 87
 84,-16, 17
 24,-12, 87
 84,-12, 17
 24, -8, 87
 84, -8, 17
 24, -4, 87
 27, -4, 84
 30, -4, 81
 32, -4, 78
 35, -4, 75
 37, -4, 72
 40, -4, 69
 42, -4, 66
 45, -4, 63
 48, -4, 60
 50, -4, 56
 53, -4, 53
 55, -4, 50
 58, -4, 47
 60, -4, 44
 63, -4, 41
 66, -4, 38
 68, -4, 35
