X,Y,Z
 -4, 27,  0
 -4, 26,  0
 -4, 25,  0
 -4, 24,  0
 -4, 23,  0
 -4, 22,  0
 -4, 21,  0
 -4, 20,  0
 -5, 19,  0
 -5, 18,  0
 -5, 17,  0
 -5, 16,  0
 -5, 15,  0
 -5, 14,  0
 -5, 13,  0
 -5, 25,  0
 -5, 24,  0
 -5, 12,  0
 -5, 23,  0
 -6, 11,  0
 -5, 22,  0
 -5, 21,  0
 -6, 10,  0
 -6, 20,  0
 -6,  9,  0
 -6, 19,  0
 -6,  8,  0
 -6, 18,  0
 -6,  7,  0
 -6, 17,  0
 -7,  7,  0
 -6, 16,  0
 -7,  6,  0
 -7, 15,  0
 -7,  5,  0
 -7, 14,  0
 -7,  4,  0
 -7, 13,  0
 -7, 12,  0
 -7,  3,  0
 -8, 11,  0
 -7,  2,  0
 -8, 10,  0
 -8,  9,  0
 -8,  8,  0
 -8,  7,  0
 -8,  6,  0
 -8,  5,  0
 -8,  4,  0
 -8,  3,  0
 -8,  2,  0
 -3, 27,  0
 -4, 15,  0
 -7, 10,  0
 -2, 27,  0
 -6,  2,  0
 -1, 27,  0
 -3, 15,  0
 -5, 10,  0
 -5,  1,  0
 -2, 14,  0
 -4, 10,  0
  0, 26,  0
 -3, 10,  0
 -4,  1,  0
 -1, 14,  0
 -2,  9,  0
 -3,  1,  0
  1, 26,  0
  0, 14,  0
 -1,  9,  0
  2, 26,  0
  0,  9,  0
 -2,  1,  0
  3, 26,  0
 -1,  1,  0
  3, 25,  0
  1,  9,  0
  4, 25,  0
  1, 14,  0
  2,  9,  0
  0,  0,  0
  5, 25,  0
  2, 13,  0
  3,  8,  0
  6, 25,  0
  4,  8,  0
  7, 25,  0
  3, 13,  0
  5,  8,  0
  1,  0,  0
  8, 25,  0
  6,  8,  0
  2,  0,  0
  8, 24,  0
  4, 13,  0
  7,  8,  0
  9, 24,  0
  5, 13,  0
  8,  7,  0
  3,  0,  0
 10, 24,  0
  9,  7,  0
  4,  0,  0
 11, 24,  0
  6, 13,  0
 10,  7,  0
 12, 24,  0
  5,  0,  0
 12, 23,  0
  7, 12,  0
 11,  7,  0
  6,  0,  0
 13, 23,  0
  8, 12,  0
