X,Y,Z
 -2, -9,  0
 -3, -9,  0
 -4, -9,  0
 -4,-10,  0
 -5,-10,  0
 -6,-10,  0
 -7,-11,  0
 -8,-11,  0
 -9,-11,  0
 -9,-12,  0
 -2, -8,  0
 -9,-10,  0
 -2, -7,  0
 -9, -9,  0
 -3, -6,  0
 -9, -8,  0
 -9, -7,  0
 -3, -5,  0
 -9, -6,  0
 -3, -4,  0
-10, -6,  0
-10, -5,  0
 -3, -3,  0
-10, -4,  0
 -3, -2,  0
-10, -3,  0
 -3, -1,  0
-10, -2,  0
-10, -1,  0
 -3,  0,  0
-10,  0,  0
 -4,  0,  0
 -5,  0,  0
 -6,  0,  0
 -7,  0,  0
 -8,  0,  0
 -9,  0,  0
 -2,  0,  0
 -8,-12,  0
 -1, -9,  0
 -1,  0,  0
 -7,-12,  0
  0, -9,  0
  0,  0,  0
 -6,-12,  0
 -5,-12,  0
  1, -9,  0
  1,-10,  0
 -4,-12,  0
  1,  0,  0
  2,-10,  0
 -4,-13,  0
  2,  0,  0
 -3,-13,  0
  3,-10,  0
 -2,-13,  0
  3,  0,  0
  4,-10,  0
 -1,-13,  0
  4,  0,  0
  0,-13,  0
  5,-10,  0
  5,  0,  0
  6,-10,  0
  5,-11,  0
  4,-11,  0
  3,-11,  0
  3,-12,  0
  2,-12,  0
  1,-12,  0
  1,-13,  0
  6, -9,  0
  0,-12,  0
  0,-11,  0
  6, -8,  0
  0,-10,  0
  6, -7,  0
  6, -6,  0
  0, -8,  0
  5, -6,  0
  5, -5,  0
  0, -7,  0
  0, -6,  0
  5, -4,  0
  0, -5,  0
  5, -3,  0
  0, -4,  0
  5, -2,  0
  0, -3,  0
  5, -1,  0
  0, -2,  0
  0, -1,  0
-20,-15,  0
-20,-16,  0
-21,-16,  0
-22,-16,  0
-23,-16,  0
-23,-17,  0
-24,-17,  0
-25,-17,  0
-26,-18,  0
-27,-18,  0
-28,-18,  0
-28,-19,  0
-29,-19,  0
-30,-19,  0
-31,-19,  0
-31,-20,  0
-32,-20,  0
-33,-20,  0
-34,-21,  0
-35,-21,  0
-36,-21,  0
-36,-22,  0
-37,-22,  0
-38,-22,  0
-38,-21,  0
-20,-14,  0
-38,-20,  0
-38,-19,  0
-20,-13,  0
-38,-18,  0
-20,-12,  0
-38,-17,  0
-20,-11,  0
-38,-16,  0
-38,-15,  0
-20,-10,  0
-38,-14,  0
-20, -9,  0
-38,-13,  0
-20, -8,  0
-38,-12,  0
-20, -7,  0
-38,-11,  0
-38,-10,  0
-20, -6,  0
-38, -9,  0
-20, -5,  0
-38, -8,  0
-21, -5,  0
-38, -7,  0
-21, -4,  0
-39, -7,  0
-39, -6,  0
-21, -3,  0
-39, -5,  0
-21, -2,  0
-39, -4,  0
-39, -3,  0
-21, -1,  0
-39, -2,  0
-22, -1,  0
-23, -1,  0
-24, -1,  0
-25, -1,  0
-26, -1,  0
-27, -1,  0
-28, -1,  0
-29, -1,  0
-30, -1,  0
-31, -1,  0
-32, -1,  0
-33, -2,  0
-34, -2,  0
-35, -2,  0
-36, -2,  0
-37, -2,  0
-38, -2,  0
-20, -1,  0
-19,-16,  0
-36,-23,  0
-19, -1,  0
-18,-16,  0
-35,-23,  0
-18, -1,  0
-17,-16,  0
-35,-24,  0
-34,-24,  0
-17, -1,  0
-16,-16,  0
-16,-17,  0
-33,-24,  0
-16, -1,  0
-15,-17,  0
-33,-25,  0
-15, -1,  0
-32,-25,  0
-14,-17,  0
-31,-25,  0
-14, -1,  0
-13,-17,  0
-32, -2,  0
-31,-26,  0
-30,-26,  0
-13, -1,  0
-12,-18,  0
-31, -2,  0
-29,-26,  0
-12, -1,  0
-11,-18,  0
-30, -2,  0
-29,-27,  0
-30, -3,  0
-28,-27,  0
-11, -1,  0
-10,-18,  0
-29, -3,  0
-27,-27,  0
-27,-28,  0
-28, -3,  0
 -9,-18,  0
-26,-28,  0
 -9,-19,  0
-10,-19,  0
-11,-19,  0
-11,-20,  0
-12,-20,  0
-13,-21,  0
-14,-21,  0
-15,-22,  0
-16,-22,  0
-16,-23,  0
-17,-23,  0
-18,-23,  0
-18,-24,  0
-19,-24,  0
-20,-24,  0
-20,-25,  0
-21,-25,  0
-22,-25,  0
-22,-26,  0
-23,-26,  0
-24,-27,  0
-25,-27,  0
-25,-28,  0
-26,-27,  0
 -9,-17,  0
-26,-26,  0
-26,-25,  0
 -9,-16,  0
-26,-24,  0
 -9,-15,  0
-27,-23,  0
-27,-22,  0
 -9,-14,  0
-27,-21,  0
 -9,-13,  0
-27,-20,  0
-27,-19,  0
-27,-17,  0
-27,-16,  0
-27,-15,  0
-27,-14,  0
-27,-13,  0
-27,-12,  0
-27,-11,  0
-27,-10,  0
 -9, -5,  0
-27, -9,  0
-27, -8,  0
 -9, -4,  0
-27, -7,  0
 -9, -3,  0
-27, -6,  0
 -9, -2,  0
-27, -5,  0
-28, -4,  0
 -9, -1,  0
-17, -2,  0
-18, -2,  0
-19, -2,  0
-20, -2,  0
-22, -2,  0
-23, -2,  0
-24, -2,  0
-25, -2,  0
-26, -2,  0
-26, -3,  0
-27, -3,  0
  1,  1,  0
 -3,  1,  0
  1,  2,  0
 -3,  2,  0
  1,  3,  0
 -3,  3,  0
 -3,  4,  0
  1,  4,  0
 -3,  5,  0
  1,  5,  0
 -3,  6,  0
  1,  6,  0
 -3,  7,  0
  1,  7,  0
 -3,  8,  0
  1,  8,  0
 -3,  9,  0
  1,  9,  0
 -3, 10,  0
  0,  9,  0
  0, 10,  0
 -1, 10,  0
 -2, 10,  0
  2,  9,  0
  3,  9,  0
  4,  9,  0
  0, 11,  0
  5,  9,  0
  1, 11,  0
