X,Y,Z
 87,-49, 81
 87,-49, 82
 87,-49, 83
 86,-49, 84
 86,-50, 85
 85,-50, 86
 85,-50, 87
 85,-50, 87
 84,-50, 88
 84,-51, 89
 84,-51, 90
 83,-51, 91
 83,-51, 92
 83,-51, 93
 82,-52, 94
 82,-52, 95
 81,-52, 96
 81,-52, 97
 81,-53, 97
 80,-53, 98
 80,-53, 99
 80,-53,100
 79,-53,101
 79,-54,102
 78,-54,103
 78,-54,104
 78,-54,105
 77,-54,106
 77,-55,106
 77,-55,107
 76,-55,108
 76,-55,109
 76,-55,110
 75,-56,111
 75,-56,112
 74,-56,113
 74,-56,114
 74,-56,115
 73,-57,116
 73,-57,116
 73,-57,117
 72,-57,118
 72,-58,119
 72,-58,120
 71,-58,121
 71,-58,122
 70,-58,123
 70,-59,124
 70,-59,125
 69,-59,126
 69,-59,126
 69,-59,127
 68,-60,128
 68,-60,129
 67,-60,130
 67,-60,131
 67,-60,132
 66,-61,133
 66,-61,134
 66,-61,135
 65,-61,136
 65,-61,136
 65,-62,137
 64,-62,138
 87,-48, 81
 64,-61,138
 87,-47, 81
 64,-60,139
 87,-46, 82
 64,-59,139
 87,-45, 82
 64,-58,139
 87,-44, 82
 64,-57,139
 87,-43, 82
 64,-56,139
 87,-42, 82
 64,-55,140
 87,-41, 83
 64,-54,140
 87,-40, 83
 63,-53,140
 86,-39, 83
 63,-52,140
 86,-38, 83
 63,-51,140
 86,-37, 83
 63,-50,141
 86,-36, 84
 63,-49,141
 86,-35, 84
 63,-48,141
 86,-34, 84
 63,-47,141
 86,-33, 84
 63,-46,141
 86,-32, 84
 63,-45,142
 86,-31, 85
 63,-44,142
 86,-30, 85
 63,-43,142
 86,-29, 85
 63,-42,142
 86,-28, 85
 63,-41,142
 86,-27, 85
 62,-40,142
 85,-26, 86
 62,-39,143
 85,-25, 86
 62,-38,143
 85,-24, 86
 62,-37,143
 85,-23, 86
 62,-36,143
 85,-22, 86
 62,-35,143
 85,-21, 86
 62,-35,144
 85,-20, 87
 62,-34,144
 85,-19, 87
 62,-33,144
 85,-18, 87
 62,-32,144
 85,-17, 87
 62,-31,144
