X,Y,Z
134,-26,235
132,-28,233
129,-30,230
127,-32,228
124,-34,225
122,-36,223
119,-38,220
117,-40,218
115,-42,215
112,-44,213
110,-46,210
107,-48,207
105,-50,205
103,-51,202
100,-53,200
 98,-55,197
 95,-57,195
 93,-59,192
 91,-61,190
 88,-63,187
 86,-65,184
 83,-67,182
 81,-69,179
 79,-71,177
131,-25,237
 75,-69,179
128,-24,239
 72,-68,181
124,-22,241
 69,-66,183
121,-21,243
 66,-65,184
118,-19,245
 63,-63,186
115,-18,247
 59,-62,188
112,-16,249
 56,-61,190
108,-15,251
 53,-59,192
105,-13,253
 50,-58,194
102,-12,255
 47,-56,196
 99,-11,257
 43,-55,198
 96, -9,259
 40,-53,200
 92, -8,260
 37,-52,202
 89, -6,262
 34,-50,204
 86, -5,264
 31,-49,206
 83, -3,266
 27,-48,208
 80, -2,268
 24,-46,209
 76,  0,270
 21,-45,211
 73,  0,272
 18,-43,213
 70,  2,274
 15,-42,215
 67,  3,276
 11,-40,217
 64,  4,278
  8,-39,219
 60,  6,280
 58,  4,277
 56,  2,275
 53,  0,272
 51, -1,269
 48, -3,267
 46, -5,264
 44, -7,262
 41, -9,259
 39,-10,257
 36,-12,254
 34,-14,252
 32,-16,249
 29,-18,247
 27,-20,244
 24,-22,241
 22,-24,239
 20,-26,236
 17,-28,234
 15,-30,231
 12,-32,229
 10,-34,226
  8,-35,224
  5,-37,221
134,-23,233
 79,-67,174
 60,  9,277
  5,-34,219
134,-20,231
 79,-64,172
 60, 12,275
  5,-31,216
134,-17,228
 79,-61,170
 60, 15,272
  5,-28,214
134,-14,226
 79,-58,167
 60, 19,270
  5,-25,211
134,-10,223
 79,-55,165
 60, 22,268
  5,-21,209
134, -7,221
 79,-52,162
 60, 25,265
  5,-18,207
134, -4,219
 79,-48,160
 60, 28,263
  5,-15,204
134, -1,216
 79,-45,158
 60, 31,260
  5,-12,202
134,  1,214
 79,-42,155
 60, 35,258
  5, -9,199
134,  4,211
 79,-39,153
 60, 38,256
  5, -5,197
134,  8,209
 79,-36,150
 60, 41,253
  5, -2,195
134, 11,207
 79,-32,148
 60, 44,251
  5,  0,192
134, 14,204
 79,-29,146
 60, 47,248
  5,  3,190
134, 17,202
 79,-26,143
 60, 51,246
  5,  6,187
134, 20,199
 79,-23,141
 60, 54,244
  5, 10,185
134, 24,197
 79,-20,138
 60, 57,241
  5, 13,182
134, 27,195
 79,-16,136
 60, 60,239
  5, 16,180
134, 30,192
 79,-13,133
 60, 63,236
  5, 19,178
134, 33,190
 79,-10,131
 60, 67,234
  5, 22,175
134, 36,187
 79, -7,129
 60, 70,232
  5, 26,173
134, 40,185
 79, -4,126
 60, 73,229
  5, 29,170
134, 43,183
 79,  0,124
 60, 76,227
  5, 32,168
134, 46,180
132, 44,178
129, 42,175
127, 40,172
124, 38,170
122, 36,167
119, 34,165
117, 33,162
115, 31,160
112, 29,157
110, 27,155
107, 25,152
105, 23,149
103, 21,147
100, 19,144
 98, 17,142
 95, 15,139
 93, 13,137
 91, 11,134
 88,  9,132
 86,  8,129
 83,  6,127
 81,  4,124
 79,  2,121
131, 47,182
 75,  3,123
128, 49,184
 72,  5,125
124, 50,186
 69,  6,127
121, 52,188
 66,  8,129
118, 53,190
 63,  9,131
115, 55,192
 59, 10,133
112, 56,194
 56, 12,135
108, 58,195
 53, 13,137
105, 59,197
 50, 15,139
102, 60,199
 47, 16,141
 99, 62,201
 43, 18,143
 96, 63,203
 40, 19,145
 92, 65,205
 37, 21,146
 89, 66,207
 34, 22,148
 86, 68,209
 31, 24,150
 83, 69,211
 27, 25,152
 80, 71,213
 24, 26,154
 76, 72,215
 21, 28,156
 73, 74,217
 18, 29,158
 70, 75,219
 15, 31,160
 67, 76,220
 11, 32,162
 64, 78,222
  8, 34,164
 60, 79,224
 58, 77,222
 56, 75,219
 53, 74,217
 51, 72,214
 48, 70,212
 46, 68,209
 44, 66,206
 41, 64,204
 39, 62,201
 36, 60,199
 34, 58,196
 32, 56,194
 29, 54,191
 27, 52,189
 24, 50,186
 22, 49,184
 20, 47,181
 17, 45,178
 15, 43,176
 12, 41,173
 10, 39,171
  8, 37,168
  5, 35,166
 18,-119,113
 16,-121,110
 14,-123,108
 11,-125,105
  9,-126,103
  6,-128,100
  4,-130, 98
  2,-132, 95
  0,-134, 93
 -2,-136, 90
 -5,-138, 88
 -7,-140, 85
 -9,-142, 82
-12,-144, 80
-14,-146, 77
-17,-148, 75
-19,-150, 72
-22,-151, 70
-24,-153, 67
-26,-155, 65
-29,-157, 62
-31,-159, 59
-34,-161, 57
-36,-163, 54
 15,-117,115
-39,-162, 56
 12,-116,117
-42,-160, 58
  9,-114,119
-46,-159, 60
  6,-113,121
-49,-157, 62
  2,-112,123
-52,-156, 64
  0,-110,125
-55,-154, 66
 -3,-109,126
-58,-153, 68
 -6,-107,128
-62,-151, 70
 -9,-106,130
-65,-150, 72
-13,-104,132
-68,-148, 74
-16,-103,134
-71,-147, 75
-19,-101,136
-74,-146, 77
-22,-100,138
-78,-144, 79
-25,-98,140
-81,-143, 81
-29,-97,142
-84,-141, 83
-32,-96,144
-87,-140, 85
-35,-94,146
-90,-138, 87
-38,-93,148
-93,-137, 89
-41,-91,150
-97,-135, 91
-44,-90,151
-100,-134, 93
-48,-88,153
-103,-133, 95
-51,-87,155
-106,-131, 97
-54,-85,157
-56,-87,155
-59,-89,152
-61,-91,150
-64,-93,147
-66,-95,144
-69,-97,142
-71,-99,139
-73,-101,137
-76,-103,134
-78,-105,132
-81,-107,129
-83,-108,127
-85,-110,124
-88,-112,122
-90,-114,119
-93,-116,116
-95,-118,114
-97,-120,111
