X,Y,Z
 14, 38,231
 14, 38,230
 15, 38,229
 15, 39,228
 16, 39,227
 16, 39,226
 17, 40,226
 17, 40,225
 18, 40,224
 18, 41,223
 19, 41,222
 19, 42,222
 20, 42,221
 20, 42,220
 20, 43,219
 21, 43,218
 21, 43,218
 22, 44,217
 22, 44,216
 23, 44,215
 23, 45,214
 24, 45,213
 24, 45,213
 25, 46,212
 25, 46,211
 26, 46,210
 26, 47,209
 27, 47,209
 27, 47,208
 28, 48,207
 28, 48,206
 28, 48,205
 29, 49,204
 29, 49,204
 30, 49,203
 30, 50,202
 31, 50,201
 31, 50,200
 32, 51,200
 32, 51,199
 33, 51,198
 33, 52,197
 34, 52,196
 34, 52,196
 35, 53,195
 35, 53,194
 36, 53,193
 36, 54,192
 36, 54,191
 37, 55,191
 37, 55,190
 38, 55,189
 38, 56,188
 39, 56,187
 39, 56,187
 40, 57,186
 40, 57,185
 41, 57,184
 41, 58,183
 42, 58,183
 42, 58,182
 43, 59,181
 43, 59,180
 44, 59,179
 14, 37,230
 44, 58,179
 14, 36,230
 44, 57,179
 14, 35,230
 44, 56,178
 15, 34,229
 44, 56,178
 15, 33,229
 44, 55,178
 15, 32,229
 45, 54,177
 15, 31,228
 45, 53,177
 15, 30,228
 45, 52,177
 15, 29,228
 45, 51,177
 16, 28,228
 45, 50,176
 16, 27,227
 45, 49,176
 16, 26,227
 46, 48,176
 16, 26,227
 46, 47,175
 16, 25,226
 46, 46,175
 16, 24,226
 46, 45,175
 17, 23,226
 46, 44,175
 17, 22,226
 46, 43,174
 17, 21,225
 47, 42,174
 17, 20,225
 47, 41,174
 17, 19,225
 47, 41,173
 18, 18,224
 47, 40,173
 18, 17,224
 47, 39,173
 18, 16,224
 47, 38,172
 18, 15,223
 48, 37,172
 18, 14,223
 48, 36,172
 18, 13,223
 48, 35,172
 19, 12,223
 48, 34,171
 19, 11,222
 48, 33,171
 19, 10,222
 48, 32,171
 19, 10,222
 49, 31,170
 19,  9,221
 49, 30,170
 19,  8,221
 49, 29,170
 20,  7,221
 49, 28,169
 20,  6,220
 49, 27,169
 20,  5,220
 49, 26,169
 20,  4,220
 50, 25,169
 20,  3,220
 50, 25,168
 20,  2,219
 50, 24,168
 21,  1,219
 50, 23,168
 21,  0,219
 50, 22,167
 21,  0,218
 51, 21,167
 21, -1,218
 51, 20,167
 21, -2,218
 51, 19,167
 21, -3,218
 51, 18,166
 22, -4,217
 51, 17,166
 22, -4,217
 51, 16,166
 22, -5,217
 52, 15,165
 22, -6,216
 52, 14,165
 22, -7,216
 52, 13,165
 22, -8,216
 52, 12,164
 23, -9,215
 52, 11,164
 23,-10,215
 52, 10,164
 23,-11,215
 53,  9,164
 23,-12,215
 53,  9,163
 23,-13,214
 53,  8,163
 23,-14,214
 53,  7,163
 24,-15,214
 53,  6,162
 24,-16,213
 53,  5,162
 24,-17,213
 54,  4,162
 24,-18,213
 54,  3,161
 24,-19,212
 54,  2,161
 25,-20,212
 54,  1,161
 25,-20,212
 25,-20,211
 26,-20,210
 26,-19,209
 27,-19,209
 27,-19,208
 28,-18,207
 28,-18,206
 28,-18,205
 29,-17,205
 29,-17,204
 30,-17,203
 30,-16,202
 31,-16,201
 31,-16,200
 32,-15,200
 32,-15,199
 33,-15,198
 33,-14,197
 34,-14,196
 34,-14,196
 35,-13,195
 35,-13,194
 35,-13,193
 36,-12,192
 36,-12,192
 37,-12,191
 37,-11,190
 38,-11,189
 38,-11,188
 39,-10,187
 39,-10,187
 40,-10,186
 40, -9,185
 41, -9,184
 41, -8,183
 42, -8,183
 42, -8,182
 43, -7,181
 43, -7,180
 43, -7,179
 44, -6,179
 44, -6,178
 45, -6,177
 45, -5,176
 46, -5,175
 46, -5,174
 47, -4,174
 47, -4,173
 48, -4,172
 48, -3,171
 49, -3,170
 49, -3,170
 50, -2,169
 50, -2,168
 51, -2,167
 51, -1,166
 51, -1,165
 52, -1,165
 52,  0,164
 53,  0,163
 53,  0,162
 54,  0,161
 54,  0,161
 13, 38,230
 43, 59,179
 24,-20,211
 53,  0,160
 12, 38,230
 42, 59,178
 23,-20,211
 53,  0,160
 11, 38,229
 41, 59,178
 22,-20,210
 52,  0,159
 10, 38,229
 40, 59,177
 21,-20,210
 51,  0,159
 10, 38,228
 39, 59,177
 20,-20,209
 50,  0,158
  9, 38,228
 38, 59,176
 19,-20,209
 49,  0,158
  8, 38,227
 37, 59,176
 19,-20,208
 48,  0,157
  7, 38,227
 37, 59,175
 18,-20,208
 47,  0,157
  6, 38,226
 36, 59,175
 17,-20,207
 46,  0,156
  5, 38,226
 35, 59,174
 16,-20,207
 46,  0,156
  4, 38,225
 34, 59,174
 15,-20,206
 45,  0,155
  4, 38,225
 33, 59,173
 14,-20,206
 44,  0,155
  3, 38,224
 32, 59,173
 13,-20,205
 43,  0,154
  2, 38,224
 31, 59,172
 13,-20,205
 42,  0,154
  1, 38,223
 31, 59,172
 12,-20,204
 41,  0,153
  0, 38,223
 30, 59,171
 11,-20,204
 40,  0,153
  0, 38,222
 29, 59,171
 10,-20,203
 40,  0,152
 -1, 38,222
 28, 59,170
  9,-20,203
 39,  0,152
 -2, 38,221
 27, 59,170
  8,-20,202
 38,  0,151
 -2, 38,221
 26, 59,169
  7,-20,202
 37,  0,151
 -3, 38,220
 25, 59,169
  6,-20,201
 36,  0,150
 -4, 38,220
 24, 59,168
  6,-20,201
 35,  0,150
 -5, 38,219
 24, 59,168
  5,-20,200
 34,  0,149
 -6, 38,219
 23, 59,167
  4,-20,200
 34,  0,149
 -7, 38,218
 22, 59,167
  3,-20,199
 33,  0,148
 -8, 38,218
 21, 59,166
  2,-20,199
 32,  0,148
 -8, 38,217
 20, 59,166
  1,-20,198
 31,  0,147
 -9, 38,217
 19, 59,165
  0,-20,198
 30,  0,147
-10, 38,216
 18, 59,165
  0,-20,197
 29,  0,146
-11, 38,216
 18, 59,164
  0,-20,197
 28,  0,146
-12, 38,215
 17, 59,164
 -1,-20,196
 27,  0,145
-13, 38,215
 16, 59,163
 -2,-20,196
 27,  0,145
-14, 38,214
 15, 59,163
 -3,-20,195
 26,  0,144
-15, 38,214
 14, 59,162
 -4,-20,195
 25,  0,144
-15, 38,213
 13, 59,162
 -5,-20,194
 24,  0,143
-16, 38,213
 12, 59,161
 -5,-20,194
 23,  0,143
-17, 38,212
 11, 59,161
 -6,-20,193
 22,  0,142
-18, 38,212
 11, 59,160
 -7,-20,193
 21,  0,142
-19, 38,211
 10, 59,160
 -8,-20,192
 21,  0,141
-20, 38,211
  9, 59,159
 -9,-20,192
 20,  0,141
-21, 38,210
  8, 59,159
-10,-20,191
 19,  0,140
-21, 38,210
  7, 59,158
-11,-20,191
 18,  0,140
-22, 38,209
  6, 59,158
-12,-20,190
 17,  0,139
-23, 38,209
  5, 59,157
-12,-20,190
 16,  0,139
-24, 38,208
  5, 59,157
-13,-20,189
 15,  0,138
-25, 38,208
  4, 59,156
-14,-20,189
 14,  0,138
-26, 38,207
  3, 59,156
-15,-20,188
 14,  0,137
-27, 38,207
  2, 59,155
-16,-20,188
 13,  0,137
-28, 38,206
  1, 59,155
-17,-20,187
 12,  0,136
-28, 38,206
  0, 59,154
-18,-20,187
 11,  0,136
-29, 38,205
  0, 59,154
-18,-20,186
 10,  0,135
-30, 38,205
 -1, 59,153
-19,-20,186
  9,  0,135
-31, 38,204
 -1, 59,153
-20,-20,185
  8,  0,134
-32, 38,204
 -2, 59,152
-21,-20,185
  8,  0,134
-33, 38,203
 -3, 59,152
-22,-20,184
  7,  0,133
-34, 38,203
 -4, 59,151
-23,-20,184
  6,  0,133
-34, 38,202
 -5, 59,151
-24,-20,183
  5,  0,132
-35, 38,202
 -6, 59,150
-25,-20,183
  4,  0,132
-36, 38,201
 -7, 59,150
-25,-20,182
  3,  0,131
-37, 38,201
 -7, 59,149
-26,-20,182
  2,  0,131
-38, 38,200
 -8, 59,149
-27,-20,181
  1,  0,130
-39, 38,200
 -9, 59,148
-28,-20,181
  1,  0,130
-40, 38,199
-39, 38,198
-39, 38,197
-38, 39,197
-38, 39,196
-37, 39,195
-37, 40,194
-36, 40,193
-36, 40,193
-35, 41,192
-35, 41,191
-34, 42,190
-34, 42,189
