X,Y,Z
 15,128,129
 16,127,133
 17,126,136
 17,124,140
 18,123,144
 19,122,147
 20,121,151
 20,119,155
 21,118,159
 22,117,162
 23,116,166
 23,114,170
 24,113,174
 25,112,177
 26,111,181
 26,109,185
 27,108,188
 28,107,192
 29,105,196
 29,104,200
 30,103,203
 31,102,207
 32,100,211
 32, 99,214
 12,125,128
 30, 96,214
 10,123,128
 27, 93,214
  7,120,128
 24, 91,213
  4,117,127
 21, 88,213
  1,114,127
 18, 85,212
  0,111,126
 16, 82,212
 -3,108,126
 13, 79,212
 -6,105,126
 10, 76,211
 -9,103,125
  7, 74,211
-12,100,125
  5, 71,210
-14, 97,124
  2, 68,210
-17, 94,124
  0, 65,210
-20, 91,124
 -3, 62,209
-23, 88,123
 -6, 59,209
-26, 86,123
 -8, 57,208
-28, 83,122
-11, 54,208
-31, 80,122
-14, 51,208
-34, 77,122
-17, 48,207
-37, 74,121
-20, 45,207
-40, 71,121
-22, 42,206
-42, 69,120
-25, 39,206
-45, 66,120
-28, 37,206
-48, 63,120
-47, 62,123
-46, 60,127
-46, 59,131
-45, 58,134
-44, 57,138
-43, 55,142
-43, 54,146
-42, 53,149
-41, 52,153
-40, 50,157
-40, 49,160
-39, 48,164
-38, 46,168
-37, 45,172
-37, 44,175
-36, 43,179
-35, 41,183
-34, 40,187
-34, 39,190
-33, 38,194
-32, 36,198
-31, 35,201
-31, 34,205
 18,126,127
 35, 97,213
-45, 60,118
-28, 31,204
 21,123,126
 38, 94,212
-42, 58,117
-25, 29,202
 24,121,125
 41, 92,210
-40, 55,115
-22, 26,201
 26,118,123
 43, 89,209
-37, 53,114
-20, 24,199
 29,116,122
 46, 87,207
-34, 50,112
-17, 21,198
 32,113,120
 49, 84,206
-31, 48,111
-14, 19,197
 35,111,119
 52, 82,205
-28, 45,110
-11, 16,195
 37,108,118
 55, 79,203
-26, 43,108
 -9, 14,194
 40,106,116
 57, 76,202
-23, 40,107
 -6, 11,192
 43,103,115
 60, 74,200
-20, 38,105
 -3,  9,191
 46,101,113
 63, 71,199
-17, 35,104
  0,  6,190
 48, 98,112
 66, 69,198
-15, 33,103
  2,  4,188
 51, 95,111
 68, 66,196
-12, 30,101
  4,  1,187
 54, 93,109
 71, 64,195
 -9, 28,100
  7,  0,185
 57, 90,108
 74, 61,193
 -6, 25, 98
 10, -3,184
 60, 88,106
 77, 59,192
 -4, 23, 97
 13, -5,183
 62, 85,105
 80, 56,190
 -1, 20, 96
 15, -8,181
 65, 83,103
 82, 54,189
  1, 18, 94
 18,-10,180
 68, 80,102
 85, 51,188
  4, 15, 93
 21,-13,178
 71, 78,101
 88, 49,186
  7, 13, 91
 24,-16,177
 73, 75, 99
 91, 46,185
  9, 10, 90
 26,-18,175
 76, 73, 98
 93, 44,183
 12,  8, 88
 29,-21,174
