X,Y,Z
-35, 83, 64
-35, 82, 64
-36, 81, 64
-36, 80, 64
-36, 79, 64
-37, 78, 64
-37, 77, 64
-37, 76, 64
-38, 75, 64
-38, 74, 64
-39, 74, 64
-39, 73, 64
-39, 72, 64
-40, 71, 64
-40, 70, 64
-40, 69, 64
-41, 68, 64
-41, 67, 64
-42, 66, 64
-42, 65, 64
-42, 64, 64
-43, 63, 64
-43, 62, 64
-43, 61, 64
-44, 61, 64
-44, 60, 64
-45, 59, 64
-45, 58, 64
-45, 57, 64
-46, 56, 64
-46, 55, 64
-46, 54, 64
-47, 53, 64
-47, 52, 64
-48, 51, 64
-48, 50, 64
-48, 49, 64
-49, 49, 64
-49, 48, 64
-49, 47, 64
-50, 46, 64
-50, 45, 64
-51, 44, 64
-51, 43, 64
-51, 42, 64
-52, 41, 64
-52, 40, 64
-52, 39, 64
-53, 38, 64
-53, 37, 64
-54, 36, 64
-54, 36, 64
-54, 35, 64
-55, 34, 64
-55, 33, 64
-55, 32, 64
-56, 31, 64
-56, 30, 64
-57, 29, 64
-57, 28, 64
-57, 27, 64
-58, 26, 64
-58, 25, 64
-58, 24, 64
-34, 82, 64
-58, 24, 64
-33, 82, 64
-57, 24, 64
-32, 82, 64
-56, 23, 64
-31, 81, 64
-55, 23, 64
-30, 81, 64
-54, 23, 64
-29, 81, 64
-53, 22, 64
-28, 80, 64
-52, 22, 64
-27, 80, 64
-51, 21, 64
-27, 79, 64
-50, 21, 64
-26, 79, 64
-49, 21, 64
-25, 79, 64
-48, 20, 64
-24, 78, 64
-47, 20, 64
-23, 78, 64
-46, 20, 64
-22, 78, 64
-45, 19, 64
-21, 77, 64
-45, 19, 64
-20, 77, 64
-44, 18, 64
-19, 76, 64
-43, 18, 64
-18, 76, 64
-42, 18, 64
-17, 76, 64
-41, 17, 64
-16, 75, 64
-40, 17, 64
-15, 75, 64
-39, 17, 64
-14, 75, 64
-38, 16, 64
-14, 74, 64
-37, 16, 64
-13, 74, 64
-36, 15, 64
-12, 73, 64
-35, 15, 64
-11, 73, 64
-34, 15, 64
-10, 73, 64
-33, 14, 64
 -9, 72, 64
-33, 14, 64
 -8, 72, 64
-32, 14, 64
 -7, 72, 64
-31, 13, 64
 -6, 71, 64
-30, 13, 64
 -5, 71, 64
-29, 12, 64
 -4, 70, 64
-28, 12, 64
 -3, 70, 64
-27, 12, 64
 -2, 70, 64
-26, 11, 64
 -1, 69, 64
-25, 11, 64
 -1, 69, 64
-24, 11, 64
  0, 69, 64
-23, 10, 64
  0, 68, 64
-22, 10, 64
  1, 68, 64
-21,  9, 64
  2, 67, 64
-20,  9, 64
  3, 67, 64
-20,  9, 64
  4, 67, 64
-19,  8, 64
  5, 66, 64
