X,Y,Z
  0,  0,  0
  1,  0,  0
  2,  0,  0
  2,  1,  0
  3,  1,  0
  4,  1,  0
  4,  2,  0
  5,  2,  0
  5,  3,  0
  6,  3,  0
  7,  3,  0
  7,  4,  0
  8,  4,  0
  0, -1,  0
  0, -2,  0
  7,  2,  0
  0, -3,  0
  7,  1,  0
  0, -4,  0
  7,  0,  0
 -1, -4,  0
  6,  0,  0
 -1, -5,  0
 -1, -6,  0
  6, -1,  0
  6, -2,  0
 -2, -7,  0
  5, -3,  0
 -2, -8,  0
  5, -4,  0
 -1, -8,  0
  0, -7,  0
  1, -6,  0
  2, -6,  0
  3, -5,  0
  4, -5,  0
  4, -4,  0
 -3, -8,  0
  7,  5,  0
  4, -3,  0
 -4, -8,  0
  6,  5,  0
 -4, -7,  0
  3, -2,  0
 -1,  0,  0
  6,  6,  0
 -1,  1,  0
  5,  6,  0
 -5, -7,  0
  2, -2,  0
  5,  7,  0
 -5, -6,  0
  2, -1,  0
 -2,  1,  0
 -6, -6,  0
  1, -1,  0
 -2,  2,  0
  4,  7,  0
  4,  8,  0
 -6, -5,  0
 -3,  2,  0
  3,  8,  0
 -7, -5,  0
 -3,  3,  0
  3,  9,  0
 -8, -4,  0
 -4,  3,  0
  2,  9,  0
 -9, -4,  0
 -5,  4,  0
  1, 10,  0
 -9, -3,  0
-10, -3,  0
  1, 11,  0
 -6,  4,  0
  0, 11,  0
-11, -2,  0
 -6,  5,  0
  0, 12,  0
 -7,  5,  0
-12, -1,  0
 -7,  6,  0
 -6,  6,  0
 -6,  7,  0
 -5,  8,  0
 -4,  9,  0
 -3, 10,  0
 -2, 11,  0
 -1, 12,  0
 -8,  5,  0
 -1, 11,  0
 -8,  4,  0
 -9,  4,  0
 -2, 10,  0
 -9,  3,  0
 -2,  9,  0
 -9,  2,  0
 -3,  9,  0
-10,  2,  0
 -3,  8,  0
-10,  1,  0
 -4,  8,  0
-11,  1,  0
 -4,  7,  0
-11,  0,  0
 -4,  6,  0
-12,  0,  0
 -5,  6,  0
 -5,  5,  0
-10,  0,  0
 -9,  1,  0
 -8,  2,  0
 -7,  3,  0
 19, 12,  0
 20, 12,  0
 20, 13,  0
 21, 13,  0
 22, 14,  0
 23, 15,  0
 24, 15,  0
 25, 16,  0
 26, 16,  0
 26, 17,  0
 27, 17,  0
 28, 18,  0
 29, 19,  0
 30, 19,  0
 31, 20,  0
 32, 21,  0
 33, 21,  0
 34, 22,  0
 35, 23,  0
 36, 23,  0
 19, 11,  0
 36, 22,  0
 19, 10,  0
 37, 22,  0
 37, 21,  0
 19,  9,  0
 37, 20,  0
 19,  8,  0
 38, 20,  0
 38, 19,  0
 19,  7,  0
 39, 18,  0
 19,  6,  0
 19,  5,  0
 39, 17,  0
 40, 17,  0
 19,  4,  0
 40, 16,  0
 19,  3,  0
 40, 15,  0
 41, 15,  0
 19,  2,  0
 20,  3,  0
 21,  4,  0
 22,  4,  0
 23,  4,  0
 24,  5,  0
 25,  6,  0
 26,  6,  0
 27,  7,  0
 28,  7,  0
 29,  8,  0
 30,  8,  0
 31,  9,  0
 32,  9,  0
 33, 10,  0
 34, 10,  0
 35, 11,  0
 36, 12,  0
 37, 12,  0
 38, 13,  0
 40, 14,  0
 41, 14,  0
 35, 24,  0
 18,  3,  0
 18, 13,  0
 34, 25,  0
 17,  4,  0
 18, 14,  0
 34, 26,  0
 17,  5,  0
 17, 14,  0
 33, 26,  0
 16,  5,  0
 38, 18,  0
 17, 15,  0
 33, 27,  0
 16,  6,  0
 37, 19,  0
 16, 15,  0
 33, 28,  0
 15,  6,  0
 16, 16,  0
 32, 28,  0
 15,  7,  0
 36, 21,  0
 15, 16,  0
 32, 29,  0
 14,  7,  0
 15, 17,  0
 31, 30,  0
 13,  8,  0
 35, 22,  0
 34, 23,  0
 14, 18,  0
 30, 31,  0
 12,  9,  0
 34, 24,  0
 30, 32,  0
 12, 10,  0
 33, 25,  0
 13, 19,  0
 29, 32,  0
 11, 10,  0
 32, 26,  0
 29, 33,  0
 11, 11,  0
 32, 27,  0
 12, 20,  0
 28, 34,  0
 10, 11,  0
 31, 28,  0
  9, 12,  0
 30, 29,  0
 11, 21,  0
 27, 35,  0
 30, 30,  0
 27, 36,  0
  8, 13,  0
 29, 31,  0
 10, 22,  0
 26, 37,  0
  7, 14,  0
 28, 32,  0
 25, 37,  0
 27, 33,  0
  9, 23,  0
 25, 38,  0
  6, 15,  0
 27, 34,  0
  9, 24,  0
 10, 24,  0
 10, 25,  0
 11, 25,  0
 12, 26,  0
 12, 27,  0
 13, 27,  0
 13, 28,  0
 14, 28,  0
 15, 29,  0
 15, 30,  0
 16, 30,  0
 17, 31,  0
 17, 32,  0
 18, 32,  0
 19, 33,  0
 20, 34,  0
 20, 35,  0
 21, 36,  0
 22, 36,  0
 23, 37,  0
 23, 38,  0
 24, 39,  0
  9, 22,  0
 24, 38,  0
  8, 22,  0
  8, 21,  0
  8, 20,  0
  7, 20,  0
  7, 19,  0
 25, 36,  0
  7, 18,  0
  6, 18,  0
  6, 17,  0
 26, 35,  0
  6, 16,  0
  7, 17,  0
  8, 18,  0
  9, 19,  0
 10, 19,  0
 10, 20,  0
 12, 22,  0
 13, 22,  0
 14, 23,  0
 14, 24,  0
 15, 25,  0
 16, 26,  0
 17, 26,  0
 18, 27,  0
 19, 28,  0
 20, 29,  0
 21, 30,  0
 22, 31,  0
 23, 32,  0
 25, 33,  0
 -9,-12,  0
 -8,-12,  0
 -7,-11,  0
 -6,-11,  0
 -5,-10,  0
 -4,-10,  0
 -4, -9,  0
 -3, -9,  0
 -9,-13,  0
 -3,-10,  0
 -9,-14,  0
 -3,-11,  0
-10,-14,  0
 -4,-11,  0
-10,-15,  0
 -4,-12,  0
 -4,-13,  0
-10,-16,  0
-11,-16,  0
 -5,-14,  0
-11,-17,  0
 -5,-15,  0
-11,-18,  0
-12,-18,  0
 -6,-16,  0
-12,-19,  0
 -6,-17,  0
-12,-20,  0
 -6,-18,  0
-13,-21,  0
 -7,-19,  0
-13,-22,  0
 -7,-20,  0
-14,-23,  0
-13,-23,  0
-12,-22,  0
-11,-22,  0
-10,-22,  0
 -9,-21,  0
 -8,-21,  0
-14,-22,  0
-15,-22,  0
 -9,-20,  0
-10,-11,  0
-10,-20,  0
-11,-11,  0
 -5, -8,  0
-16,-21,  0
-10,-19,  0
-11,-19,  0
-11,-10,  0
 -6, -7,  0
-17,-21,  0
-12,-10,  0
 -7, -6,  0
-18,-20,  0
-13,-18,  0
-13, -9,  0
-19,-20,  0
-13,-17,  0
 -8, -5,  0
-19,-19,  0
-14,-17,  0
-14, -9,  0
-20,-19,  0
-15,-17,  0
 -9, -5,  0
-15,-16,  0
-14, -8,  0
-21,-19,  0
-16,-16,  0
-15, -8,  0
-10, -4,  0
-21,-18,  0
