X,Y,Z
-113,-79,152
-109,-80,152
-105,-81,151
-101,-81,151
-97,-82,151
-93,-82,150
-89,-83,150
-85,-83,149
-81,-84,149
-77,-84,148
-73,-85,148
-69,-86,148
-65,-86,147
-61,-87,147
-58,-87,146
-54,-88,146
-50,-88,145
-46,-89,145
-42,-89,144
-38,-90,144
-34,-91,144
-30,-91,143
-26,-92,143
-22,-92,142
-112,-76,152
-22,-88,142
-112,-72,152
-21,-84,142
-111,-68,153
-20,-80,143
-110,-64,153
-20,-76,143
-110,-60,153
-19,-72,143
-109,-56,153
-19,-69,143
-109,-52,153
-18,-65,143
-108,-48,153
-18,-61,143
-108,-44,153
-17,-57,143
-107,-40,153
-16,-53,143
-106,-36,153
-16,-49,143
-106,-32,153
-15,-45,143
-105,-28,153
-15,-41,143
-105,-24,153
-14,-37,143
-104,-20,153
-14,-33,144
-104,-16,154
-13,-29,144
-103,-12,154
-12,-25,144
-102, -8,154
-12,-21,144
-102, -4,154
-11,-17,144
-101,  0,154
-11,-13,144
-101,  3,154
-10, -9,144
-100,  7,154
-10, -5,144
-100, 11,154
-96, 10,154
-92,  9,153
-88,  9,153
-84,  8,152
-80,  8,152
-76,  7,152
-72,  7,151
-68,  6,151
-64,  6,150
-60,  5,150
-56,  4,149
-52,  4,149
-48,  3,148
-44,  3,148
-41,  2,148
-37,  2,147
-33,  1,147
-29,  1,146
-25,  0,146
-21,  0,145
-17,  0,145
-13, -1,145
 -9, -1,144
-112,-80,156
-22,-92,146
-99, 10,158
 -9, -1,148
-112,-80,160
-21,-93,150
-99, 10,162
 -8, -2,152
-111,-80,164
-21,-93,154
-98, 10,166
 -8, -2,156
-111,-80,168
-20,-93,158
-98, 10,170
 -7, -2,160
-111,-80,172
-20,-93,162
-97, 10,174
 -7, -2,164
-110,-80,176
-20,-93,166
-97, 10,178
 -7, -2,168
-110,-80,180
-19,-93,170
-97, 10,182
 -6, -2,172
-109,-81,184
-19,-93,174
-96,  9,186
 -6, -2,176
-109,-81,188
-18,-94,178
-96,  9,190
 -5, -2,180
-108,-81,192
-18,-94,182
-95,  9,194
 -5, -3,184
-108,-81,196
-17,-94,186
-95,  9,198
 -4, -3,188
-108,-81,200
-17,-94,190
-95,  9,202
 -4, -3,192
-107,-81,204
-17,-94,194
-94,  9,206
 -4, -3,196
-107,-81,208
-16,-94,198
-94,  9,210
 -3, -3,200
-106,-82,212
-16,-94,202
-93,  8,214
 -3, -3,204
-106,-82,216
-15,-95,206
-93,  8,218
 -2, -3,208
-106,-82,220
-15,-95,210
-92,  8,222
 -2, -4,212
-105,-82,224
-15,-95,214
-92,  8,226
 -1, -4,216
-105,-82,228
-14,-95,218
-92,  8,230
 -1, -4,220
-104,-82,232
-14,-95,222
-91,  8,234
 -1, -4,224
-104,-82,236
-13,-95,226
-91,  8,238
  0, -4,228
-103,-83,240
-13,-95,230
-90,  7,242
  0, -4,232
-103,-83,244
-99,-83,243
-95,-84,243
-91,-84,242
-87,-85,242
-83,-85,242
-79,-86,241
-75,-87,241
-72,-87,240
-68,-88,240
-64,-88,239
-60,-89,239
-56,-89,239
-52,-90,238
-48,-90,238
-44,-91,237
-40,-92,237
-36,-92,236
-32,-93,236
-28,-93,235
-24,-94,235
-20,-94,235
-16,-95,234
-12,-95,234
-102,-79,244
-12,-92,234
-102,-75,244
-11,-88,234
-101,-71,244
-11,-84,234
-101,-67,244
-10,-80,234
-100,-63,244
-10,-76,234
-100,-59,244
 -9,-72,234
-99,-55,244
 -8,-68,234
-98,-51,244
 -8,-64,234
-98,-47,244
 -7,-60,234
-97,-43,245
 -7,-56,235
-97,-39,245
 -6,-52,235
-96,-35,245
 -6,-48,235
-96,-31,245
 -5,-44,235
-95,-27,245
 -5,-40,235
-95,-23,245
 -4,-36,235
-94,-19,245
 -3,-32,235
-93,-15,245
 -3,-28,235
-93,-11,245
 -2,-24,235
-92, -7,245
 -2,-20,235
-92, -4,245
 -1,-16,235
-91,  0,245
 -1,-12,235
-91,  3,245
  0, -8,236
-90,  7,246
-86,  7,245
-82,  6,245
-78,  6,244
-74,  5,244
-70,  5,243
-66,  4,243
-62,  3,243
-58,  3,242
-55,  2,242
-51,  2,241
-47,  1,241
-43,  1,240
-39,  0,240
-35,  0,239
-31,  0,239
-27, -1,239
-23, -1,238
-19, -2,238
-15, -2,237
-11, -3,237
 -7, -3,236
 -3, -4,236
  0, -4,236
 75,-106,131
 79,-107,131
 83,-107,131
 87,-108,130
 91,-108,130
 95,-109,129
 99,-110,129
103,-110,128
107,-111,128
111,-111,128
115,-112,127
119,-112,127
123,-113,126
127,-113,126
130,-114,125
134,-115,125
138,-115,125
142,-116,124
146,-116,124
150,-117,123
154,-117,123
158,-118,122
162,-118,122
166,-119,122
 76,-102,132
166,-115,122
 76,-98,132
167,-111,122
 77,-94,132
168,-107,122
 78,-90,132
168,-103,122
 78,-86,132
169,-99,122
 79,-82,132
169,-95,122
 79,-78,132
170,-91,122
 80,-75,132
170,-87,122
 80,-71,132
171,-83,122
 81,-67,132
172,-79,122
 82,-63,132
172,-75,122
 82,-59,132
173,-71,122
 83,-55,133
173,-68,123
 83,-51,133
174,-64,123
 84,-47,133
174,-60,123
 84,-43,133
175,-56,123
 85,-39,133
176,-52,123
 86,-35,133
176,-48,123
 86,-31,133
177,-44,123
 87,-27,133
177,-40,123
 87,-23,133
178,-36,123
 88,-19,133
178,-32,123
 88,-15,133
 92,-16,133
 96,-16,132
100,-17,132
104,-17,132
108,-18,131
112,-18,131
116,-19,130
120,-20,130
124,-20,129
128,-21,129
132,-21,129
136,-22,128
140,-22,128
144,-23,127
147,-23,127
151,-24,126
155,-25,126
159,-25,126
163,-26,125
167,-26,125
171,-27,124
175,-27,124
179,-28,123
 76,-106,135
166,-119,125
 89,-15,137
179,-28,127
 76,-106,139
167,-119,129
 89,-15,141
180,-28,131
 77,-107,143
167,-119,133
 90,-16,145
180,-28,135
 77,-107,147
168,-120,137
 90,-16,149
181,-28,139
 77,-107,151
168,-120,141
 91,-16,153
181,-29,143
 78,-107,155
168,-120,145
 91,-16,157
181,-29,147
 78,-107,159
169,-120,149
 91,-16,161
182,-29,151
 79,-107,163
169,-120,153
 92,-16,165
182,-29,155
 79,-107,167
170,-120,157
 92,-16,169
183,-29,159
 80,-108,171
170,-120,161
 93,-17,173
183,-29,163
 80,-108,175
171,-121,165
 93,-17,177
184,-29,167
 80,-108,179
171,-121,169
 93,-17,181
184,-30,171
 81,-108,183
171,-121,173
 94,-17,185
184,-30,175
 81,-108,187
172,-121,177
 94,-17,189
185,-30,179
 82,-108,191
172,-121,181
 95,-17,193
185,-30,183
 82,-108,195
173,-121,185
 95,-17,197
186,-30,187
