X,Y,Z
 21,-135,147
 24,-132,149
 26,-130,151
 28,-127,153
 31,-124,155
 33,-122,157
 35,-119,159
 38,-117,161
 40,-114,163
 42,-112,165
 45,-109,167
 47,-106,169
 49,-104,171
 52,-101,173
 54,-99,175
 56,-96,177
 59,-94,179
 61,-91,181
 64,-88,183
 66,-86,185
 68,-83,187
 71,-81,188
 73,-78,190
 75,-76,192
 19,-132,145
 73,-73,191
 17,-129,144
 71,-69,189
 15,-126,142
 69,-66,187
 13,-122,141
 67,-63,186
 11,-119,139
 65,-60,184
  9,-116,137
 63,-57,183
  8,-113,136
 61,-54,181
  6,-110,134
 60,-51,179
  4,-107,132
 58,-48,178
  2,-104,131
 56,-45,176
  0,-101,129
 54,-42,174
 -1,-98,127
 52,-39,173
 -3,-95,126
 50,-36,171
 -5,-92,124
 48,-33,169
 -7,-89,122
 46,-30,168
 -9,-86,121
 44,-27,166
-11,-83,119
 42,-24,164
-13,-80,117
 40,-20,163
-15,-77,116
 38,-17,161
-17,-73,114
 36,-14,159
-19,-70,112
 34,-11,158
-21,-67,111
 32, -8,156
-23,-64,109
-21,-62,111
-18,-59,113
-16,-57,115
-14,-54,117
-11,-51,119
 -9,-49,121
 -7,-46,123
 -4,-44,125
 -2,-41,127
  0,-39,129
  2,-36,131
  4,-33,133
  7,-31,135
  9,-28,137
 11,-26,139
 14,-23,141
 16,-21,143
 18,-18,145
 21,-15,147
 23,-13,149
 25,-10,150
 28, -8,152
 30, -5,154
 19,-135,150
 73,-76,195
-26,-64,112
 27, -5,157
 16,-135,153
 70,-76,199
-28,-64,115
 25, -5,161
 14,-135,156
 68,-76,202
-31,-64,118
 22, -5,164
 11,-135,159
 65,-76,205
-33,-64,121
 20, -5,167
  8,-135,162
 62,-76,208
-36,-64,124
 17, -5,170
  6,-135,166
 60,-76,211
-38,-64,127
 15, -5,173
  3,-135,169
 57,-76,214
-41,-64,131
 12, -5,176
  1,-135,172
 55,-76,217
-44,-64,134
  9, -5,179
 -1,-135,175
 52,-76,220
-46,-64,137
  7, -5,182
 -3,-135,178
 50,-76,223
-49,-64,140
  4, -5,185
 -6,-135,181
 47,-76,226
-51,-64,143
  2, -5,188
 -9,-135,184
 44,-76,229
-54,-64,146
  0, -5,191
-11,-135,187
 42,-76,232
-56,-64,149
 -2, -5,194
-14,-135,190
 39,-76,235
-59,-64,152
 -5, -5,197
-16,-135,193
 37,-76,238
-62,-64,155
 -8, -5,200
-19,-135,196
 34,-76,241
-64,-64,158
-10, -5,203
-21,-135,199
 32,-76,245
-67,-64,161
-13, -5,207
-24,-135,202
 29,-76,248
-69,-64,164
-15, -5,210
-27,-135,205
 26,-76,251
-72,-64,167
-18, -5,213
-29,-135,208
 24,-76,254
-74,-64,170
-20, -5,216
-32,-135,211
 21,-76,257
-77,-64,173
-23, -5,219
-34,-135,215
 19,-76,260
-80,-64,177
-26, -5,222
-37,-135,218
-34,-132,220
-32,-130,222
-30,-127,224
-27,-124,225
-25,-122,227
-23,-119,229
-20,-117,231
-18,-114,233
-16,-112,235
-13,-109,237
-11,-106,239
 -9,-104,241
 -6,-101,243
 -4,-99,245
 -2,-96,247
  0,-94,249
  2,-91,251
  4,-88,253
  7,-86,255
