X,Y,Z
  0,  8,  0
 -1,  8,  0
 -2,  7,  0
 -3,  7,  0
 -4,  7,  0
 -5,  7,  0
 -6,  7,  0
 -7,  7,  0
 -8,  7,  0
 -9,  7,  0
  1,  8,  0
  2,  8,  0
  3,  8,  0
  4,  8,  0
 -4,  8,  0
  5,  8,  0
 -3,  8,  0
  6,  8,  0
 -2,  8,  0
  7,  8,  0
  8,  8,  0
  0,  7,  0
 -9,  6,  0
  8,  7,  0
  0,  6,  0
  8,  6,  0
 -9,  5,  0
  0,  5,  0
 -9,  4,  0
  8,  5,  0
  0,  4,  0
 -9,  3,  0
  8,  4,  0
  0,  3,  0
  0,  2,  0
 -9,  2,  0
  8,  3,  0
  8,  2,  0
  0,  1,  0
 -9,  1,  0
  0,  0,  0
  8,  1,  0
 -8,  0,  0
  8,  0,  0
  0, -1,  0
 -8, -1,  0
  0, -2,  0
  9,  0,  0
  0, -3,  0
 -8, -2,  0
  9, -1,  0
  0, -4,  0
 -8, -3,  0
  9, -2,  0
  0, -5,  0
 -8, -4,  0
  9, -3,  0
  0, -6,  0
 -1, -3,  0
 -2, -3,  0
 -3, -3,  0
 -4, -3,  0
 -5, -4,  0
 -6, -4,  0
 -7, -4,  0
 -7, -5,  0
  1, -2,  0
 -6, -5,  0
  2, -3,  0
 -5, -5,  0
  3, -3,  0
  4, -3,  0
 -4, -5,  0
 -3, -5,  0
  5, -3,  0
 -3, -6,  0
  6, -3,  0
 -2, -6,  0
 -1, -6,  0
  7, -3,  0
  8, -3,  0
  9, -4,  0
  8, -4,  0
  7, -4,  0
  6, -4,  0
  6, -5,  0
  5, -5,  0
  4, -5,  0
  3, -5,  0
  2, -6,  0
  1, -6,  0
  0, -7,  0
-24,  7,  0
-25,  7,  0
-26,  7,  0
-27,  7,  0
-28,  7,  0
-28,  6,  0
-29,  6,  0
-30,  6,  0
-31,  6,  0
-32,  6,  0
-33,  6,  0
-34,  6,  0
-35,  6,  0
-36,  6,  0
-37,  6,  0
-39,  6,  0
-40,  6,  0
-41,  6,  0
-42,  6,  0
-43,  6,  0
-44,  6,  0
-45,  6,  0
-23,  7,  0
-22,  7,  0
-21,  7,  0
-20,  7,  0
-19,  7,  0
-18,  7,  0
-17,  7,  0
-16,  7,  0
-29,  7,  0
-30,  7,  0
-32,  7,  0
-33,  7,  0
-34,  7,  0
-36,  7,  0
-37,  7,  0
-39,  7,  0
-24,  6,  0
-45,  5,  0
-16,  6,  0
-43,  5,  0
-23,  5,  0
-45,  4,  0
-16,  5,  0
-43,  4,  0
-45,  3,  0
-43,  3,  0
-23,  4,  0
-45,  2,  0
-16,  4,  0
-42,  1,  0
-23,  3,  0
-44,  1,  0
-16,  3,  0
-42,  0,  0
-23,  2,  0
-44,  0,  0
-15,  2,  0
-15,  1,  0
-42, -1,  0
-23,  1,  0
-15,  0,  0
-42, -3,  0
-23,  0,  0
-44, -1,  0
-41, -4,  0
-44, -2,  0
-15, -1,  0
-41, -5,  0
-44, -3,  0
-15, -2,  0
-41, -6,  0
-23, -1,  0
-43, -4,  0
-41, -7,  0
-43, -5,  0
-15, -3,  0
-41, -9,  0
-23, -2,  0
-15, -4,  0
-40,-10,  0
-22, -3,  0
-43, -6,  0
-15, -5,  0
-40,-11,  0
-43, -7,  0
-15, -6,  0
-40,-12,  0
-22, -4,  0
-43, -8,  0
-15, -7,  0
-40,-13,  0
-22, -5,  0
-42, -9,  0
-14, -7,  0
-40,-14,  0
-42,-10,  0
-14, -8,  0
-39,-15,  0
-22, -6,  0
-14, -9,  0
-39,-17,  0
-22, -7,  0
-42,-11,  0
-14,-10,  0
-39,-18,  0
-42,-12,  0
-14,-11,  0
-39,-19,  0
-22, -8,  0
-23, -8,  0
-24, -8,  0
-25, -9,  0
-26, -9,  0
-27, -9,  0
-28, -9,  0
-28,-10,  0
-29,-10,  0
-30,-10,  0
-31,-10,  0
-32,-10,  0
-33,-11,  0
-34,-11,  0
-35,-11,  0
-36,-11,  0
-36,-12,  0
-37,-12,  0
-38,-12,  0
-41,-13,  0
-42,-13,  0
-21, -8,  0
-41,-14,  0
-20, -9,  0
-41,-15,  0
-19, -9,  0
-40,-16,  0
