X,Y,Z
  5, 15,  0
  6, 15,  0
  6, 14,  0
  7, 14,  0
  7, 13,  0
  8, 13,  0
  8, 12,  0
  9, 12,  0
 10, 11,  0
 11, 11,  0
 11, 10,  0
 12, 10,  0
 12,  9,  0
 13,  9,  0
 13,  8,  0
 12,  8,  0
  4, 15,  0
 12,  7,  0
  4, 14,  0
 11,  7,  0
 11,  6,  0
  4, 13,  0
  3, 13,  0
 10,  5,  0
  3, 12,  0
  2, 12,  0
  9,  4,  0
  2, 11,  0
  1, 11,  0
  8,  3,  0
  1, 10,  0
  8,  2,  0
  0, 10,  0
  0,  9,  0
  7,  2,  0
  7,  1,  0
  0,  8,  0
  6,  1,  0
  6,  0,  0
  0,  7,  0
  5,  0,  0
 -1,  7,  0
  0,  6,  0
  0,  5,  0
  1,  5,  0
  1,  4,  0
  2,  4,  0
  2,  3,  0
  3,  3,  0
  3,  2,  0
  4,  1,  0
  4,  0,  0
  5, 16,  0
  4, 16,  0
 -2,  7,  0
  4, 17,  0
  3, 17,  0
 -3,  8,  0
  3,  0,  0
 11,  9,  0
 -4,  8,  0
  2, 17,  0
  2,  0,  0
  2, 18,  0
 -5,  8,  0
 10, 10,  0
  1, 18,  0
  1,  0,  0
 -6,  8,  0
  1, 19,  0
  0, 19,  0
  0,  0,  0
  9, 10,  0
 -7,  9,  0
  9, 11,  0
  3, 16,  0
  5, 14,  0
  6, 13,  0
  7, 12,  0
  8, 11,  0
  8, 10,  0
  0, 18,  0
  8,  9,  0
 -1, 18,  0
 -1, 17,  0
  7,  9,  0
  7,  8,  0
 -1, 16,  0
  6,  8,  0
 -2, 16,  0
  6,  7,  0
 -2, 15,  0
  5,  7,  0
  5,  6,  0
 -3, 15,  0
 -3, 14,  0
  4,  5,  0
 -4, 13,  0
  4,  4,  0
  3,  4,  0
 -4, 12,  0
 -5, 12,  0
 -5, 11,  0
  2,  2,  0
 -6, 11,  0
  1,  2,  0
 -6, 10,  0
  1,  1,  0
  0,  1,  0
 -7,  8,  0
 -6,  7,  0
 -5,  7,  0
 -5,  6,  0
 -4,  6,  0
 -4,  5,  0
 -3,  5,  0
 -3,  4,  0
 -2,  3,  0
 -2,  2,  0
 -1,  2,  0
 -1,  1,  0
 23,  0,  0
 24,  0,  0
 24, -1,  0
 25, -1,  0
 25, -2,  0
 26, -2,  0
 26, -3,  0
 27, -3,  0
 27, -4,  0
 28, -4,  0
 28, -5,  0
 29, -5,  0
 29, -6,  0
 30, -6,  0
 31, -7,  0
 31, -8,  0
 32, -8,  0
 33, -9,  0
 34, -9,  0
 34,-10,  0
 22,  0,  0
 33,-10,  0
 33,-11,  0
 22, -1,  0
 21, -1,  0
 32,-11,  0
 32,-12,  0
 31,-12,  0
 20, -2,  0
 30,-13,  0
 19, -3,  0
 29,-13,  0
 18, -3,  0
 29,-14,  0
 18, -4,  0
 28,-14,  0
 17, -4,  0
 28,-15,  0
 27,-15,  0
 17, -5,  0
 16, -5,  0
 26,-15,  0
 26,-16,  0
 16, -6,  0
 25,-16,  0
 15, -6,  0
 25,-17,  0
 15, -7,  0
 24,-17,  0
 14, -7,  0
 23,-18,  0
 14, -8,  0
 13, -8,  0
 14, -9,  0
 15, -9,  0
 15,-10,  0
 16,-10,  0
 16,-11,  0
 17,-12,  0
 17,-13,  0
 18,-13,  0
 18,-14,  0
 19,-14,  0
 19,-15,  0
 20,-15,  0
 20,-16,  0
 21,-16,  0
 21,-17,  0
 22,-17,  0
 22,-18,  0
 23,-19,  0
 22,-19,  0
 12, -9,  0
 34,-11,  0
 22,-20,  0
 35,-11,  0
 22,-21,  0
 11, -9,  0
 35,-12,  0
 22,-22,  0
 11,-10,  0
 21,  0,  0
 10,-10,  0
 21,-22,  0
 35,-13,  0
 21,-23,  0
 36,-13,  0
  9,-10,  0
 21,-24,  0
 23, -1,  0
 23, -2,  0
 24, -2,  0
 24, -3,  0
 25, -3,  0
 25, -4,  0
 26, -4,  0
 26, -5,  0
 27, -5,  0
 28, -6,  0
 29, -7,  0
 30, -7,  0
 30, -8,  0
 31, -9,  0
 32, -9,  0
 32,-10,  0
 34,-12,  0
 35,-14,  0
 20,  0,  0
 20, -1,  0
 34,-14,  0
 34,-15,  0
 19, -1,  0
 33,-15,  0
 19, -2,  0
 33,-16,  0
 18, -2,  0
 32,-16,  0
 31,-16,  0
 17, -3,  0
 31,-17,  0
 30,-17,  0
 16, -4,  0
 30,-18,  0
 29,-18,  0
 15, -5,  0
 28,-19,  0
 14, -6,  0
 27,-19,  0
 27,-20,  0
 26,-20,  0
 13, -6,  0
 13, -7,  0
 26,-21,  0
 25,-21,  0
 12, -7,  0
 12, -8,  0
 24,-21,  0
 24,-22,  0
 11, -8,  0
 23,-22,  0
 23,-23,  0
 10, -9,  0
 22,-23,  0
  9,-11,  0
 10,-11,  0
 10,-12,  0
 11,-12,  0
 11,-13,  0
 12,-13,  0
 12,-14,  0
 13,-14,  0
 13,-15,  0
 14,-15,  0
 14,-16,  0
 15,-16,  0
 15,-17,  0
 16,-18,  0
 17,-19,  0
 17,-20,  0
 18,-20,  0
 18,-21,  0
 19,-21,  0
 19,-22,  0
 20,-22,  0
 20,-23,  0
 -7, 13,  0
 -6, 13,  0
 -6, 12,  0
 -4, 11,  0
 -4, 10,  0
 -3, 10,  0
 -3,  9,  0
 -2,  9,  0
 -2,  8,  0
 -1,  8,  0
 -1,  6,  0
 -7, 12,  0
 -2,  6,  0
 -8, 12,  0
 -2,  5,  0
 -8, 11,  0
 -9, 10,  0
 -4,  4,  0
 -4,  3,  0
 -9,  9,  0
-10,  9,  0
 -4,  2,  0
 -5,  2,  0
-10,  8,  0
 -5,  1,  0
-11,  8,  0
-11,  7,  0
 -6,  1,  0
 -6,  0,  0
-11,  6,  0
-12,  6,  0
-11,  5,  0
-10,  5,  0
-10,  4,  0
-10,  3,  0
 -9,  3,  0
 -9,  2,  0
 -8,  2,  0
 -8,  1,  0
 -7,  1,  0
 -7,  0,  0
 -7, 14,  0
-13,  6,  0
 -8, 14,  0
 -8,  0,  0
-14,  6,  0
 -9, 14,  0
 -3,  7,  0
 -9,  0,  0
-15,  7,  0
-10, 14,  0
-10,  0,  0
-10, 15,  0
-16,  7,  0
-11, 15,  0
-11,  0,  0
-17,  7,  0
-12, 15,  0
-12,  0,  0
-18,  7,  0
-12, 16,  0
-13, 16,  0
-13,  0,  0
-19,  7,  0
-14, 16,  0
-14,  0,  0
-13, 15,  0
-12, 14,  0
-11, 13,  0
-11, 12,  0
-10, 12,  0
-10, 11,  0
 -9, 11,  0
 -8, 10,  0
 -8,  9,  0
 -8,  8,  0
-14, 15,  0
 -8,  7,  0
