X,Y,Z
  5, 23,  0
  5, 22,  0
  5, 21,  0
  4, 21,  0
  4, 20,  0
  4, 19,  0
  3, 18,  0
  3, 17,  0
  3, 16,  0
  2, 16,  0
  2, 15,  0
  2, 14,  0
  1, 13,  0
  1, 12,  0
  1, 11,  0
  0, 11,  0
  0, 10,  0
  4, 23,  0
  4, 22,  0
  3, 22,  0
  0,  9,  0
 -1,  9,  0
  2, 22,  0
  2, 21,  0
 -2,  8,  0
  1, 21,  0
 -3,  7,  0
  1, 20,  0
  0, 20,  0
 -4,  7,  0
 -4,  6,  0
  0, 19,  0
 -5,  6,  0
 -1, 19,  0
 -5,  5,  0
 -2, 19,  0
 -2, 18,  0
 -2, 17,  0
 -2, 16,  0
 -3, 15,  0
 -3, 14,  0
 -3, 13,  0
 -3, 12,  0
 -4, 12,  0
 -4, 11,  0
 -4, 10,  0
 -4,  9,  0
 -5,  8,  0
 -5,  7,  0
 -6,  5,  0
  6, 23,  0
 -1, 18,  0
 -5,  4,  0
  1, 10,  0
  0, 18,  0
  7, 22,  0
  2, 10,  0
  0, 17,  0
 -4,  4,  0
  8, 22,  0
 -3,  3,  0
  3, 10,  0
  1, 16,  0
  9, 21,  0
  3,  9,  0
 -2,  3,  0
  4,  9,  0
 -2,  2,  0
 10, 21,  0
  3, 15,  0
 -1,  2,  0
 11, 20,  0
  5,  8,  0
  4, 15,  0
 -1,  1,  0
  5, 14,  0
  0,  1,  0
 12, 20,  0
  6,  8,  0
 12, 19,  0
  6,  7,  0
  6, 13,  0
  0,  0,  0
 13, 19,  0
  7,  7,  0
  7, 13,  0
  1,  0,  0
 14, 19,  0
  8, 12,  0
 14, 18,  0
  8,  7,  0
  2,  0,  0
 15, 18,  0
  8,  6,  0
  9, 11,  0
  9,  6,  0
 10, 11,  0
  3, -1,  0
 16, 17,  0
 11, 11,  0
 17, 17,  0
 10,  5,  0
 12, 10,  0
  4, -1,  0
 17, 16,  0
  5, -2,  0
 18, 16,  0
 13,  9,  0
 11,  4,  0
 14,  9,  0
  6, -2,  0
 19, 15,  0
 18, 14,  0
 18, 13,  0
 17, 13,  0
 17, 12,  0
 16, 11,  0
 16, 10,  0
 15, 10,  0
 15,  9,  0
 14,  8,  0
 13,  7,  0
 13,  6,  0
 12,  5,  0
 11,  3,  0
 10,  2,  0
 10,  1,  0
  9,  1,  0
  9,  0,  0
 17, 11,  0
  8,  0,  0
  8, -1,  0
  7, -1,  0
  7, -2,  0
 15,  8,  0
 14,  7,  0
 12,  4,  0
 11,  2,  0
  6, -3,  0
 -2,  1,  0
 -3,  1,  0
 -3,  0,  0
 -3, -1,  0
 -4, -1,  0
 -4, -2,  0
 -4, -3,  0
 -5, -3,  0
 -5, -4,  0
 -6, -4,  0
 -4,  0,  0
 -6, -5,  0
 -7, -6,  0
 -5,  0,  0
 -5, -1,  0
 -8, -7,  0
 -6, -1,  0
 -6, -2,  0
 -8, -8,  0
 -7, -2,  0
 -9, -8,  0
 -7, -3,  0
 -9, -9,  0
 -8, -3,  0
-10, -9,  0
 -8, -4,  0
 -9, -4,  0
 -9, -5,  0
 -9, -6,  0
 -9, -7,  0
-10, -8,  0
-10,-10,  0
 -4, -4,  0
 -9,-10,  0
 -3, -4,  0
 -7, -5,  0
 -9,-11,  0
 -8,-11,  0
 -2, -5,  0
 -6, -6,  0
 -5, -6,  0
 -7,-12,  0
 -1, -5,  0
 -4, -6,  0
 -4, -7,  0
 -6,-12,  0
 -1, -6,  0
 -6,-13,  0
  0, -6,  0
 -3, -7,  0
 -3, -8,  0
 -5,-13,  0
  2, -1,  0
 -2, -8,  0
  0, -7,  0
 -5,-14,  0
 -1, -9,  0
 -4,-14,  0
  4, -2,  0
  1, -7,  0
  0, -9,  0
 -3,-14,  0
  1, -8,  0
  0,-10,  0
 -3,-15,  0
  5, -3,  0
  2, -8,  0
 -2,-15,  0
  0,-11,  0
 -2,-16,  0
  6, -4,  0
  5, -4,  0
  5, -5,  0
  4, -5,  0
  4, -6,  0
  4, -7,  0
  3, -7,  0
  3, -8,  0
  2, -9,  0
  2,-10,  0
  1,-10,  0
  1,-11,  0
  0,-12,  0
  0,-13,  0
  0,-14,  0
 -1,-14,  0
 -1,-15,  0
 -1,-16,  0
  5, 45,  0
  4, 44,  0
  4, 42,  0
  3, 41,  0
  3, 39,  0
  3, 38,  0
  2, 37,  0
  2, 35,  0
  2, 34,  0
  1, 33,  0
  1, 32,  0
  1, 30,  0
  0, 29,  0
  0, 28,  0
  0, 27,  0
  0, 26,  0
  0, 25,  0
  0, 24,  0
 -1, 23,  0
 -1, 22,  0
 -1, 21,  0
 -2, 20,  0
  4, 45,  0
 -3, 19,  0
  3, 46,  0
 -3, 18,  0
 -4, 18,  0
  2, 46,  0
  1, 46,  0
 -5, 17,  0
  0, 46,  0
 -6, 17,  0
 -6, 16,  0
 -7, 16,  0
 -1, 46,  0
 -2, 46,  0
 -8, 15,  0
 -3, 47,  0
 -9, 15,  0
 -4, 47,  0
-10, 14,  0
 -5, 47,  0
-11, 14,  0
 -6, 47,  0
-11, 13,  0
 -7, 47,  0
-12, 13,  0
 -8, 47,  0
-13, 13,  0
-10, 48,  0
-14, 12,  0
-11, 48,  0
-12, 48,  0
-15, 11,  0
-13, 48,  0
-14, 45,  0
-14, 43,  0
-14, 41,  0
-14, 38,  0
-14, 36,  0
-14, 34,  0
-15, 32,  0
-15, 30,  0
-15, 29,  0
-15, 27,  0
-15, 25,  0
-15, 24,  0
-15, 22,  0
-15, 21,  0
-15, 20,  0
-15, 18,  0
-16, 17,  0
-16, 16,  0
-16, 15,  0
-16, 14,  0
-16, 13,  0
