X,Y,Z
  2, 20,  0
  2, 19,  0
  2, 18,  0
  1, 18,  0
  1, 17,  0
  0, 16,  0
  0, 15,  0
  0, 14,  0
  0, 13,  0
 -1, 12,  0
 -1, 11,  0
 -2, 10,  0
 -2,  9,  0
 -2,  8,  0
 -3,  8,  0
 -3,  7,  0
 -4,  7,  0
  1, 19,  0
 -4,  6,  0
 -5,  6,  0
 -5,  5,  0
  0, 19,  0
 -6,  5,  0
 -6,  4,  0
  0, 18,  0
  0, 17,  0
 -1, 16,  0
 -1, 15,  0
 -1, 14,  0
 -2, 14,  0
 -2, 13,  0
 -2, 12,  0
 -3, 12,  0
 -3, 11,  0
 -3, 10,  0
 -4, 10,  0
 -4,  9,  0
 -4,  8,  0
 -5,  8,  0
 -5,  7,  0
  3, 19,  0
 -2,  7,  0
 -5,  4,  0
  4, 19,  0
 -1,  7,  0
 -4,  3,  0
  4, 18,  0
  3, 18,  0
  5, 18,  0
  0,  7,  0
  3, 17,  0
 -3,  3,  0
  0,  6,  0
  4, 17,  0
 -3,  2,  0
  6, 18,  0
  5, 17,  0
 -2,  2,  0
  6, 17,  0
  6, 16,  0
 -1,  2,  0
  7, 17,  0
 -1,  1,  0
  1,  5,  0
  7, 15,  0
  0,  1,  0
  8, 16,  0
  8, 15,  0
  2,  5,  0
  0,  0,  0
  9, 16,  0
  9, 14,  0
  1,  0,  0
  9, 15,  0
  3,  4,  0
 10, 14,  0
 10, 15,  0
 10, 13,  0
  2,  0,  0
  4,  4,  0
 11, 13,  0
 11, 15,  0
  4,  3,  0
 12, 13,  0
  3,  0,  0
 11, 14,  0
  5,  3,  0
 12, 12,  0
  3, -1,  0
 12, 14,  0
 13, 12,  0
  4, -1,  0
  6,  3,  0
 14, 11,  0
  5, -1,  0
 13, 13,  0
  6,  2,  0
  5, -2,  0
 15, 11,  0
  6, -2,  0
 14, 13,  0
 14, 12,  0
 13, 11,  0
 12, 10,  0
 12,  9,  0
 11,  9,  0
 11,  8,  0
 10,  7,  0
 10,  6,  0
  9,  6,  0
  9,  5,  0
  8,  4,  0
  8,  3,  0
  7,  3,  0
  7,  2,  0
  7,  1,  0
  7,  0,  0
 15, 12,  0
  7, -1,  0
  6, -1,  0
 16, 10,  0
 15, 10,  0
 15,  9,  0
 14,  8,  0
 13,  7,  0
 13,  6,  0
 12,  5,  0
 11,  4,  0
 11,  3,  0
 10,  3,  0
 10,  2,  0
  9,  1,  0
  9,  0,  0
  8,  0,  0
  7, -2,  0
 -8, -1,  0
 -8, -2,  0
 -9, -3,  0
 -9, -4,  0
-10, -5,  0
-10, -6,  0
-11, -7,  0
-11, -8,  0
-12, -9,  0
-12,-10,  0
 -9, -2,  0
-13,-10,  0
-13,-11,  0
-13,-12,  0
-10, -4,  0
-14,-12,  0
-14,-13,  0
-15,-13,  0
-11, -5,  0
-15,-14,  0
-11, -6,  0
-16,-15,  0
-12, -6,  0
-12, -7,  0
-16,-16,  0
-12, -8,  0
-13, -8,  0
-13, -9,  0
-14,-10,  0
-14,-11,  0
-15,-12,  0
-16,-14,  0
-17,-16,  0
 -7, -2,  0
-11, -9,  0
-11,-10,  0
-16,-17,  0
-15,-17,  0
 -6, -2,  0
-10,-10,  0
-10, -8,  0
 -6, -3,  0
-10, -9,  0
-14,-17,  0
 -5, -3,  0
 -9,-10,  0
 -9, -9,  0
-14,-18,  0
 -9,-11,  0
-13,-18,  0
 -8, -9,  0
 -4, -3,  0
 -8,-11,  0
 -8,-10,  0
-12,-18,  0
 -4, -4,  0
 -7,-10,  0
-12,-19,  0
 -3, -4,  0
 -6,-10,  0
-11,-19,  0
 -7,-12,  0
 -6,-11,  0
 -2, -4,  0
 -5,-11,  0
-10,-19,  0
 -2, -5,  0
 -6,-12,  0
-10,-20,  0
 -4,-11,  0
 -1, -5,  0
 -4,-12,  0
 -9,-20,  0
 -5,-13,  0
 -3,-12,  0
  0, -5,  0
 -8,-21,  0
  0, -6,  0
 -4,-13,  0
 -2,-12,  0
 -2,-13,  0
 -7,-21,  0
 -1,-13,  0
 -3,-14,  0
 -6,-22,  0
  1, -7,  0
