X,Y,Z
 18, -3,  0
 18, -4,  0
 17, -4,  0
 17, -5,  0
 17, -6,  0
 17, -7,  0
 16, -7,  0
 16, -8,  0
 16, -9,  0
 15,-10,  0
 17, -3,  0
 14,-10,  0
 16, -2,  0
 13,-10,  0
 12,-10,  0
 15, -2,  0
 12, -9,  0
 14, -2,  0
 11, -9,  0
 10, -9,  0
 13, -2,  0
  9, -9,  0
 12, -2,  0
  8, -8,  0
 12, -1,  0
 11, -1,  0
  7, -8,  0
  6, -8,  0
 10, -1,  0
  5, -8,  0
  9, -1,  0
  4, -7,  0
  8, -1,  0
  3, -7,  0
  7,  0,  0
  2, -7,  0
  2, -6,  0
  6,  0,  0
  1, -6,  0
  5,  0,  0
  5, -1,  0
  4, -1,  0
  4, -2,  0
  3, -3,  0
  2, -4,  0
  2, -5,  0
  1, -5,  0
  0, -6,  0
 18, -2,  0
 15, -9,  0
  0, -5,  0
 18, -1,  0
  6,  1,  0
  0, -4,  0
 18,  0,  0
  0, -3,  0
  6,  2,  0
 19,  0,  0
 16, -6,  0
  0, -2,  0
  6,  3,  0
 19,  1,  0
 16, -5,  0
  0, -1,  0
 16, -4,  0
  6,  4,  0
 19,  2,  0
  0,  0,  0
  6,  5,  0
 19,  3,  0
 17, -2,  0
 19,  4,  0
  6,  6,  0
  0,  1,  0
 17, -1,  0
 20,  5,  0
 17,  0,  0
  6,  7,  0
  0,  2,  0
  0,  3,  0
 20,  6,  0
  6,  8,  0
 17,  1,  0
  0,  4,  0
 20,  7,  0
 18,  2,  0
  6,  9,  0
  0,  5,  0
 20,  8,  0
  6, 10,  0
 18,  3,  0
  0,  6,  0
 20,  9,  0
 19,  7,  0
 19,  6,  0
 19,  5,  0
 18,  5,  0
 18,  4,  0
 17,  4,  0
 19,  9,  0
 16,  4,  0
 18,  9,  0
 15,  4,  0
 15,  5,  0
 17,  9,  0
 14,  5,  0
 16,  9,  0
 13,  5,  0
 12,  5,  0
 15, 10,  0
 11,  5,  0
 14, 10,  0
 10,  5,  0
 13, 10,  0
  9,  5,  0
  8,  6,  0
 12, 10,  0
  7,  6,  0
 11, 10,  0
 10, 10,  0
  5,  6,  0
  9, 10,  0
  4,  6,  0
  3,  6,  0
  8, 10,  0
  2,  6,  0
  7, 11,  0
  2,  7,  0
  1,  7,  0
  6, 11,  0
  5, 10,  0
  4,  9,  0
  3,  9,  0
  3,  8,  0
  2,  8,  0
  0,  7,  0
 10,-25,  0
 10,-26,  0
  9,-27,  0
  9,-28,  0
  8,-29,  0
  8,-30,  0
  8,-31,  0
  7,-32,  0
  7,-34,  0
  7,-35,  0
  6,-36,  0
  6,-37,  0
  5,-38,  0
  5,-40,  0
  4,-41,  0
  4,-43,  0
  3,-44,  0
  3,-46,  0
  2,-47,  0
  2,-49,  0
  1,-51,  0
  0,-53,  0
  0,-55,  0
  9,-25,  0
 -1,-54,  0
  8,-24,  0
 -2,-53,  0
  7,-24,  0
 -4,-52,  0
  6,-23,  0
 -5,-51,  0
  5,-23,  0
 -6,-50,  0
  4,-23,  0
 -7,-49,  0
  4,-22,  0
 -9,-48,  0
  3,-22,  0
-10,-47,  0
  2,-22,  0
-11,-46,  0
  1,-21,  0
-12,-45,  0
  0,-21,  0
-13,-45,  0
  0,-20,  0
-14,-44,  0
-15,-43,  0
 -1,-20,  0
-16,-42,  0
 -2,-19,  0
-17,-42,  0
 -3,-19,  0
-18,-41,  0
 -4,-19,  0
-19,-40,  0
