X,Y,Z
 23, 87, 64
 22, 86, 64
 21, 86, 64
 20, 85, 64
 19, 85, 64
 19, 84, 64
 18, 84, 64
 17, 83, 64
 16, 83, 64
 15, 82, 64
 14, 82, 64
 13, 81, 64
 13, 81, 64
 12, 80, 64
 11, 80, 64
 10, 79, 64
  9, 79, 64
  8, 78, 64
  7, 78, 64
  6, 77, 64
  6, 77, 64
  5, 76, 64
  4, 76, 64
  3, 75, 64
  2, 75, 64
  1, 74, 64
  0, 74, 64
  0, 73, 64
  0, 73, 64
 -1, 72, 64
 -2, 72, 64
 -3, 71, 64
 -4, 71, 64
 -5, 70, 64
 -6, 70, 64
 -6, 69, 64
 -7, 69, 64
 -8, 68, 64
 -9, 68, 64
-10, 67, 64
-11, 67, 64
-12, 66, 64
-12, 66, 64
-13, 65, 64
-14, 65, 64
-15, 64, 64
-16, 64, 64
-17, 63, 64
-18, 63, 64
-19, 62, 64
-19, 62, 64
-20, 61, 64
-21, 61, 64
-22, 60, 64
-23, 60, 64
-24, 59, 64
-25, 59, 64
-25, 58, 64
-26, 58, 64
-27, 57, 64
-28, 57, 64
-29, 56, 64
-30, 56, 64
-31, 55, 64
 23, 86, 64
-30, 55, 64
 24, 85, 64
-30, 54, 64
 24, 84, 64
-29, 53, 64
 25, 83, 64
-29, 52, 64
 25, 83, 64
-28, 51, 64
 26, 82, 64
-28, 50, 64
 26, 81, 64
-27, 49, 64
 27, 80, 64
-27, 48, 64
 27, 79, 64
-26, 48, 64
 28, 78, 64
-26, 47, 64
 28, 77, 64
-25, 46, 64
 29, 77, 64
-25, 45, 64
 29, 76, 64
-24, 44, 64
 30, 75, 64
-24, 43, 64
 30, 74, 64
-23, 42, 64
 31, 73, 64
-23, 42, 64
 31, 72, 64
-22, 41, 64
 32, 71, 64
-22, 40, 64
 32, 70, 64
-21, 39, 64
 33, 70, 64
-21, 38, 64
 33, 69, 64
-20, 37, 64
 34, 68, 64
-20, 36, 64
 34, 67, 64
-19, 36, 64
 35, 66, 64
-19, 35, 64
 35, 65, 64
-18, 34, 64
 36, 64, 64
-18, 33, 64
