X,Y,Z
-81,  3, 73
-78,  6, 74
-76,  9, 76
-73, 11, 77
-71, 14, 79
-68, 17, 81
-65, 19, 82
-63, 22, 84
-60, 25, 85
-58, 27, 87
-55, 30, 88
-53, 33, 90
-50, 35, 92
-48, 38, 93
-45, 41, 95
-43, 43, 96
-40, 46, 98
-38, 49,100
-35, 51,101
-32, 54,103
-30, 57,104
-27, 59,106
-25, 62,107
-22, 64,109
-81,  2, 76
-23, 63,113
-82,  0, 80
-24, 61,116
-83,  0, 84
-24, 60,120
-83, -2, 87
-25, 58,124
-84, -3, 91
-26, 57,127
-85, -5, 94
-26, 55,131
-85, -6, 98
-27, 54,135
-86, -8,102
-28, 52,138
-87, -9,105
-28, 51,142
-87,-11,109
-29, 49,145
-88,-12,113
-30, 48,149
-89,-14,116
-30, 46,153
-89,-15,120
-31, 45,156
-90,-17,124
-32, 43,160
-91,-19,127
-32, 41,164
-91,-20,131
-33, 40,167
-92,-22,134
-34, 38,171
-93,-23,138
-34, 37,174
-93,-25,142
-35, 35,178
-94,-26,145
-36, 34,182
-95,-28,149
-36, 32,185
-95,-29,153
-37, 31,189
-96,-31,156
-93,-28,158
-91,-25,159
-88,-23,161
-86,-20,163
-83,-18,164
-81,-15,166
-78,-12,167
-76,-10,169
-73, -7,171
-71, -4,172
-68, -2,174
-66,  0,175
-63,  3,177
-60,  5,178
-58,  8,180
-55, 11,182
-53, 13,183
-50, 16,185
-48, 19,186
-45, 21,188
-43, 24,190
-40, 27,191
-38, 29,193
-78,  1, 72
-19, 62,109
-93,-33,156
-35, 27,192
-75, -1, 72
-16, 59,108
-90,-36,155
-32, 24,192
-72, -3, 71
-13, 57,107
-87,-39,155
-29, 22,191
-69, -6, 71
-10, 54,107
-84,-41,154
-26, 19,191
-66, -8, 70
 -7, 52,106
-81,-44,154
-22, 16,190
-63,-11, 69
 -4, 49,106
-78,-46,153
-19, 14,189
-60,-14, 69
 -1, 46,105
-75,-49,153
-16, 11,189
-57,-16, 68
  1, 44,105
-72,-51,152
-13,  9,188
-54,-19, 68
  4, 41,104
-69,-54,151
-10,  6,188
-51,-21, 67
  7, 39,104
-66,-57,151
 -7,  4,187
-48,-24, 67
 10, 36,103
-63,-59,150
 -4,  1,187
-45,-26, 66
 13, 34,103
-60,-62,150
 -1, -1,186
-41,-29, 66
 16, 31,102
-57,-64,149
  1, -3,186
-38,-32, 65
 19, 28,102
-54,-67,149
  4, -6,185
-35,-34, 65
 22, 26,101
-51,-69,148
  7, -8,185
-32,-37, 64
 25, 23,101
-48,-72,148
 10,-11,184
-29,-39, 64
 28, 21,100
-45,-75,147
 13,-13,184
-26,-42, 63
 31, 18, 99
-42,-77,147
 16,-16,183
-23,-44, 63
 34, 16, 99
-39,-80,146
 19,-19,183
-20,-47, 62
 37, 13, 98
-36,-82,146
 22,-21,182
-17,-50, 61
 40, 10, 98
-33,-85,145
 25,-24,181
-14,-52, 61
 43,  8, 97
-30,-87,145
 28,-26,181
-11,-55, 60
 -9,-52, 62
 -6,-49, 64
 -4,-47, 65
 -1,-44, 67
  0,-41, 68
  3,-39, 70
  5,-36, 72
  8,-33, 73
 11,-31, 75
 13,-28, 76
 16,-26, 78
 18,-23, 79
 21,-20, 81
 23,-18, 83
 26,-15, 84
 28,-12, 86
 31,-10, 87
 33, -7, 89
 36, -4, 90
 38, -2, 92
 41,  0, 94
 44,  3, 95
 46,  5, 97
-12,-56, 64
 45,  4,100
-13,-58, 68
 45,  2,104
-13,-59, 71
 44,  1,108
-14,-61, 75
 43,  0,111
-15,-62, 79
 43, -1,115
-15,-64, 82
 42, -3,119
-16,-65, 86
 41, -4,122
-17,-67, 90
 41, -6,126
-17,-68, 93
 40, -7,130
-18,-70, 97
 39, -9,133
-19,-72,100
 39,-11,137
-19,-73,104
 38,-12,140
-20,-75,108
 37,-14,144
-21,-76,111
 37,-15,148
-21,-78,115
 36,-17,151
-22,-79,119
 35,-18,155
-23,-81,122
 35,-20,159
-23,-82,126
 34,-21,162
-24,-84,129
 33,-23,166
-25,-85,133
 33,-24,170
-25,-87,137
 32,-26,173
-26,-88,140
 31,-27,177
-27,-90,144
-24,-87,146
-22,-85,147
-19,-82,149
-16,-79,150
-14,-77,152
-11,-74,154
 -9,-71,155
 -6,-69,157
 -4,-66,158
 -1,-63,160
  0,-61,161
  3,-58,163
  5,-55,165
  8,-53,166
 10,-50,168
 13,-47,169
 16,-45,171
 18,-42,173
 21,-40,174
 23,-37,176
 26,-34,177
 28,-32,179
 31,-29,180
 40,131,149
 43,133,150
 45,136,152
 48,139,153
 50,141,155
 53,144,157
 55,147,158
 58,149,160
 61,152,161
 63,155,163
 66,157,164
 68,160,166
 71,163,168
 73,165,169
 76,168,171
 78,171,172
 81,173,174
 83,176,176
 86,179,177
 88,181,179
 91,184,180
 94,187,182
 96,189,183
 99,192,185
 40,129,152
 98,190,189
 39,128,156
 97,189,192
 38,126,160
 97,187,196
 38,125,163
 96,186,200
 37,123,167
 95,184,203
 36,122,170
 95,183,207
 36,120,174
 94,181,210
 35,119,178
 93,180,214
 34,117,181
 93,178,218
 34,115,185
 92,177,221
 33,114,189
 91,175,225
 32,112,192
 91,173,229
 32,111,196
 90,172,232
 31,109,200
 89,170,236
 30,108,203
 89,169,240
 30,106,207
 88,167,243
 29,105,210
 87,166,247
 28,103,214
 87,164,250
 28,102,218
 86,163,254
 27,100,221
 85,161,258
 26, 99,225
 85,160,261
 26, 97,229
 84,158,265
 25, 96,232
 27, 98,234
 30,101,235
 33,104,237
 35,106,239
 38,109,240
 40,111,242
 43,114,243
 45,117,245
 48,119,246
 50,122,248
 53,125,250
 55,127,251
 58,130,253
 60,133,254
 63,135,256
 66,138,258
 68,141,259
 71,143,261
 73,146,262
 76,149,264
 78,151,265
 81,154,267
 83,157,269
 43,128,148
102,189,185
 28, 93,232
 86,154,268
 46,126,148
105,187,184
 31, 90,231
 89,151,268
 49,123,147
108,184,183
 34, 88,231
 92,149,267
 52,121,147
111,182,183
 37, 85,230
 95,146,267
 55,118,146
114,179,182
 40, 83,230
 98,144,266
 58,115,145
117,176,182
 43, 80,229
101,141,265
 61,113,145
120,174,181
 46, 78,229
104,139,265
 64,110,144
123,171,181
 49, 75,228
107,136,264
 67,108,144
126,169,180
 52, 72,227
110,133,264
 70,105,143
129,166,180
 55, 70,227
114,131,263
 73,103,143
132,164,179
 58, 67,226
117,128,263
 76,100,142
135,161,179
 61, 65,226
120,126,262
 79, 97,142
138,158,178
 64, 62,225
123,123,262
 82, 95,141
141,156,178
 67, 60,225
126,121,261
 85, 92,141
144,153,177
 70, 57,224
129,118,261
 88, 90,140
147,151,177
 73, 54,224
132,115,260
 91, 87,140
150,148,176
 76, 52,223
135,113,260
 95, 85,139
153,146,175
 79, 49,223
138,110,259
 98, 82,139
156,143,175
 82, 47,222
141,108,259
101, 79,138
159,140,174
 85, 44,222
144,105,258
104, 77,137
162,138,174
 88, 42,221
147,103,257
107, 74,137
165,135,173
 91, 39,221
150,100,257
110, 72,136
112, 74,138
115, 77,140
117, 80,141
120, 82,143
122, 85,144
125, 88,146
127, 90,147
130, 93,149
132, 96,151
135, 98,152
138,101,154
140,104,155
143,106,157
145,109,159
148,111,160
150,114,162
153,117,163
155,119,165
158,122,166
160,125,168
163,127,170
165,130,171
168,133,173
109, 70,140
167,131,176
108, 69,144
167,130,180
108, 67,147
166,128,184
107, 66,151
165,127,187
106, 64,155
165,125,191
106, 62,158
164,124,195
105, 61,162
163,122,198
104, 59,165
163,120,202
104, 58,169
162,119,206
103, 56,173
161,117,209
102, 55,176
161,116,213
102, 53,180
160,114,216
101, 52,184
159,113,220
100, 50,187
159,111,224
100, 49,191
158,110,227
 99, 47,195
157,108,231
 98, 46,198
157,107,235
 98, 44,202
156,105,238
 97, 43,205
155,104,242
 96, 41,209
155,102,246
 96, 40,213
154,101,249
 95, 38,216
153, 99,253
 94, 36,220
 97, 39,222
 99, 42,223
102, 44,225
104, 47,226
107, 50,228
110, 52,230
112, 55,231
115, 58,233
117, 60,234
120, 63,236
122, 66,237
125, 68,239
127, 71,241
130, 74,242
132, 76,244
135, 79,245
138, 82,247
140, 84,248
143, 87,250
145, 90,252
148, 92,253
150, 95,255
153, 97,256
-158,-96,122
-155,-93,123
-153,-91,125
-150,-88,127
-147,-85,128
-145,-83,130
-142,-80,131
-140,-77,133
-137,-75,135
-135,-72,136
-132,-69,138
-130,-67,139
-127,-64,141
-125,-62,142
-122,-59,144
-120,-56,146
-117,-54,147
-114,-51,149
-112,-48,150
-109,-46,152
-107,-43,154
-104,-40,155
-102,-38,157
-99,-35,158
-158,-98,126
-100,-37,162
-159,-99,129
-101,-38,166
-160,-101,133
-101,-40,169
-160,-102,136
-102,-41,173
-161,-104,140
-103,-43,176
-162,-105,144
-103,-44,180
-162,-107,147
-104,-46,184
-163,-108,151
-105,-47,187
-164,-110,155
-105,-49,191
-164,-111,158
-106,-50,195
-165,-113,162
-107,-52,198
-166,-114,166
-107,-53,202
-166,-116,169
-108,-55,206
-167,-117,173
-109,-56,209
-168,-119,176
-109,-58,213
-168,-121,180
-110,-60,216
-169,-122,184
-111,-61,220
-170,-124,187
-111,-63,224
-170,-125,191
-112,-64,227
-171,-127,195
-113,-66,231
-172,-128,198
-113,-67,235
-172,-130,202
-114,-69,238
-173,-131,206
-170,-129,207
-168,-126,209
-165,-123,210
-163,-121,212
-160,-118,213
-158,-115,215
-155,-113,217
-153,-110,218
-150,-107,220
-148,-105,221
-145,-102,223
-142,-99,224
-140,-97,226
-137,-94,228
-135,-91,229
-132,-89,231
-130,-86,232
-127,-83,234
-125,-81,236
-122,-78,237
-120,-76,239
-117,-73,240
-114,-70,242
-155,-99,121
-96,-38,158
-170,-134,205
-111,-73,241
-152,-101,121
-93,-40,157
-167,-136,204
-108,-75,241
-149,-104,120
-90,-43,157
-164,-139,204
-105,-78,240
-146,-106,120
-87,-45,156
-161,-142,203
-102,-81,240
-143,-109,119
-84,-48,156
-158,-144,203
-99,-83,239
-140,-111,119
-81,-50,155
-155,-147,202
-96,-86,239
-137,-114,118
-78,-53,155
-152,-149,202
-93,-88,238
-133,-117,118
-75,-56,154
-149,-152,201
-90,-91,238
-130,-119,117
-72,-58,154
-146,-154,201
-87,-93,237
-127,-122,117
-69,-61,153
-143,-157,200
-84,-96,237
-124,-124,116
-66,-63,152
-140,-160,200
-81,-99,236
-121,-127,116
-63,-66,152
-137,-162,199
-78,-101,236
-118,-129,115
-60,-68,151
-134,-165,199
-75,-104,235
-115,-132,114
-57,-71,151
-131,-167,198
-72,-106,234
-112,-135,114
-54,-74,150
-128,-170,198
-69,-109,234
-109,-137,113
-51,-76,150
-125,-172,197
-66,-111,233
-106,-140,113
-48,-79,149
-122,-175,196
-63,-114,233
-103,-142,112
-45,-81,149
-119,-178,196
-60,-117,232
-100,-145,112
-42,-84,148
-116,-180,195
-57,-119,232
-97,-147,111
-39,-86,148
-113,-183,195
-54,-122,231
-94,-150,111
-36,-89,147
-110,-185,194
-51,-124,231
-91,-153,110
-33,-92,147
-107,-188,194
-48,-127,230
-88,-155,110
-86,-153,111
-83,-150,113
-81,-147,114
-78,-145,116
-76,-142,118
-73,-139,119
-70,-137,121
-68,-134,122
-65,-131,124
-63,-129,125
-60,-126,127
-58,-123,129
-55,-121,130
-53,-118,132
-50,-115,133
-48,-113,135
-45,-110,137
-43,-107,138
-40,-105,140
-37,-102,141
-35,-99,143
-32,-97,144
-30,-94,146
-89,-157,113
-30,-96,150
-90,-158,117
-31,-97,153
-90,-160,121
-32,-99,157
-91,-161,124
-32,-100,161
-92,-163,128
-33,-102,164
-92,-164,131
-34,-103,168
-93,-166,135
-34,-105,172
-94,-167,139
-35,-106,175
-94,-169,142
-36,-108,179
-95,-170,146
-36,-109,182
-96,-172,150
-37,-111,186
-96,-174,153
-38,-113,190
-97,-175,157
-38,-114,193
-98,-177,161
-39,-116,197
-98,-178,164
-40,-117,201
-99,-180,168
-40,-119,204
-100,-181,171
-41,-120,208
-100,-183,175
-42,-122,211
-101,-184,179
-42,-123,215
-102,-186,182
-43,-125,219
-102,-187,186
-44,-126,222
-103,-189,190
-44,-128,226
-104,-190,193
-101,-188,195
-98,-185,196
-96,-182,198
-93,-180,200
-91,-177,201
-88,-174,203
-86,-172,204
-83,-169,206
-81,-167,208
-78,-164,209
-76,-161,211
-73,-159,212
-70,-156,214
-68,-153,215
